mTDT2G_cv2_useDistances ScoreTDT mTDT
0.653067 0.484644 0.539161
0.606452 0.425874 0.503614
0.547326 0.367104 0.468067
0.564608 0.330995 0.372578
0.465315 0.488807 0.460662
0.624419 0.721899 0.729869
0.89389 0.81342 0.840637
0.468429 0.751018 0.75496
0.12528 0.68916 0.694817
0.217304 0.703013 0.740203
0.546107 0.517891 0.616154
0.446346 0.67779 0.740454
0.0572052 0.888818 0.920043
0.493075 0.70839 0.766273
0.88902 0.622913 0.675982
0.460887 0.629589 0.660065
0.0747818 0.498738 0.558019
0.172814 0.318832 0.435114
0.167369 0.362265 0.490849
0.0611497 0.509097 0.639892
0.0611497 0.785058 0.848212
0.0769882 1 1
0.0769882 1 1
0.0879596 0.82059 0.844218
0.0661521 0.606394 0.630022
0.0333733 0.603324 0.61736
0.229217 0.553308 0.627687
0.712531 0.465988 0.566775
0.921199 0.682557 0.726668
0.500507 0.753224 0.775069
0.158616 0.601736 0.63809
