mTDT2G_cv2_useDistances ScoreTDT mTDT
0.000147902 1.73848e-05 5.87699e-06
0.199216 0.122123 0.15277
0.242983 0.144407 0.187431
0.260755 0.15686 0.179032
0.336071 0.200145 0.175334
0.383137 0.215553 0.162308
0.416675 0.263795 0.204966
0.374629 0.264387 0.188147
0.37541 0.267085 0.189674
0.328415 0.23678 0.152027
0.287415 0.213485 0.120696
0.249569 0.189308 0.101718
0.177326 0.143449 0.0822246
0.103394 0.107544 0.0702971
0.0294948 0.0604225 0.0246076
0.0224007 0.0270527 0.018816
0.0243722 0.0243963 0.0183145
0.0309666 0.0242865 0.018415
0.0332901 0.0240161 0.0179295
0.0320966 0.023919 0.0177341
0.0246748 0.0231191 0.0171915
0.0212997 0.0224494 0.0169719
0.017972 0.000425856 0.00508278
0.0150335 0.000250674 0.00214781
0.012465 0.000222423 0.00116003
0.00329868 0.000110756 0.000518444
0.0115675 0.000135647 0.000275568
0.0175948 0.000134551 0.000220072
0.0187495 0.000152886 0.000193129
0.019182 0.000161287 0.000193632
0.0193484 0.000157417 0.000159162
0.0195038 0.000136025 8.35582e-05
0.0193021 0.000121651 4.56587e-05
0.0190827 0.000119437 4.17055e-05
0.00817591 3.83594e-05 7.11892e-06
0.00192976 5.7051e-05 1.11743e-05
0.00077963 0.000353478 0.000105891
0.000357244 0.000997075 0.000188039
0.000180259 0.000990958 0.000187485
1.88316e-05 0.000990484 0.000187434
1.86694e-05 0.000989344 0.000187349
1.86337e-05 0.00098905 0.0001873
1.85923e-05 0.000989 0.000187289
1.83819e-05 0.000968187 0.000182848
1.11919e-05 0.000652178 8.2762e-05
1.60476e-08 2.23039e-07 6.21186e-09
1.61765e-08 3.09593e-07 1.06308e-08
3.15381e-08 5.65829e-07 1.65805e-08
0.000162862 2.51497e-05 1.84222e-06
0.000172657 6.66172e-05 5.79615e-06
0.00102301 0.000205563 0.000194413
0.00103147 0.000296986 0.00031377
0.0687379 0.000887182 0.00614351
0.144534 0.00310906 0.0140347
0.145368 0.0037345 0.0176993
0.173948 0.0133969 0.0304074
0.199191 0.0145312 0.0319758
0.199217 0.0159724 0.032901
0.198378 0.0164637 0.0329374
0.19837 0.0163725 0.032818
0.130663 0.015783 0.0269883
0.054867 0.0135611 0.0190971
0.0540335 0.0129355 0.0154325
0.0254527 0.00327289 0.00272434
4.75212e-05 0.002114 0.0011541
1.15277e-05 0.000631291 0.000224969
1.21626e-05 5.76819e-05 3.86379e-06
0.000262846 0.000407999 4.2932e-05
0.00163686 0.00520317 0.00308593
0.00460878 0.00685169 0.00478477
0.00782717 0.00706908 0.00513902
0.00863213 0.00707416 0.00521637
0.00910563 0.00710465 0.00545697
0.00975449 0.0071801 0.00589588
0.00974258 0.00712351 0.00589226
0.00949175 0.00677298 0.00585381
0.00811774 0.00197701 0.00281094
0.00514585 0.000328693 0.00111268
0.00192753 0.00011132 0.00075843
0.00112273 0.000106255 0.000681078
0.000649274 7.5796e-05 0.000440474
5.78079e-07 4.33157e-07 1.57e-06
6.1398e-07 6.09136e-07 1.33505e-06
6.16839e-07 1.18769e-06 7.08784e-07
6.91798e-07 2.47321e-06 5.74673e-07
7.07281e-07 5.48425e-06 2.12395e-09
6.3357e-07 6.0423e-06 2.01078e-09
4.74434e-07 6.38588e-06 2.01078e-09
4.31768e-07 6.80898e-06 1.75248e-09
2.73662e-07 6.90559e-06 1.24433e-09
1.33468e-07 6.92894e-06 7.07619e-10
1.29166e-07 6.43342e-06 3.8364e-10
4.48818e-08 5.67073e-06 3.8364e-10
0 2.49712e-06 3.8364e-10
0 1.92821e-06 0
0 1.56306e-06 0
1.33646e-10 1.10893e-06 0
1.56631e-09 9.11968e-07 0
1.13615e-06 7.01151e-07 0
1.90487e-06 7.35713e-07 1.39041e-08
1.90566e-06 1.92608e-07 1.39041e-08
1.91248e-06 1.49139e-07 1.39041e-08
1.91304e-06 1.48553e-07 1.39041e-08
1.91304e-06 1.48553e-07 1.39041e-08
8.68145e-06 1.46488e-07 1.39041e-08
2.20145e-05 1.46488e-07 1.39041e-08
2.13907e-05 1.47399e-07 1.39041e-08
2.06697e-05 2.58116e-08 0
2.07952e-05 1.81097e-09 0
2.0903e-05 3.05911e-09 0
2.16262e-05 3.05911e-09 0
2.16282e-05 3.05911e-09 0
1.48732e-05 3.05911e-09 0
1.54029e-06 3.05911e-09 0
1.03063e-06 2.14812e-09 0
9.83935e-07 1.52946e-09 0
8.66427e-07 1.52946e-09 0
7.53997e-07 2.81316e-10 0
4.9858e-07 4.41529e-09 0
1.0392e-05 1.19305e-08 4.28695e-09
0.000137185 1.95053e-08 8.20889e-09
0.000137183 2.11773e-08 9.44265e-09
0.000137182 2.17641e-08 9.44265e-09
0.000137748 2.08918e-05 2.93138e-06
0.000137739 2.17484e-05 2.94524e-06
0.000137749 2.27252e-05 2.95941e-06
0.000137284 2.29881e-05 2.96055e-06
0.000127392 2.41554e-05 2.95627e-06
5.85455e-07 2.4616e-05 2.95609e-06
5.85455e-07 2.89597e-05 2.96597e-06
5.85849e-07 2.8974e-05 2.96631e-06
1.90067e-08 8.27062e-06 4.57163e-08
2.01145e-08 7.44155e-06 3.18529e-08
1.64013e-08 6.49823e-06 1.76823e-08
2.77426e-08 6.29278e-06 2.18041e-08
2.25284e-07 5.12498e-06 2.25191e-08
2.25752e-07 4.65685e-06 1.8773e-08
6.6253e-07 3.11467e-07 7.66033e-09
6.62136e-07 2.9653e-07 7.32171e-09
6.61997e-07 1.29598e-07 5.97649e-09
7.30238e-07 1.13934e-05 2.03498e-07
7.44579e-07 3.21101e-05 4.11308e-07
7.30022e-07 3.53596e-05 4.22283e-07
5.29487e-07 4.94733e-05 6.27185e-07
5.29019e-07 4.9474e-05 6.27185e-07
9.2242e-08 4.94771e-05 6.27185e-07
9.2242e-08 4.94776e-05 6.27185e-07
9.2242e-08 4.94796e-05 6.27185e-07
2.28932e-08 3.81896e-05 4.29663e-07
1.47296e-10 1.74399e-05 2.21853e-07
1.47296e-10 1.41296e-05 2.05617e-07
0 8.82191e-09 0
0 8.18579e-09 0
0 5.02784e-09 0
0 3.78847e-08 0
0 8.51545e-08 0
0 3.22412e-06 2.9141e-09
0 3.56261e-06 3.97205e-09
0 3.65187e-06 3.97205e-09
0 3.65187e-06 3.97205e-09
0 3.65187e-06 3.97205e-09
