mTDT2G_cv2_useDistances ScoreTDT mTDT
0 0 0
0.412073 0.904177 0.904177
0.681848 0.370502 0.370502
0.298971 0.537094 0.537094
0.352809 0.189783 0.189783
0.00655042 0.00245396 0.00245396
0.983608 0.858586 0.858586
0.738777 0.870497 0.870497
0.734781 0.934377 0.934377
0.646616 0.935354 0.935354
0.566072 0.563703 0.563703
0.296644 0.68583 0.68583
0.729962 0.720554 0.720554
0.958323 0.872374 0.872374
0.0029815 0.00159178 0.00159178
0.13623 0.0700931 0.0700931
0.172689 0.0772307 0.0772307
0.120989 0.0519555 0.0519555
0.117597 0.0826943 0.0826943
0.808662 0.800874 0.800874
0.0135258 0.0880815 0.0880815
0.851076 0.617438 0.617438
0.164006 0.0644655 0.0644655
0.297679 0.157515 0.157515
0.3803 0.236852 0.236852
0.296473 0.148057 0.148057
0.429308 0.291282 0.291282
0.345896 0.189714 0.189714
1.20174e-05 3.50749e-06 3.50749e-06
0.944853 0.489307 0.489307
0.299839 0.164365 0.164365
0.809687 0.620548 0.620548
0.124506 0.0542363 0.0542363
0.20196 0.102562 0.102562
0.0278567 0.00929459 0.00929459
0.0934889 0.0387376 0.0387376
0.104607 0.0615442 0.0615442
0.0632895 0.0268831 0.0268831
0.0882827 0.042155 0.042155
0.0899275 0.0377865 0.0377865
0.130918 0.0696587 0.0696587
0.105122 0.0512756 0.0512756
0.0831663 0.0292423 0.0292423
0.180383 0.0672854 0.0672854
0.000370571 8.39728e-05 8.39728e-05
0.00898138 0.00245942 0.00245942
0.00561316 0.00155132 0.00155132
0.0178483 0.00540923 0.00540923
0.0203422 0.00691482 0.00691482
1.85872e-05 3.68377e-06 3.68377e-06
0.00120591 0.000250001 0.000250001
8.43909e-05 0.000313031 0.000313031
0.000145107 0.000451225 0.000451225
0.000237957 0.000644782 0.000644782
0.000206963 0.000757496 0.000757496
0.00010674 0.000465115 0.000465115
0.000301348 0.000757496 0.000757496
0.000154238 0.000633226 0.000633226
0.000552597 0.00112752 0.00112752
0.0249411 0.0229503 0.0229503
0.00149563 0.0021256 0.0021256
0.0194653 0.0180129 0.0180129
0.00229155 0.00421083 0.00421083
0.0199401 0.028198 0.028198
0.00123141 0.000497613 0.000497613
0.0114715 0.00497394 0.00497394
0.00173953 0.000398295 0.000398295
0.0395563 0.00940021 0.00940021
0.000328292 0.000124052 0.000124052
0.00013417 3.37419e-05 3.37419e-05
0.0250397 0.00601044 0.00601044
0.407522 0.298698 0.298698
0.383744 0.431477 0.431477
0.352463 0.379285 0.379285
0.0156914 0.0036103 0.0036103
0.0203661 0.00476424 0.00476424
0.025622 0.00670254 0.00670254
0.0491639 0.0134175 0.0134175
0.0129543 0.00319199 0.00319199
0.0302983 0.00760537 0.00760537
0.0103312 0.00230906 0.00230906
0.258186 0.131535 0.131535
0.987225 0.958816 0.958816
0.00435673 0.00091216 0.00091216
0.000212927 0.000110772 0.000110772
0.00519574 0.00664189 0.00664189
0.00200064 0.000468921 0.000468921
0 0 0
0.00457638 0.000960547 0.000960547
0.0174222 0.00524923 0.00524923
0.172986 0.0772229 0.0772229
0.677413 0.884636 0.884636
0.443406 0.272753 0.272753
0.513564 0.312216 0.312216
0 0 0
0 0 0
0.182649 0.0905212 0.0905212
0.0476439 0.0136377 0.0136377
0.000657904 0.000185749 0.000185749
4.89673e-05 4.38818e-05 4.38818e-05
0.547243 0.875896 0.875896
0.826727 0.527089 0.527089
0.0730908 0.0364987 0.0364987
2.31376e-08 3.68128e-09 3.68128e-09
0.194035 0.486099 0.486099
5.54171e-08 9.11121e-09 9.11121e-09
5.91183e-08 9.65995e-09 9.65995e-09
4.41219e-08 7.15409e-09 7.15409e-09
0.000980901 0.000448394 0.000448394
0.14358 0.935878 0.935878
0 0 0
0.0150682 0.00373559 0.00373559
0.000564404 0.000127802 0.000127802
0.152144 0.0504606 0.0504606
0.000134695 3.23181e-05 3.23181e-05
0.374697 0.938041 0.938041
0.325117 1 1
9.94188e-06 8.02847e-06 8.02847e-06
0.266331 0.499238 0.499238
0.007363 0.00149184 0.00149184
0.00128011 0.000287609 0.000287609
4.50399e-07 6.5445e-08 6.5445e-08
0 0 0
0.136446 0.0496505 0.0496505
0.162046 0.061693 0.061693
0.0223327 0.00627657 0.00627657
0.0246244 0.00568107 0.00568107
0.264652 0.337904 0.337904
0.0296358 0.00861129 0.00861129
0.0945214 0.0336005 0.0336005
0.0511586 0.0177479 0.0177479
0 0 0
0.59953 0.350816 0.350816
0.119162 0.0397994 0.0397994
0.120124 0.0400668 0.0400668
0 0 0
0.00283342 0.00650325 0.00650325
0.0568526 0.0474698 0.0474698
0.0157903 0.00440289 0.00440289
0.00283342 0.00650325 0.00650325
0.362661 0.208668 0.208668
0.0261053 0.00614869 0.00614869
0.373722 0.148889 0.148889
4.34575e-05 8.02662e-06 8.02662e-06
0.321123 0.196706 0.196706
0.353285 0.213312 0.213312
0.000622867 0.000121031 0.000121031
0.0971881 0.0713603 0.0713603
0.329012 0.211622 0.211622
0.000183157 3.29837e-05 3.29837e-05
0.00332952 0.000741221 0.000741221
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0.52522 0.292436 0.292436
0.00252413 0.000625469 0.000625469
1.20182e-05 2.06466e-06 2.06466e-06
0.288033 0.121831 0.121831
0.895078 0.617335 0.617335
0.960072 0.525552 0.525552
0.708342 0.430791 0.430791
0.946246 0.755736 0.755736
0.00349382 0.000715351 0.000715351
0.00629022 0.00179016 0.00179016
0 0 0
0 0 0
1 0.964852 0.964852
0.282561 0.17753 0.17753
0.633517 0.517786 0.517786
0.720445 0.824731 0.824731
0 0 0
6.00827e-05 7.39878e-05 7.39878e-05
0.0614292 0.0446755 0.0446755
0.432138 0.261054 0.261054
0 0 0
0.277319 0.124492 0.124492
0.03872 0.0417557 0.0417557
0.010264 0.014769 0.014769
0.54145 0.273322 0.273322
0.000473422 0.000327075 0.000327075
0.45111 0.472643 0.472643
0.0166398 0.0448592 0.0448592
0.659164 0.36131 0.36131
0.00547749 0.06464 0.06464
0.0187853 0.034934 0.034934
0.79897 0.581989 0.581989
0.856619 0.585379 0.585379
0.0636078 0.0189078 0.0189078
0.400954 0.275579 0.275579
0.287838 0.139649 0.139649
0 0 0
0.161154 0.370881 0.370881
0 0 0
0.628357 0.654721 0.654721
0 0 0
0.024269 0.0110744 0.0110744
0.564714 0.765493 0.765493
0.508098 0.614407 0.614407
0 0 0
0.573155 0.381312 0.381312
1.55142e-06 3.04289e-07 3.04289e-07
0.000989991 0.00020913 0.00020913
0.539151 0.457135 0.457135
0.00862742 0.00238837 0.00238837
0.00376303 0.00108131 0.00108131
0.00351031 0.00103693 0.00103693
0.16388 0.0834898 0.0834898
0.0427013 0.0168684 0.0168684
0 0 0
0.00044951 0.000156088 0.000156088
0.030811 0.00905818 0.00905818
0.0128953 0.00370626 0.00370626
0.0102204 0.00978507 0.00978507
2.47629e-09 0 0
0.00178638 0.000688312 0.000688312
0 0 0
0.00412871 0.00169218 0.00169218
0.00467704 0.00203492 0.00203492
0.00621838 0.00166562 0.00166562
0.0949006 0.0388775 0.0388775
0 0 0
0.102825 0.0547881 0.0547881
0 0 0
0 0 0
4.26788e-05 7.76445e-06 7.76445e-06
0 0 0
0.000636843 0.00018 0.00018
0.00379186 0.00119768 0.00119768
0 0 0
0 0 0
0.109702 0.0377179 0.0377179
0 0 0
0 0 0
0.00103821 0.000200298 0.000200298
4.58658e-07 7.02423e-08 7.02423e-08
9.79532e-08 1.18681e-08 1.18681e-08
0.0507426 0.0154302 0.0154302
0.674967 0.352988 0.352988
0.0328353 0.0107874 0.0107874
0.0579457 0.0176493 0.0176493
0.132241 0.0662395 0.0662395
0 0 0
4.93853e-09 0 0
4.09113e-07 5.47542e-08 5.47542e-08
0.259403 0.142639 0.142639
2.51245e-08 4.55324e-09 4.55324e-09
0.880049 0.626496 0.626496
0.163981 0.0735435 0.0735435
0.084714 0.0373104 0.0373104
0.0621957 0.0258576 0.0258576
0 0 0
0.105122 0.0470827 0.0470827
0.0483299 0.0227729 0.0227729
0.212644 0.0882187 0.0882187
0.049624 0.0233628 0.0233628
0.0725036 0.0292891 0.0292891
0 0 0
0 0 0
0.000866293 0.000273836 0.000273836
0.00411389 0.00111478 0.00111478
1.62781e-06 2.70989e-07 2.70989e-07
6.91269e-05 2.02723e-05 2.02723e-05
0.405465 0.66168 0.66168
3.97986e-05 1.02071e-05 1.02071e-05
9.75557e-09 0 0
2.83336e-05 7.85333e-06 7.85333e-06
0.0664205 0.0233628 0.0233628
5.35313e-05 1.13694e-05 1.13694e-05
0.000598756 0.000100125 0.000100125
0 0 0
0.122621 0.0455003 0.0455003
0 0 0
2.91732e-07 7.98882e-08 7.98882e-08
0.117135 0.0491574 0.0491574
1.07428e-08 6.5221e-09 6.5221e-09
0.227633 0.110836 0.110836
0.105563 0.0505648 0.0505648
0.128893 0.0540558 0.0540558
0 0 0
0.000508862 0.000223938 0.000223938
0.122033 0.119894 0.119894
0 0 0
0.00432952 0.00097177 0.00097177
0.00857994 0.00257183 0.00257183
0 0 0
0 0 0
0 0 0
0 0 0
3.71652e-05 9.29677e-06 9.29677e-06
8.59812e-05 1.51535e-05 1.51535e-05
0 0 0
0.300786 0.179573 0.179573
0 0 0
0 0 0
1.10565e-07 1.03005e-07 1.03005e-07
9.44926e-08 4.77389e-08 4.77389e-08
0 0 0
0.0162599 0.00707539 0.00707539
0 0 0
0 0 0
0 0 0
0.0344791 0.0781328 0.0781328
0.304178 0.285984 0.285984
0 0 0
0 0 0
0 0 0
0 0 0
