mTDT2G_cv2_useDistances ScoreTDT mTDT
0.841978 0.758672 0.705744
0.803513 0.670095 0.6753
0.76546 0.641649 0.67076
0.721236 0.627426 0.668489
0.717001 0.630119 0.67702
0.72484 0.646945 0.699377
0.752582 0.658962 0.715347
0.774353 0.662475 0.723506
0.779157 0.654593 0.723203
0.761054 0.651837 0.727458
0.742272 0.640246 0.728605
0.741883 0.629604 0.720396
0.752333 0.614506 0.703746
0.76674 0.600192 0.686573
0.769997 0.580263 0.664454
0.766857 0.556016 0.641338
0.748217 0.532994 0.620696
0.728805 0.516775 0.612276
0.71007 0.518529 0.611594
0.724631 0.516733 0.606414
0.722239 0.513364 0.606088
0.688986 0.526761 0.621207
0.669583 0.544291 0.643085
0.674729 0.573496 0.663137
0.681245 0.602701 0.683188
0.683729 0.635129 0.690246
0.686096 0.666332 0.705985
0.687677 0.690734 0.691219
0.704531 0.686393 0.674325
0.711579 0.682052 0.65743
0.701952 0.677711 0.640536
0.684868 0.668977 0.606803
0.708142 0.66407 0.576138
0.700522 0.632148 0.550074
0.657833 0.601699 0.540356
0.622252 0.567302 0.537237
0.584641 0.534666 0.514572
0.576537 0.508986 0.515538
0.550111 0.493744 0.50937
0.50122 0.498421 0.507036
0.519957 0.507903 0.507699
0.566477 0.523616 0.521268
0.53665 0.523001 0.539932
0.519271 0.523727 0.546819
0.561994 0.504458 0.525286
0.543573 0.489698 0.519847
0.563804 0.486256 0.520313
0.518672 0.470355 0.51286
0.520362 0.460273 0.505659
0.493917 0.438667 0.494308
0.457336 0.412795 0.484605
0.464269 0.3772 0.470653
0.482148 0.333535 0.433067
0.468009 0.307462 0.410995
0.476455 0.302269 0.413585
0.505136 0.29631 0.406883
0.503705 0.293632 0.406304
0.514253 0.300856 0.411351
0.510729 0.311846 0.419203
0.555233 0.314443 0.42737
0.593302 0.304821 0.421256
0.556507 0.305793 0.420107
0.559088 0.327334 0.434429
0.610301 0.342771 0.439853
0.60822 0.360067 0.431049
0.639668 0.381802 0.422252
0.663268 0.377675 0.401088
0.72165 0.376419 0.384151
0.758512 0.375464 0.371667
0.796406 0.374509 0.359183
0.796164 0.385233 0.356335
0.837598 0.395813 0.359203
0.846834 0.418955 0.373402
0.836384 0.443826 0.390507
0.805267 0.456861 0.403453
0.803771 0.454393 0.402725
0.803718 0.463186 0.412724
0.789194 0.470387 0.419543
0.773257 0.479989 0.428634
0.750945 0.493432 0.441362
0.755232 0.513597 0.460455
0.727404 0.538653 0.483949
0.675474 0.525954 0.474278
0.550611 0.487858 0.445268
