mTDT2G_cv2_useDistances ScoreTDT mTDT
0.00250831 0.0169015 0.00416748
0.0017203 0.0094908 0.00226407
0.00721938 0.007428 0.00175472
0.0167851 0.00669359 0.00195202
0.0492594 0.020683 0.0124982
0.0990342 0.0295164 0.0204396
0.114874 0.0509316 0.0282869
0.10389 0.0498234 0.02885
0.0711547 0.0316343 0.0194626
0.021612 0.022287 0.0120047
0.00881749 0.0226567 0.015029
0.0410105 0.0620937 0.0280437
0.0501442 0.0797888 0.0399241
0.0770659 0.145836 0.101486
0.125443 0.224156 0.159969
0.146451 0.239675 0.180095
0.200857 0.263273 0.203397
0.410735 0.395055 0.318656
0.59001 0.432423 0.387558
0.76594 0.483315 0.458171
0.80323 0.532476 0.51636
0.568063 0.334642 0.338973
0.333977 0.196353 0.200588
0.117857 0.090524 0.0957957
0.0956359 0.0836604 0.0787404
0.112031 0.181515 0.140651
0.113825 0.199551 0.148492
0.104177 0.213576 0.155655
0.033603 0.173279 0.102851
0.0134209 0.0642073 0.0304418
0.0150006 0.0562319 0.0293002
