mTDT2G_cv2_useDistances ScoreTDT mTDT
0.554111 0.678273 0.152344
0.407405 0.619216 0.137779
0.408183 0.625208 0.140375
0.345522 0.627648 0.134263
0.278029 0.579625 0.114536
0.232345 0.543189 0.100221
0.140399 0.463924 0.0756959
0.0981575 0.376002 0.0553194
0.0471122 0.321752 0.0357388
0.0249109 0.303563 0.0313929
0.0236689 0.269958 0.0260249
0.0424257 0.24885 0.0229249
0.0640054 0.300914 0.0267431
0.0822135 0.374574 0.0302042
0.0653268 0.428954 0.0293972
0.0648477 0.470156 0.0187846
0.0956091 0.594755 0.0479621
0.121683 0.712628 0.0788281
0.208367 0.771827 0.117434
0.303291 0.852814 0.185363
0.317396 0.818572 0.184336
0.316942 0.705283 0.180645
0.295332 0.565726 0.152175
0.249974 0.448565 0.120742
0.141404 0.35272 0.0803901
0.0280752 0.250835 0.0107333
0.0137075 0.214506 0.0118491
0.0106132 0.224289 0.0117809
0.00139742 0.240625 0.0113594
0.00127161 0.208212 0.0103794
0.00117807 0.161803 0.00747013
0.00020776 0.105735 0.00558314
0.000123077 0.0711512 0.00162196
0.000173398 0.0669059 0.00116604
0.000188106 0.0643765 0.00146246
0.00370311 0.0956273 0.00362818
0.00666191 0.159409 0.00501825
0.011995 0.248132 0.0117365
0.031667 0.344702 0.0165188
0.0364483 0.384189 0.0206071
0.0447909 0.421442 0.0246021
0.0493904 0.457056 0.0262896
0.0576382 0.423548 0.0261816
0.0523989 0.36294 0.0208657
0.164767 0.345344 0.028877
0.250616 0.368579 0.0412338
0.254222 0.429268 0.0748922
0.278396 0.46515 0.0904815
0.353144 0.539163 0.116808
0.380219 0.573299 0.119915
0.262262 0.573106 0.117398
0.25247 0.63837 0.158687
0.318125 0.663515 0.16293
0.287891 0.660896 0.169413
0.203801 0.618556 0.163702
0.27917 0.684471 0.242047
0.329695 0.660906 0.247224
0.324991 0.557852 0.192849
0.310737 0.501316 0.163849
0.352607 0.487372 0.147639
0.403297 0.52514 0.142814
0.320903 0.505142 0.0878516
0.260317 0.558837 0.0909529
0.185739 0.569003 0.0906741
0.12395 0.52549 0.0799786
0.0925337 0.561681 0.114331
0.0956342 0.603459 0.165041
0.116759 0.648974 0.210734
0.114135 0.59411 0.196554
0.114447 0.597438 0.194922
0.11409 0.601391 0.19256
0.105118 0.537016 0.150589
0.0535754 0.469425 0.0849957
0.0124227 0.338757 0.0122983
0.0212655 0.344826 0.0264846
0.0694369 0.388598 0.0421331
0.0682024 0.350682 0.0412298
0.0649819 0.29098 0.0390202
0.0649378 0.252711 0.0380081
0.071613 0.305294 0.0495327
0.105141 0.373526 0.0782277
0.101114 0.407312 0.0988167
0.156129 0.532012 0.13978
0.193622 0.673134 0.170919
0.219001 0.794015 0.233145
0.250401 0.86036 0.270476
0.236087 0.87967 0.281307
0.243877 0.86209 0.301443
0.197029 0.782464 0.275057
0.227537 0.754774 0.27669
0.21942 0.673083 0.244547
0.185499 0.552271 0.195169
0.157022 0.424661 0.137239
0.104522 0.375468 0.0828921
0.0975815 0.398219 0.0733151
0.0386802 0.394485 0.0797287
0.0209388 0.423938 0.0744254
0.0226 0.452744 0.0766044
0.0259343 0.517826 0.0917382
0.0303477 0.541829 0.109238
0.0379676 0.548973 0.135473
0.02871 0.4774 0.0856086
0.0358412 0.312399 0.0153099
