mTDT2G_cv2_useDistances ScoreTDT mTDT
0.388142 0.47874 0.385834
0.436786 0.433169 0.319814
0.393317 0.404643 0.2759
0.321161 0.363456 0.230279
0.287885 0.353056 0.201406
0.291627 0.339844 0.194039
0.332915 0.305416 0.175485
0.322781 0.276716 0.157605
0.301933 0.251512 0.142578
0.279898 0.230775 0.129969
0.242584 0.186627 0.0929029
0.19455 0.153054 0.0694161
0.164031 0.122322 0.0536361
0.153659 0.101446 0.0470891
0.161469 0.075168 0.0531526
0.207916 0.0577938 0.0559872
0.219514 0.0864698 0.0992773
0.263477 0.116266 0.136788
0.331971 0.177492 0.193481
0.396751 0.244701 0.255413
0.395323 0.251308 0.254265
0.438682 0.273468 0.280414
0.493369 0.302618 0.311682
0.563711 0.3414 0.352215
0.618849 0.390189 0.386493
0.587658 0.448217 0.426682
0.560416 0.46387 0.409087
0.516732 0.493899 0.4096
0.365051 0.409783 0.319755
0.000724669 0.103331 0.00370175
