mTDT2G_cv2_useDistances ScoreTDT mTDT
0.504488 0.541713 0.602894
0.487192 0.359852 0.427524
0.481427 0.299232 0.369067
0.395049 0.263678 0.330099
0.42718 0.225904 0.298186
0.520957 0.24983 0.304884
0.570848 0.239586 0.297538
0.671332 0.386969 0.432403
0.692211 0.370782 0.389023
0.693846 0.376226 0.372477
0.677879 0.441197 0.3715
0.709696 0.375826 0.30049
0.640792 0.356923 0.279677
0.494804 0.335014 0.298379
0.525857 0.335959 0.351868
0.455161 0.374937 0.397385
0.565556 0.458251 0.496643
0.578544 0.458808 0.499896
0.414929 0.393116 0.420581
0.545555 0.312495 0.348357
0.39754 0.253016 0.281811
0.469287 0.222573 0.225646
0.470973 0.201452 0.20058
0.278597 0.135186 0.113958
0.297958 0.0580057 0.0300987
0.196085 0.0451552 0.0145886
0.178425 0.0532348 0.0373937
0.192789 0.0531707 0.044761
0.105243 0.0613144 0.0601988
0.0114482 0.0857457 0.106512
