mTDT2G_cv2_useDistances ScoreTDT mTDT
2.10259e-05 1.91828e-05 5.74773e-06
8.5566e-05 0.000163207 0.00012722
7.91592e-05 0.000480382 0.000131014
0.00112225 0.00177724 0.000240705
0.00325255 0.00308851 0.000594919
0.00537674 0.0156871 0.00210058
0.00919957 0.0162285 0.00254797
0.00805 0.0144845 0.00224751
0.00804745 0.0146287 0.00226032
0.00802871 0.0147506 0.00223997
0.00802055 0.0154604 0.00227726
0.00749048 0.015576 0.0023062
0.00601884 0.014752 0.00207262
0.00401917 0.0051878 0.000878282
2.29266e-06 0.00276317 0.00022483
2.10437e-06 0.0025058 0.00020841
2.45436e-06 0.00238442 0.000195082
2.50643e-06 0.00223332 0.000184407
2.4346e-06 0.00179607 0.000136785
2.70823e-05 0.0010253 3.68669e-05
2.77945e-05 0.000868068 1.90019e-05
2.86366e-05 0.000723336 9.78899e-06
3.51449e-05 0.000721607 9.21087e-06
3.51997e-05 0.000694821 7.59311e-06
3.47706e-05 0.000669786 7.39224e-06
5.65716e-05 0.000661329 7.34088e-06
0.000103478 0.000273073 3.59832e-07
8.95074e-05 0.00520089 0.000103981
9.17411e-05 0.00669755 0.000145611
9.11724e-05 0.007414 0.000154829
8.47428e-05 0.00925118 0.00018342
8.47791e-05 0.0109608 0.000198133
8.50647e-05 0.0132042 0.000207226
6.45514e-05 0.0136101 0.000221976
1.76326e-05 0.0136056 0.00022327
7.13819e-06 0.00863436 0.000120833
4.73168e-06 0.00714892 7.99869e-05
6.15631e-06 0.00660092 7.9144e-05
5.94527e-06 0.00481858 5.16422e-05
5.90926e-06 0.00364589 7.59752e-05
7.32467e-06 0.00246081 0.000122789
6.38177e-06 0.0032572 0.000285538
6.46377e-06 0.00367552 0.000657166
6.23287e-06 0.00570957 0.00213247
1.01699e-05 0.00749725 0.00324462
9.12491e-06 0.00761491 0.0034184
9.76087e-06 0.00857744 0.00352865
1.25127e-05 0.0101159 0.00368205
1.66963e-05 0.0106945 0.00389816
0.00172378 0.0102767 0.00430573
0.00589042 0.00993291 0.00417856
0.00622273 0.0126305 0.00360986
0.00743365 0.0118483 0.00256492
0.0110367 0.0133953 0.00342632
0.0185214 0.0145239 0.00408208
0.0440561 0.0249534 0.0109522
0.0567288 0.0343234 0.0137955
0.0583799 0.0436881 0.0157828
0.0544797 0.0454947 0.0162244
0.0582714 0.0411756 0.015559
0.0574746 0.0401947 0.015699
0.0662894 0.0382758 0.0149996
0.0621503 0.0361941 0.0144147
0.049017 0.023852 0.00809986
0.0580879 0.0128502 0.00519194
0.0645997 0.00275738 0.00338047
0.0655253 0.00110799 0.00530567
0.0671211 0.000917791 0.00646906
0.0909456 0.00673974 0.0174481
0.096009 0.0137572 0.0295984
0.121136 0.0202507 0.0485559
0.128793 0.0311572 0.0625665
0.133087 0.050034 0.0785242
0.145106 0.0836365 0.10472
0.161934 0.118777 0.127895
0.175429 0.127948 0.13383
0.161027 0.140986 0.129269
0.164052 0.153061 0.133457
0.15343 0.169816 0.13018
0.152017 0.186068 0.132602
0.137934 0.194821 0.133422
0.12554 0.170003 0.106011
0.116232 0.11344 0.0558684
0.078728 0.151654 0.0530107
