mTDT2G_cv2_useDistances ScoreTDT mTDT
0.707111 0.161901 0.0660701
0.557947 0.205007 0.0898814
0.581161 0.233189 0.111844
0.466467 0.260834 0.188134
0.39677 0.272002 0.24101
0.442127 0.270404 0.283407
0.491359 0.298112 0.32076
0.471438 0.342952 0.353155
0.426366 0.362176 0.37489
0.386635 0.404818 0.42468
0.318985 0.465541 0.495071
0.284977 0.490761 0.553976
0.248951 0.516419 0.616055
0.263014 0.535602 0.638171
0.281144 0.562968 0.661378
0.225748 0.605905 0.685091
0.132247 0.629496 0.70846
0.0922981 0.624029 0.734168
0.0989255 0.651043 0.780516
0.122214 0.605192 0.749758
0.168019 0.523226 0.73965
0.267335 0.546135 0.776561
