mTDT2G_cv2_useDistances ScoreTDT mTDT
0.320831 0.668142 0.652652
0.606395 0.482438 0.495522
0.527453 0.386969 0.423926
0.196272 0.647875 0.664002
0.229597 0.818546 0.818546
0.229597 0.818546 0.818546
0.275214 0.743344 0.735599
0.320831 0.668142 0.652652
0.275214 0.743344 0.735599
0.229597 0.886855 0.885913
0.386172 0.770851 0.748731
0.542747 0.586537 0.544183
0.430827 0.674781 0.653604
0.430827 0.674781 0.653604
0.542747 0.586537 0.544183
0.565849 0.530988 0.483972
0.650892 0.433355 0.423543
0.588715 0.366878 0.37024
0.31775 0.209792 0.197128
0.155386 0.0817238 0.0817238
0.139871 0.22955 0.141255
0.139871 0.290841 0.176433
0.142049 0.358461 0.364787
0.213747 0.419247 0.432517
0.314048 0.39637 0.345102
0.641053 0.464639 0.404852
0.861799 0.474463 0.446787
0.716466 0.529124 0.497137
0.43019 0.788181 0.756179
0.520167 0.828798 0.792945
0.64674 0.559533 0.513294
0.515816 0.41814 0.450558
0.355437 0.687405 0.730209
0.146157 1 1
0.467142 1 1
0.549991 0.860151 0.832664
0.311855 0.691458 0.673588
0.295015 0.558071 0.602379
0.539558 0.239928 0.289063
0.589184 0.416778 0.430496
0.468171 0.902707 0.90177
0.528996 0.979487 0.982679
0.587101 0.659003 0.707057
0.600457 0.362548 0.432359
0.559638 0.645003 0.666073
0.507557 0.76745 0.744399
0.554259 0.51723 0.538165
0.527386 0.313795 0.35369
0.68394 0.602952 0.602952
0.992754 0.930902 0.930902
0.732066 0.712871 0.757323
0.68659 0.443695 0.551753
0.848912 0.397909 0.46092
0.648363 0.313587 0.351401
0.746731 0.380669 0.470479
0.710061 0.597741 0.705974
0.454832 0.78675 0.842462
0.737525 0.984275 0.980834
0.992754 0.67594 0.74639
0.581088 0.295505 0.329579
0.464052 0.22313 0.253239
0.654338 0.512191 0.59761
0.756882 0.803202 0.804484
0.975608 0.732595 0.724293
0.901073 0.823636 0.829173
0.780415 0.682527 0.726848
0.578618 0.39265 0.418828
0.418353 0.393623 0.363246
0.498966 0.52201 0.48135
0.465555 0.534817 0.504897
0.181509 0.204109 0.204109
0.00852745 0.00228724 0.00183797
0.00433282 0.00130444 0.000501255
0.448968 0.107348 0.160881
0.820928 0.213824 0.321598
0.705536 0.5755 0.631539
0.649388 0.954978 0.95916
0.391518 0.548815 0.547331
0.148314 0.124847 0.117824
0.518491 0.185233 0.208554
0.885583 0.268282 0.313489
0.54693 0.231763 0.264732
0.408522 0.174348 0.18387
0.416686 0.146633 0.126533
0.305887 0.228048 0.18486
0.570396 0.479363 0.449953
0.626647 0.477853 0.476602
0.44274 0.333432 0.295695
0.438333 0.330939 0.255466
0.492178 0.333432 0.295695
0.285429 0.20436 0.195504
0.045992 0.0451411 0.0319306
0.0765229 0.0381335 0.0337798
0.135335 0.0587817 0.0587817
0.33911 0.166052 0.166052
0.294074 0.155726 0.148853
0.0452642 0.0557312 0.0274747
0.0902998 0.15501 0.0826946
0.150317 0.159976 0.109045
0.114717 0.074179 0.0631833
0.30351 0.230505 0.262978
0.309085 0.241045 0.268664
0.139659 0.0862608 0.0704112
0.503492 0.316421 0.316421
0.657719 0.468081 0.475736
0.659803 0.456583 0.471769
0.700303 0.488686 0.497752
0.557231 0.485601 0.468385
0.66212 0.363469 0.414674
0.697021 0.14983 0.207828
0.315179 0.13399 0.122034
0.51979 0.588966 0.588966
1 1 1
