mTDT2G_cv2_useDistances ScoreTDT mTDT
0.135335 0.0455003 0.0455003
0.135335 0.0455003 0.0455003
0.135335 0.0455003 0.0455003
0.438804 0.151787 0.192921
0.714548 0.609603 0.661203
0.484573 0.727822 0.783422
0.224477 0.518564 0.596352
0.115921 0.727062 0.728696
0.338949 0.584806 0.594227
0.710656 0.546724 0.569937
0.904312 0.725056 0.766686
0.961773 0.635832 0.705545
0.861031 0.691113 0.713238
0.823858 0.589044 0.635042
0.529889 0.601482 0.645139
0.353249 0.455375 0.445664
0.570046 0.221179 0.217184
0.644174 0.281811 0.311102
