mTDT2G_cv2_useDistances ScoreTDT mTDT
0.756617 0.541873 0.645733
0.795802 0.469055 0.576079
0.808911 0.512867 0.565416
0.613191 0.523108 0.499018
0.443913 0.471772 0.380605
0.303222 0.396667 0.267548
0.305059 0.271076 0.16914
0.335038 0.135708 0.106477
0.422323 0.104401 0.116822
0.448811 0.11657 0.131248
0.448126 0.12674 0.121423
0.655273 0.371005 0.342903
0.640199 0.460366 0.375471
0.750458 0.50305 0.416696
0.721258 0.689105 0.57025
0.636832 0.588999 0.448636
0.771074 0.599125 0.501086
0.722941 0.883025 0.725376
