mTDT2G_cv2_useDistances ScoreTDT mTDT
0.960744 0.459615 0.316885
0.82533 0.36488 0.231416
0.702517 0.397443 0.241917
0.666547 0.439083 0.235581
0.650714 0.477513 0.226822
0.642492 0.457617 0.220228
0.665401 0.442781 0.221332
0.654911 0.460886 0.271974
0.631932 0.481489 0.285822
0.584856 0.487139 0.28684
0.521891 0.484014 0.278218
0.485345 0.49114 0.294058
0.487235 0.484992 0.301568
0.483957 0.456826 0.313705
0.515491 0.415536 0.300893
0.528436 0.420556 0.293526
0.448984 0.394826 0.271247
0.392869 0.340495 0.20878
0.353181 0.276992 0.169159
0.340718 0.224164 0.139678
0.307628 0.18163 0.116669
0.275184 0.148531 0.0862823
0.227691 0.115889 0.0533918
0.175387 0.115015 0.0222788
0.0859199 0.110556 0.0172683
0.0141789 0.0845791 0.00682643
0.0204651 0.0846378 0.00893129
0.0290142 0.101465 0.0148363
0.0241087 0.119708 0.0201024
0.048211 0.134151 0.0241141
0.0491448 0.134752 0.0246221
0.0518395 0.139083 0.0314159
0.118458 0.146736 0.0503005
0.123816 0.128746 0.0594181
0.152396 0.120803 0.0683192
0.208138 0.133014 0.105491
0.29833 0.147304 0.1463
0.306652 0.157374 0.183933
0.350556 0.148162 0.199474
0.372961 0.144532 0.214344
0.424612 0.158276 0.227371
0.484313 0.159109 0.226957
0.463502 0.149315 0.219313
0.539768 0.143484 0.215663
0.560877 0.135765 0.210295
0.569722 0.112772 0.181553
0.486801 0.0970015 0.142483
0.469733 0.0717257 0.101051
0.45118 0.0697014 0.0824736
0.46892 0.0911816 0.0806857
0.461 0.103434 0.0757838
0.404886 0.123575 0.0758176
0.38363 0.161003 0.0712859
0.358017 0.204656 0.079595
0.347853 0.261298 0.0925954
0.340819 0.287055 0.0885565
0.397287 0.31757 0.11757
0.432188 0.328715 0.122041
0.438492 0.339492 0.124119
0.379074 0.323317 0.109504
0.339643 0.301277 0.101541
0.33834 0.275405 0.0952249
0.316272 0.235253 0.0885252
0.265965 0.198156 0.0737849
0.225659 0.139961 0.0559231
0.167066 0.110302 0.0508095
0.100525 0.0741443 0.0187746
0.0650877 0.0587275 0.0128689
0.0335645 0.0425488 0.0124955
0.0395047 0.0322759 0.0178768
0.0975311 0.0430672 0.0273694
0.154547 0.0863814 0.054076
0.244087 0.156895 0.103762
0.325928 0.186656 0.135719
0.413491 0.230462 0.17941
0.49724 0.273355 0.213194
0.554239 0.325553 0.262509
0.62502 0.353192 0.278563
0.662688 0.3841 0.29496
0.719697 0.426799 0.312191
0.686512 0.44771 0.318079
0.651197 0.452598 0.309334
0.583741 0.423652 0.281627
0.562474 0.444784 0.283757
0.514939 0.462708 0.287487
0.523163 0.447783 0.270988
0.47758 0.428989 0.252926
0.496782 0.441405 0.26741
0.508055 0.454555 0.272028
0.46082 0.432659 0.262387
0.453751 0.44083 0.26652
0.499638 0.458623 0.284931
0.50052 0.48258 0.299637
0.460611 0.438008 0.274686
0.437087 0.382891 0.236979
0.353345 0.357067 0.2205
0.339754 0.323196 0.188908
0.248993 0.28253 0.159032
0.201217 0.235962 0.134406
0.185447 0.208559 0.119197
0.197837 0.165469 0.100023
0.130141 0.108939 0.065765
0.106939 0.0504686 0.0308581
0.0802875 0.0359341 0.0205568
0.0639445 0.0305821 0.0121919
0.104404 0.0293737 0.0119122
0.140027 0.0352324 0.0141517
0.188938 0.0589884 0.0354279
0.250251 0.105795 0.0698722
0.278403 0.161365 0.0999227
0.305255 0.21425 0.136362
0.319643 0.242525 0.15662
0.332108 0.268372 0.175378
0.387627 0.321953 0.209639
0.478499 0.37782 0.241989
0.520344 0.451999 0.299004
0.581677 0.533885 0.374259
0.623373 0.583584 0.419637
0.647303 0.587391 0.417108
0.668513 0.581532 0.411468
0.60868 0.55345 0.387919
0.593021 0.520714 0.37136
0.59803 0.48623 0.357739
0.54251 0.430812 0.324395
0.451631 0.373962 0.293165
0.360946 0.300068 0.238471
0.293843 0.211818 0.161775
0.290352 0.139028 0.0956551
0.263418 0.0890061 0.064228
0.230924 0.0392659 0.0403815
0.253445 0.0165653 0.0294292
0.299602 0.0229051 0.0333552
0.337538 0.023518 0.0281414
0.344413 0.0251479 0.0271308
0.347057 0.026651 0.0253604
0.348032 0.0263458 0.0227671
0.320395 0.0266493 0.0230641
0.233414 0.0250943 0.0214299
0.173634 0.0247789 0.0207906
0.150371 0.0285597 0.0204058
0.12577 0.0318906 0.0188211
0.0763946 0.0282112 0.0111177
0.0199475 0.0434105 0.0105877
0.0175191 0.0517654 0.0111244
0.0150649 0.0537058 0.0115254
0.0140931 0.0558198 0.0116465
0.0148095 0.0653204 0.0165902
0.0243111 0.0806052 0.020596
0.0244364 0.0839127 0.0215109
0.0237766 0.082887 0.0242384
0.0241776 0.0792642 0.0240266
0.0251088 0.0730882 0.0226396
0.0246284 0.0568706 0.0208212
0.0212302 0.0473161 0.0200395
0.0250041 0.0435426 0.0190117
0.0317921 0.0405934 0.0186219
0.0303196 0.029558 0.0117951
0.0243415 0.0174346 0.00924087
0.031548 0.0328575 0.0160243
0.0411232 0.0399976 0.0198466
0.0513701 0.0430539 0.0245463
0.0542836 0.0423253 0.0254607
0.0631463 0.0434839 0.0275566
0.0691408 0.0438204 0.0282409
0.0660802 0.0450908 0.0293292
0.0667475 0.0598426 0.0324325
0.0975331 0.0907802 0.0427757
0.106671 0.111806 0.0442718
0.134368 0.128361 0.0451516
0.161672 0.138938 0.041451
0.153294 0.146862 0.0384775
0.149134 0.170337 0.0419826
0.139496 0.194202 0.0487003
0.132495 0.202513 0.0491806
0.131518 0.20767 0.0488384
0.124223 0.197409 0.0459606
0.0902397 0.191202 0.0387314
0.0772738 0.175791 0.0363247
0.0447755 0.152125 0.0310527
0.0130514 0.17006 0.0485516
0.0201334 0.190862 0.0614334
0.0380077 0.223995 0.0847719
0.0585253 0.247113 0.0955798
0.0593007 0.271157 0.107928
0.0618986 0.306085 0.121344
0.0636809 0.351228 0.145506
0.0730329 0.389016 0.176985
0.109866 0.458526 0.226708
0.19964 0.538089 0.29965
0.292791 0.592237 0.362273
0.352641 0.653265 0.437726
0.395165 0.683534 0.486287
0.429693 0.712637 0.541252
0.449936 0.759778 0.600481
0.511334 0.765607 0.6289
0.576806 0.760132 0.660198
0.597998 0.726005 0.66346
0.612333 0.66459 0.660972
0.598918 0.615461 0.649024
0.586874 0.590932 0.644932
0.595739 0.544463 0.623016
0.604024 0.493734 0.598616
0.60486 0.441429 0.587642
0.667439 0.36684 0.539812
0.651055 0.361007 0.541497
0.653517 0.336952 0.516136
0.663132 0.323631 0.502149
0.655523 0.313755 0.469548
0.621586 0.273199 0.409906
0.575408 0.209924 0.341941
0.548671 0.173282 0.287455
0.519621 0.151241 0.249256
0.508164 0.136076 0.194355
0.500602 0.134931 0.174716
0.501785 0.0971179 0.132467
0.494733 0.0831285 0.104923
0.528471 0.0745082 0.0848387
0.559011 0.0836168 0.0803168
0.571475 0.100873 0.100682
0.58249 0.130709 0.130003
0.605504 0.14935 0.145811
0.632368 0.170384 0.15382
0.669476 0.198383 0.173537
0.601444 0.197777 0.169708
0.619476 0.197678 0.170451
0.600509 0.197668 0.172613
0.570609 0.208894 0.179713
0.583325 0.228099 0.189078
0.597419 0.247507 0.18413
0.635454 0.235788 0.1628
0.594089 0.219209 0.140292
0.620874 0.229859 0.155995
0.576567 0.196756 0.134377
0.59836 0.201681 0.141835
0.545378 0.201137 0.144152
0.501547 0.195776 0.139445
0.457565 0.180493 0.128559
0.370449 0.14716 0.108245
0.2989 0.109186 0.0880835
0.227693 0.0865133 0.0687576
0.2173 0.0722401 0.0609927
0.151071 0.0253101 0.0229309
0.174653 0.0204624 0.015969
0.221128 0.0119919 0.00697697
0.291139 0.0117374 0.0020466
0.360964 0.0111502 0.00173953
0.442218 0.00934711 0.00194358
0.513068 0.010775 0.00265843
0.561047 0.0171169 0.00973969
0.603664 0.0437239 0.0252159
0.639235 0.0566803 0.0383489
0.669593 0.0703752 0.0489339
0.612238 0.0752522 0.0509845
0.558156 0.0757963 0.0518784
0.475448 0.0744435 0.0538957
0.450488 0.082259 0.0597622
0.404708 0.0913291 0.0667138
0.361236 0.0991138 0.0750553
0.341465 0.103918 0.075556
0.285932 0.0707305 0.0594762
0.211132 0.0536584 0.0405049
0.0899174 0.0255858 0.0181806
0.117402 0.0118075 0.0164001
0.0124964 0.013953 0.0226221
