mTDT2G_cv2_useDistances ScoreTDT mTDT
0.76229 0.466854 0.466854
0.543845 0.275234 0.275234
0.525788 0.297147 0.297147
0.543845 0.275234 0.275234
1 0.492717 0.492717
0.347999 0.763025 0.763025
0.875173 0.865772 0.865772
0.875173 0.865772 0.865772
0.061685 0.465209 0.465209
0.0736933 1 1
0.824496 0.555346 0.555346
0.875173 0.865772 0.865772
0.0736933 1 1
0.875173 0.865772 0.865772
0.691152 0.297147 0.297147
0.875173 0.865772 0.865772
0.061685 0.465209 0.465209
0.611565 0.200825 0.200825
0.0769882 1 1
0.186744 0.504985 0.504985
0.0769882 1 1
0.0769882 1 1
0.0769882 1 1
0.0769882 1 1
0.0333733 0.571608 0.571608
0.0333733 0.571608 0.571608
0.158616 0.317311 0.317311
0.724664 0.449692 0.449692
1 0.705457 0.705457
0.945797 1 1
0.158616 0.317311 0.317311
