mTDT2G_cv2_useDistances ScoreTDT mTDT
0.0103312 0.000776111 0.000765267
0.0443884 0.031531 0.0189259
0.0546833 0.0521612 0.0221567
0.0161223 0.0224727 0.00426797
0.00275263 0.00880261 0.00196759
0.158702 0.256396 0.184658
0.284901 0.509204 0.329299
0.249106 0.265467 0.152871
0.131902 0.00879107 0.0122996
0.0130875 0.0062439 0.00884024
0.0733909 0.0894051 0.0746457
0.111194 0.123442 0.10071
0.0737427 0.111108 0.0645506
0.198223 0.283768 0.147047
0.313874 0.382648 0.230985
0.265133 0.217449 0.158609
0.13731 0.0940188 0.0710006
0.447991 0.456519 0.424916
0.925339 0.760618 0.709116
0.994079 0.673359 0.605296
0.793217 0.426131 0.454635
0.498178 0.152442 0.262696
0.581439 0.434721 0.414645
0.385594 0.388908 0.316851
0.0791912 0.0989403 0.0670894
0.17092 0.221902 0.134216
0.550266 0.476636 0.412979
0.46644 0.414091 0.359951
0.0758033 0.11231 0.0329653
0.348043 0.328796 0.207736
0.568444 0.553807 0.377745
