mTDT2G_cv2_useDistances ScoreTDT mTDT
0.974027 0.328317 0.342355
0.974027 0.380021 0.376773
0.815254 0.430902 0.402946
0.751714 0.538323 0.458376
0.710006 0.574182 0.44569
0.735324 0.580034 0.469229
0.660342 0.596677 0.480293
0.684216 0.609257 0.474683
0.649058 0.618545 0.502247
0.636619 0.599537 0.50104
0.694696 0.593825 0.486977
0.713782 0.555717 0.467307
0.742217 0.528733 0.479368
0.718277 0.512621 0.457856
0.845235 0.466642 0.43565
0.8432 0.389751 0.435729
0.918422 0.383315 0.372163
0.962321 0.486968 0.342787
