mTDT2G_cv2_useDistances ScoreTDT mTDT
0.672354 0.169628 0.149319
0.672354 0.169628 0.149319
0.713377 0.169628 0.149319
0.723278 0.173837 0.152155
0.701315 0.18212 0.149937
0.66845 0.193698 0.150604
0.660595 0.206296 0.151691
0.619946 0.210919 0.151329
0.56086 0.220327 0.156279
0.59386 0.22088 0.153382
0.616491 0.221433 0.150484
0.641814 0.234636 0.148446
0.664434 0.24072 0.148298
0.719433 0.267572 0.166605
0.742326 0.299536 0.200352
0.816415 0.33501 0.236418
0.909702 0.37625 0.261828
0.858407 0.365158 0.250006
0.850728 0.372561 0.257161
0.819671 0.38925 0.276646
0.737582 0.384331 0.305684
0.638882 0.343134 0.321345
0.64465 0.295924 0.326533
0.550706 0.26133 0.328123
0.433162 0.283353 0.387755
0.369887 0.35777 0.491984
0.255694 0.411181 0.573217
0.173399 0.438566 0.628821
0.238078 0.473404 0.662174
0.238929 0.5348 0.710269
0.163802 0.548656 0.698866
0.159736 0.573418 0.706597
0.162614 0.55774 0.679864
0.166821 0.550422 0.644532
0.182437 0.539265 0.612788
0.189912 0.535379 0.586144
0.119877 0.562687 0.600602
0.100674 0.55181 0.598148
0.0737405 0.583875 0.599577
0.0617819 0.585764 0.589559
0.0599308 0.565764 0.576837
0.0541836 0.546197 0.573196
0.0388648 0.54767 0.577017
0.0269604 0.532661 0.569582
0.0171067 0.519283 0.546097
0.0169246 0.561606 0.544458
0.0190871 0.597543 0.586099
0.0267526 0.627498 0.617304
0.0302617 0.660529 0.637078
0.0475143 0.663433 0.623851
0.0561204 0.654595 0.612999
0.0580789 0.681555 0.64218
0.0715655 0.699498 0.653835
0.114585 0.626684 0.569351
0.149862 0.55766 0.497106
0.225126 0.539093 0.460734
0.24933 0.540638 0.456735
0.265999 0.559814 0.478001
0.309282 0.583512 0.476681
0.377465 0.557007 0.434855
0.476971 0.515185 0.405603
0.472708 0.539867 0.439885
0.543669 0.567158 0.481833
0.560042 0.549219 0.487439
0.637196 0.490044 0.434689
0.711042 0.421825 0.372885
0.750304 0.373939 0.350126
0.789819 0.369481 0.362765
0.76316 0.403076 0.382011
0.825903 0.434988 0.41357
0.743324 0.441596 0.446671
0.673008 0.465762 0.487175
0.679532 0.48347 0.489969
0.683952 0.566405 0.562191
0.68653 0.607968 0.596593
0.653613 0.629926 0.636398
0.642892 0.648364 0.662733
0.587112 0.665224 0.682746
0.564337 0.717868 0.696619
0.557336 0.737978 0.694409
0.480168 0.740891 0.716299
0.438842 0.720051 0.665852
0.428205 0.663602 0.621665
0.40053 0.614879 0.562964
0.336771 0.525424 0.489621
0.331781 0.445273 0.427463
0.446199 0.385219 0.366363
0.535049 0.349306 0.320911
0.62041 0.346178 0.303609
0.564298 0.382049 0.379053
0.522532 0.429323 0.433332
0.523953 0.447714 0.480963
0.532322 0.500015 0.54359
0.609699 0.547463 0.597612
0.54496 0.58485 0.653178
0.493157 0.591622 0.68954
0.443169 0.613798 0.747507
0.52399 0.574247 0.694258
0.512894 0.536069 0.634608
0.512963 0.515837 0.56994
0.522239 0.497544 0.525987
0.424683 0.462014 0.468264
0.415369 0.411502 0.405288
0.367318 0.400498 0.385298
0.338539 0.395555 0.379705
0.277018 0.416539 0.415821
0.300476 0.481917 0.49408
0.319183 0.534981 0.555758
0.383173 0.590895 0.608639
0.465916 0.657357 0.675459
0.540939 0.726463 0.741335
0.619769 0.774771 0.770331
0.67938 0.795092 0.770342
0.746671 0.746461 0.748144
0.722056 0.707319 0.715844
0.675971 0.703134 0.720896
0.691507 0.682681 0.709156
0.689783 0.673298 0.711382
0.654231 0.679444 0.724769
0.644214 0.694132 0.729132
0.596462 0.71218 0.725706
0.555455 0.779965 0.757302
0.576113 0.826554 0.787714
0.645396 0.854962 0.802926
0.64315 0.872068 0.817825
