mTDT2G_cv2_useDistances ScoreTDT mTDT
0.00606846 0.0325438 0.0325438
0.0244549 0.0415401 0.0415401
0.00532961 0.00965388 0.00965388
0.0122474 0.0211638 0.0211638
0.120314 0.138477 0.138477
0.00150519 0.0151199 0.0151199
0.0471673 0.046624 0.046624
0.0196107 0.0415401 0.0415401
0.275416 0.223017 0.223017
0.0198848 0.0153138 0.0153138
0.133771 0.112924 0.112924
0.0173285 0.0116169 0.0116169
0.0247288 0.0153138 0.0153138
0.0191552 0.0153138 0.0153138
0.132514 0.0747914 0.0747914
0.0900872 0.0391276 0.0391276
0.0815577 0.0550088 0.0550088
0.0295617 0.0174847 0.0174847
0.159161 0.0651964 0.0651964
0.287229 0.144127 0.144127
0.888638 0.208841 0.208841
0.901708 0.67329 0.67329
0.614977 0.220671 0.220671
0.193174 0.169811 0.169811
0.156118 0.10247 0.10247
2.79746e-05 5.95143e-06 5.95143e-06
3.92304e-05 1.56498e-05 1.56498e-05
1.22556e-05 5.07824e-06 5.07824e-06
0.28346 0.133327 0.133327
0.0471791 0.0218101 0.0218101
0.0484199 0.0159064 0.0159064
0.0368832 0.0133283 0.0133283
0.0222776 0.00752632 0.00752632
2.17198e-06 1.01404e-06 1.01404e-06
0.0439369 0.0165813 0.0165813
1 0.168204 0.168204
0.269273 0.288844 0.288844
0.0829475 0.037022 0.037022
0.000120124 4.59323e-05 4.59323e-05
0.895727 0.641938 0.641938
0.0373133 0.0741499 0.0741499
0.000236665 4.40208e-05 4.40208e-05
0.0784604 0.249185 0.249185
0.18191 0.422678 0.422678
0.00627931 0.00458639 0.00458639
0.0653999 0.0262606 0.0262606
0.196912 0.449692 0.449692
0.185312 0.0863478 0.0863478
0.0221736 0.00815097 0.00815097
0.184134 0.0832645 0.0832645
0.132266 0.0565303 0.0565303
0.118167 0.0537113 0.0537113
0.277214 0.177932 0.177932
0.483244 0.208668 0.208668
0.113185 0.0498602 0.0498602
0.0140527 0.00518715 0.00518715
0.0221716 0.0115837 0.0115837
0.243969 0.193646 0.193646
0.548604 0.303484 0.303484
0.0902245 0.0520679 0.0520679
0.0822788 0.0366557 0.0366557
0.178245 0.153042 0.153042
0.0723475 0.0293819 0.0293819
0.13384 0.063374 0.063374
0.00696633 0.003487 0.003487
0.0312954 0.0233422 0.0233422
0.0719198 0.0349958 0.0349958
0.0837555 0.0555111 0.0555111
0.276453 0.384088 0.384088
0.319066 0.223017 0.223017
0.259072 0.157299 0.157299
0.138015 0.0718606 0.0718606
0.118442 0.0603405 0.0603405
1.15674e-05 3.0155e-06 3.0155e-06
0.12559 0.0637091 0.0637091
0.151887 0.256839 0.256839
0.0403111 0.161513 0.161513
0.00010183 3.85566e-05 3.85566e-05
0.0174639 0.00793193 0.00793193
0.172616 0.0848377 0.0848377
0.101813 0.0555111 0.0555111
0.12257 0.0455003 0.0455003
0.0107487 0.00505456 0.00505456
0.566388 0.243615 0.243615
0.627679 0.377822 0.377822
0.00832282 0.00283754 0.00283754
0.0194252 0.00780173 0.00780173
0.00687137 0.00448645 0.00448645
0.178874 0.0662395 0.0662395
0.193913 0.088973 0.088973
0.0126658 0.00555892 0.00555892
0.0905785 0.0174847 0.0174847
0.00154107 0.000498516 0.000498516
0.0243728 0.012694 0.012694
0.175084 0.123658 0.123658
0.619548 0.406116 0.406116
0.252018 0.123658 0.123658
0.984963 0.805541 0.805541
0.326378 0.292584 0.292584
0.394333 0.486234 0.486234
0.243029 0.340174 0.340174
0.00476188 0.00160035 0.00160035
0.311289 0.157299 0.157299
