mTDT2G_cv2_useDistances ScoreTDT mTDT
0.700496 0.532663 0.455292
0.607861 0.696625 0.539979
0.69382 0.714782 0.492421
0.688997 0.715698 0.514432
0.712197 0.733729 0.55546
0.645879 0.725103 0.584861
0.579127 0.692299 0.583919
0.598177 0.669066 0.565393
0.615556 0.645197 0.566668
0.615556 0.645197 0.566668
0.604939 0.659263 0.58059
0.617755 0.630503 0.574294
0.576424 0.610404 0.603792
0.556804 0.588796 0.608457
0.494756 0.534532 0.580678
0.55491 0.485385 0.530284
0.743059 0.480339 0.50629
0.754589 0.454241 0.576873
