mTDT2G_cv2_useDistances ScoreTDT mTDT
0.409484 0.196706 0.196706
1 0.317311 0.317311
0.806016 0.77283 0.77283
1 0.157299 0.157299
0.693041 1 1
0.135335 0.705457 0.705457
0.567668 0.10247 0.10247
0.0310811 0.193646 0.193646
0.0310811 0.193646 0.193646
0.0310811 0.193646 0.193646
0.16877 0.637352 0.637352
0.365316 0.414216 0.414216
0.0881627 0.41108 0.41108
0.0719647 0.398025 0.398025
0.188876 0.10247 0.10247
0.765017 0.465209 0.465209
0.765017 0.465209 0.465209
0.765017 0.465209 0.465209
1 0.43488 0.43488
0.496585 0.818546 0.818546
0.22313 0.563703 0.563703
0.733796 1 1
0.733796 1 1
0.787839 0.531615 0.531615
0.606531 0.841481 0.841481
0.355819 0.384088 0.384088
0.787839 0.531615 0.531615
0.787839 0.531615 0.531615
1 0.683091 0.683091
0.301194 0.637352 0.637352
0.787839 0.531615 0.531615
0.135335 0.371093 0.371093
0.787839 0.531615 0.531615
0.822298 0.647315 0.647315
0.465628 0.890746 0.890746
0.244777 0.781511 0.781511
1 0.4795 0.4795
1 0.4795 0.4795
0.64118 0.4795 0.4795
0.82059 0.4795 0.4795
0.82059 0.4795 0.4795
0.82059 0.4795 0.4795
0.987014 0.87278 0.87278
1 0.87278 0.87278
0.913101 0.75183 0.75183
0.896149 0.647315 0.647315
0.896149 0.647315 0.647315
0.657834 0.763025 0.763025
0.987014 0.87278 0.87278
0.208331 1 1
0.269962 0.365712 0.365712
0.931063 0.818546 0.818546
0.965531 0.818546 0.818546
0.931063 0.818546 0.818546
0.965531 0.818546 0.818546
1 0.818546 0.818546
0.931063 0.818546 0.818546
0.931063 0.818546 0.818546
0.931063 0.818546 0.818546
0.0858609 0.0433081 0.0433081
0.965531 0.818546 0.818546
0.0858609 0.0433081 0.0433081
0.502424 0.637352 0.637352
0.502424 0.637352 0.637352
0.317857 0.1444 0.1444
0.227065 0.10247 0.10247
0.485916 0.285751 0.285751
0.253395 0.445766 0.445766
0.240508 0.590014 0.590014
0.355122 0.723674 0.723674
0.102512 0.0395918 0.0395918
1 0.317311 0.317311
0.100259 0.0389475 0.0389475
0.100259 0.0389475 0.0389475
0.102512 0.0395918 0.0395918
0.102512 0.0395918 0.0395918
0.102512 0.0395918 0.0395918
0.102512 0.0395918 0.0395918
0.102512 0.0395918 0.0395918
0.102512 0.0395918 0.0395918
0.102512 0.0395918 0.0395918
0.804615 0.768083 0.768083
0.286505 0.617075 0.617075
0.0317896 0.0112701 0.0112701
0.70974 1 1
0.878612 0.621873 0.621873
0.767432 0.61209 0.61209
0.362086 1 1
0.304707 0.2278 0.2278
0.355122 0.157299 0.157299
0.304707 0.2278 0.2278
0.367879 0.654721 0.654721
0.288684 0.694887 0.694887
0.288684 0.694887 0.694887
0.362086 1 1
0.474998 0.861804 0.861804
0.363193 0.841481 0.841481
0.866878 0.59298 0.59298
0.967216 0.852684 0.852684
0.724664 0.393769 0.393769
0.135335 0.317311 0.317311
0.606531 0.738883 0.738883
1 1 1
0.21647 0.647315 0.647315
0.923241 0.654721 0.654721
0.151735 0.61209 0.61209
0.235877 0.738883 0.738883
0.151735 0.61209 0.61209
1 0.177932 0.177932
0.66527 0.857462 0.857462
0.42035 0.669815 0.669815
0.611565 0.239317 0.239317
0.853565 0.590014 0.590014
0.237791 0.116664 0.116664
0.873785 0.87278 0.87278
0.65377 0.857462 0.857462
0.65377 0.857462 0.857462
0.421626 0.884028 0.884028
0.65377 0.857462 0.857462
0.130587 0.438578 0.438578
0.336544 0.365712 0.365712
0.115858 0.205903 0.205903
0.42035 0.669815 0.669815
1 1 1
0.987014 0.865772 0.865772
0.130587 0.438578 0.438578
0.130587 0.438578 0.438578
0.135335 0.705457 0.705457
0.130587 0.438578 0.438578
0.844363 0.861804 0.861804
0.130587 0.438578 0.438578
0.542884 1 1
1 0.527089 0.527089
0.974027 0.865772 0.865772
0.987014 0.865772 0.865772
0.542884 1 1
0.548812 0.317311 0.317311
0.939183 1 1
0.803265 0.491297 0.491297
0.548812 0.317311 0.317311
1 0.317311 0.317311
0.130587 0.438578 0.438578
1 0.61209 0.61209
0.222541 0.77283 0.77283
0.883716 0.577469 0.577469
0.883716 0.577469 0.577469
0.0859022 0.75183 0.75183
0.883716 0.577469 0.577469
1 0.577469 0.577469
0.213637 0.875896 0.875896
0.169013 0.537094 0.537094
0.157843 0.548506 0.548506
0.449329 0.857462 0.857462
0.213215 0.297147 0.297147
0.360043 0.875896 0.875896
0.360043 0.875896 0.875896
0.282624 0.122823 0.122823
0.849199 0.852684 0.852684
0.886636 0.630954 0.630954
0.186744 0.0955807 0.0955807
0.955563 0.834827 0.834827
0.828356 0.548506 0.548506
0.0477786 0.869417 0.869417
0.246597 0.0955807 0.0955807
0.624676 0.196706 0.196706
