mTDT2G_cv2_useDistances ScoreTDT mTDT
0.358493 0.623844 0.392189
0.183329 0.404673 0.226311
0.264863 0.488139 0.230244
0.404429 0.563615 0.278463
0.324427 0.508253 0.235567
0.2814 0.466299 0.208019
0.270057 0.447959 0.189208
0.245007 0.428647 0.189352
0.267405 0.447474 0.209924
0.267405 0.447474 0.209924
0.256019 0.425427 0.187141
0.291426 0.459702 0.205242
0.268675 0.427141 0.199765
0.157785 0.35456 0.155094
0.196127 0.3715 0.177872
0.239415 0.409822 0.213735
0.258121 0.445773 0.282433
0.446584 0.59809 0.374504
