mTDT2G_cv2_useDistances ScoreTDT mTDT
0.613462 0.112464 0.126459
0.628185 0.135301 0.129656
0.687829 0.146744 0.13621
0.704118 0.153768 0.138874
0.669989 0.161744 0.146551
0.654618 0.165863 0.148903
0.629729 0.18925 0.15627
0.578478 0.188232 0.151267
0.459135 0.198067 0.150455
0.39947 0.20017 0.146569
0.473302 0.20106 0.142146
0.53627 0.190995 0.130652
0.621252 0.159284 0.111393
0.699103 0.183867 0.126111
0.827558 0.219245 0.162092
0.905809 0.275846 0.214388
0.900724 0.32341 0.26692
0.899123 0.383127 0.329288
0.777861 0.517018 0.464511
0.775135 0.477896 0.440902
0.761118 0.437686 0.406775
0.740154 0.400664 0.367638
0.601448 0.339996 0.342294
0.470749 0.275909 0.293248
0.4299 0.26081 0.299358
0.299509 0.360948 0.432975
0.173086 0.442652 0.530019
0.0566272 0.477995 0.593702
0.0385006 0.543651 0.629317
0.0481083 0.640726 0.728013
0.10323 0.566841 0.635328
0.112342 0.524668 0.560825
0.190982 0.495059 0.51521
0.223961 0.492253 0.504302
0.250862 0.488597 0.518546
0.220847 0.455081 0.467305
0.203699 0.492404 0.504249
0.206579 0.508296 0.552328
0.1271 0.536871 0.608494
0.0936719 0.540095 0.646722
0.0745066 0.538054 0.644114
0.070256 0.524558 0.671547
0.0331478 0.515921 0.664551
0.0210885 0.531288 0.646863
0.0196486 0.532594 0.625363
0.0144772 0.564754 0.601847
0.00680045 0.629634 0.629008
0.00876337 0.714821 0.676078
0.0119359 0.748002 0.701864
0.0199484 0.779674 0.732796
0.0191531 0.80798 0.764674
0.0295966 0.832801 0.795113
0.0308028 0.827288 0.807167
0.0325765 0.794391 0.765895
0.0361204 0.806082 0.756841
0.0425306 0.73912 0.668381
0.101414 0.717076 0.641479
0.115541 0.694448 0.632988
0.195682 0.6786 0.619128
0.247707 0.683253 0.620048
0.255193 0.671876 0.632849
0.297707 0.702078 0.670599
0.313926 0.658259 0.62887
0.391876 0.599122 0.565479
0.402273 0.55349 0.533861
0.432369 0.465789 0.475867
0.566432 0.374499 0.386535
0.646143 0.301003 0.331537
0.69679 0.346247 0.362049
0.732009 0.390859 0.38859
0.69561 0.391437 0.406921
0.691169 0.449837 0.472885
0.622701 0.515464 0.558949
0.50285 0.632195 0.683864
0.436993 0.584024 0.643352
0.35318 0.588853 0.691464
0.366091 0.622506 0.704641
0.371398 0.650611 0.712284
0.336385 0.693168 0.739569
0.330344 0.705462 0.730087
0.281446 0.77174 0.782228
0.23909 0.726906 0.729578
0.18781 0.695997 0.716966
0.184306 0.647089 0.658537
0.153135 0.532457 0.555377
0.188081 0.408156 0.446213
0.238906 0.287048 0.342207
0.273226 0.255666 0.295198
0.417113 0.219305 0.216219
0.348449 0.281754 0.290988
0.345424 0.408476 0.403013
0.319508 0.53256 0.525966
0.323027 0.612607 0.624655
0.421159 0.690264 0.723445
0.412497 0.749889 0.814419
0.554159 0.710368 0.803347
0.619973 0.695123 0.802139
0.724672 0.603678 0.737899
0.7809 0.570471 0.740352
0.782372 0.522877 0.651906
0.659331 0.471588 0.591445
0.541863 0.401359 0.499502
0.506724 0.31059 0.389707
0.432595 0.331145 0.379482
0.367688 0.332614 0.36239
0.2764 0.363646 0.424231
0.292657 0.432385 0.487871
0.306857 0.529655 0.569644
0.347252 0.6238 0.665642
0.413388 0.642692 0.690298
0.514462 0.724127 0.73891
0.622821 0.742813 0.729903
0.683515 0.758145 0.717785
0.730098 0.745846 0.698804
0.719691 0.678184 0.648298
0.618454 0.622243 0.609379
0.615316 0.556274 0.588764
0.598772 0.583025 0.643705
0.581635 0.601488 0.677858
0.554392 0.644246 0.736234
0.598111 0.731323 0.806096
0.716811 0.801347 0.843143
0.633334 0.832598 0.824961
0.640426 0.845959 0.822424
0.671911 0.836708 0.813314
0.746734 0.818334 0.787202
0.790668 0.794664 0.762815
0.815245 0.827587 0.801371
0.906756 0.828018 0.800532
0.913802 0.763258 0.748568
0.95164 0.707469 0.686279
0.951902 0.688935 0.656897
0.909292 0.701526 0.672631
0.813818 0.657193 0.664844
0.676924 0.645348 0.669475
0.549936 0.672477 0.70009
0.427142 0.709856 0.753236
0.331167 0.730015 0.785408
0.283315 0.73199 0.780702
0.242392 0.787646 0.807774
0.327636 0.75268 0.76573
0.387404 0.750646 0.733645
0.447814 0.686373 0.661503
0.479929 0.599305 0.569396
0.53948 0.531678 0.465627
0.651592 0.458921 0.376338
0.589399 0.456079 0.360316
0.507081 0.389789 0.286784
0.574785 0.419356 0.326513
0.508172 0.471257 0.377171
0.47453 0.481915 0.435
0.405774 0.508537 0.482461
0.420261 0.547707 0.537964
0.448926 0.61385 0.632421
0.357461 0.5962 0.609593
0.4264 0.560108 0.560822
0.416156 0.525932 0.496167
0.452849 0.4508 0.40674
0.399789 0.356889 0.310132
0.380049 0.275598 0.215428
0.334892 0.241961 0.164553
0.260897 0.207386 0.139382
0.184504 0.185095 0.138458
0.0907444 0.192223 0.151953
0.0911825 0.223875 0.188129
0.126793 0.261592 0.236787
0.214779 0.300824 0.298767
0.245704 0.332352 0.349807
0.33089 0.375857 0.401551
0.362412 0.393393 0.420205
0.429307 0.422827 0.442483
0.456487 0.398605 0.425631
0.458491 0.367862 0.381597
0.571938 0.341501 0.337724
0.56982 0.281807 0.262676
0.643922 0.226007 0.205954
0.660967 0.158095 0.13814
0.626815 0.11507 0.0845795
0.601526 0.0706115 0.0426292
0.448904 0.0471761 0.0152824
0.400389 0.0472838 0.0140345
0.368792 0.0669093 0.0232899
0.362462 0.121633 0.0543748
0.454959 0.230597 0.176329
0.487088 0.311249 0.279659
0.603096 0.371138 0.370073
0.673352 0.420931 0.432489
0.65339 0.439679 0.470065
0.638552 0.428871 0.495046
0.537946 0.383034 0.459686
0.42015 0.414322 0.462652
0.413211 0.423993 0.429982
0.381838 0.434658 0.4171
0.33639 0.504164 0.452903
0.336457 0.560941 0.475919
0.309769 0.592667 0.474822
0.359687 0.518134 0.403214
0.346989 0.509027 0.41221
0.326252 0.497054 0.422278
0.378592 0.439168 0.37934
0.33209 0.40649 0.370137
0.330969 0.334842 0.32174
0.30712 0.360518 0.36814
0.335332 0.359059 0.380046
0.420905 0.376302 0.40343
0.436493 0.427443 0.470316
0.564186 0.507183 0.540321
0.699507 0.615443 0.626062
0.805735 0.656588 0.634863
0.810245 0.686672 0.63622
0.802879 0.698939 0.62694
0.848306 0.655625 0.563364
0.824469 0.567269 0.447714
0.804378 0.499163 0.361793
0.776887 0.493069 0.336878
0.77229 0.493172 0.331674
0.747725 0.502057 0.329077
0.737821 0.483564 0.316598
0.727917 0.465621 0.322154
0.670935 0.477681 0.337303
0.675072 0.46253 0.337184
0.660538 0.473288 0.345532
0.620275 0.461373 0.336257
0.605541 0.498201 0.359128
0.612721 0.543355 0.389715
0.633403 0.558332 0.418641
0.594272 0.542455 0.408706
0.572925 0.46964 0.365638
0.570188 0.410155 0.330891
0.533674 0.374375 0.325592
0.459601 0.329529 0.325042
0.435112 0.270282 0.29176
0.41338 0.307631 0.326296
0.360531 0.322314 0.321303
0.295869 0.327414 0.306386
0.271219 0.353859 0.30823
0.253324 0.396997 0.315275
0.30865 0.42617 0.334827
0.363079 0.409615 0.343622
0.40203 0.48696 0.416674
0.476992 0.569385 0.493991
0.513631 0.565801 0.505946
0.59353 0.54341 0.493747
0.528989 0.55383 0.489229
0.493498 0.534835 0.454101
0.504484 0.482577 0.412837
0.569318 0.444166 0.386531
0.654188 0.456769 0.390399
0.667906 0.500582 0.458753
0.753572 0.510085 0.533461
0.800518 0.499179 0.60172
0.82002 0.527291 0.664838
0.737604 0.555401 0.720083
0.627733 0.623358 0.78915
0.532639 0.626355 0.784689
0.415449 0.655324 0.766925
0.318398 0.740963 0.772957
0.296422 0.787357 0.793619
0.366991 0.837933 0.831691
0.372234 0.827955 0.833191
0.413106 0.864701 0.859845
0.496778 0.925946 0.904268
0.673693 0.939652 0.941079
0.812631 0.952191 0.969684
