mTDT2G_cv2_useDistances ScoreTDT mTDT
0.430769 0.308141 0.308141
0.465856 0.245172 0.245172
0.277551 0.601508 0.601508
0.49732 0.866944 0.866944
0.662527 0.783309 0.783309
0.585796 0.91785 0.91785
0.59979 0.89583 0.89583
0.307038 0.164761 0.164761
0.231544 0.542344 0.542344
0.255483 0.360061 0.360061
0.538611 0.407894 0.407894
0.283541 0.153042 0.153042
0.223052 0.141116 0.141116
0.291724 0.299677 0.299677
0.425179 0.432374 0.432374
0.0431125 0.05762 0.05762
0.291325 0.207279 0.207279
0.29369 0.158357 0.158357
0.76184 0.831589 0.831589
0.0224429 0.0735049 0.0735049
0.149812 0.280713 0.280713
0.0487093 0.0792738 0.0792738
0.433354 0.230985 0.230985
0.49214 0.70297 0.70297
0.775444 0.512132 0.512132
0.0114784 0.00316276 0.00316276
0.0843914 0.0256948 0.0256948
0.702151 0.530822 0.530822
0.0563809 0.0154146 0.0154146
0.0643001 0.0236709 0.0236709
0.088324 0.0232568 0.0232568
0.165442 0.0611892 0.0611892
0.80642 0.730942 0.730942
0.434066 0.317311 0.317311
0.174064 0.0529308 0.0529308
0.655422 0.664641 0.664641
0.681433 0.800457 0.800457
0.508885 0.918377 0.918377
0.965013 0.800542 0.800542
0.936172 0.850842 0.850842
0.626499 0.313248 0.313248
0.63688 0.724662 0.724662
0.816533 0.454346 0.454346
0.251163 0.281558 0.281558
0.429631 0.334663 0.334663
0.435594 0.20808 0.20808
0.445696 0.283361 0.283361
0.74738 0.424096 0.424096
0.773283 0.6737 0.6737
0.812055 0.552635 0.552635
0.639416 0.337705 0.337705
0.769571 0.85689 0.85689
0.202742 0.36031 0.36031
0.892064 0.811662 0.811662
0.902522 0.821832 0.821832
0.873597 0.89474 0.89474
0.929587 0.944787 0.944787
0.52374 0.340508 0.340508
0.909295 0.973275 0.973275
0.945711 0.775097 0.775097
0.69533 0.48417 0.48417
0.127551 0.17997 0.17997
0.844508 0.908477 0.908477
0.65711 0.358795 0.358795
0.640437 0.357258 0.357258
0.272845 0.225146 0.225146
0.734167 0.947766 0.947766
0.492581 0.619976 0.619976
0.873331 0.818928 0.818928
0.0587156 0.159011 0.159011
0.0173259 0.0895551 0.0895551
0.322777 0.454037 0.454037
0.34082 0.902925 0.902925
0.712547 0.410573 0.410573
0.985414 0.869973 0.869973
0.924593 0.973714 0.973714
0.806312 0.595838 0.595838
0.613543 0.396423 0.396423
0.149569 0.0515759 0.0515759
0.1753 0.409847 0.409847
0.187563 0.0568538 0.0568538
0.188049 0.0571622 0.0571622
0.374435 0.372019 0.372019
0.242215 0.133614 0.133614
0.40227 0.745603 0.745603
0.136163 0.141113 0.141113
0.741548 0.57212 0.57212
0.560557 0.370428 0.370428
0.894144 0.943487 0.943487
0.161367 0.463415 0.463415
0.129554 0.35711 0.35711
0.126757 0.43982 0.43982
0.640275 0.72469 0.72469
0.671487 0.652055 0.652055
0.752329 0.744037 0.744037
0.316038 0.176142 0.176142
0.432346 0.375532 0.375532
0.92696 1 1
0.982446 0.921425 0.921425
0.84698 0.640367 0.640367
0.239664 0.40825 0.40825
0.792176 0.626678 0.626678
0.759106 0.846922 0.846922
0.785075 0.704195 0.704195
0.365531 0.586614 0.586614
0.404204 0.227016 0.227016
0.450235 0.270532 0.270532
0.189796 0.10247 0.10247
0.793374 0.586646 0.586646
0.608156 0.398025 0.398025
0.642953 0.602824 0.602824
0.711798 0.538405 0.538405
0.603375 0.393114 0.393114
0.836696 0.600179 0.600179
0.738956 0.758316 0.758316
0.560488 0.467921 0.467921
0.435306 0.276851 0.276851
0.801303 0.579049 0.579049
0.606517 0.352381 0.352381
0.555042 0.894511 0.894511
0.940032 0.734879 0.734879
0.910409 0.690463 0.690463
0.718008 0.624902 0.624902
0.820895 0.749549 0.749549
0.65714 0.576393 0.576393
0.88141 0.906401 0.906401
0.379504 0.868085 0.868085
0.21506 0.650371 0.650371
0.0302357 0.0505648 0.0505648
0.102475 0.422145 0.422145
0.56087 0.898304 0.898304
0.0766948 0.260269 0.260269
0.501718 0.62803 0.62803
0.199659 0.0960682 0.0960682
0.754917 0.465297 0.465297
0.624979 0.322803 0.322803
0.53904 0.281677 0.281677
0.32348 0.128202 0.128202
0.594294 0.871333 0.871333
0.586667 0.303703 0.303703
0.432336 0.203771 0.203771
0.524656 0.27397 0.27397
0.760622 0.421098 0.421098
0.18821 0.0670078 0.0670078
0.759342 0.590014 0.590014
0.523176 0.245692 0.245692
0.753354 0.789726 0.789726
0.912613 0.670066 0.670066
0.994901 0.920912 0.920912
0.280853 0.178022 0.178022
0.35936 0.171492 0.171492
0.650481 0.476232 0.476232
0.190976 0.0848377 0.0848377
0.493079 0.338232 0.338232
0.648466 0.352248 0.352248
0.965531 0.84739 0.84739
0.595081 0.321045 0.321045
0.315867 0.131599 0.131599
0.361574 0.153805 0.153805
0.496966 0.927565 0.927565
0.230041 0.0895551 0.0895551
0.161449 0.0611892 0.0611892
0.2259 0.0971097 0.0971097
0.194966 0.0833743 0.0833743
0.215017 0.0946313 0.0946313
0.825915 0.537389 0.537389
