mTDT2G_cv2_useDistances ScoreTDT mTDT
0.580164 0.33039 0.33039
0.722241 0.42334 0.42334
0.722241 0.42334 0.42334
0.298468 0.12663 0.12663
0.298468 0.12663 0.12663
0.298468 0.12663 0.12663
0.95655 0.738883 0.738883
0.580164 0.33039 0.33039
0.722241 0.42334 0.42334
0.960542 1 1
0.792309 0.77283 0.77283
0.903559 0.621873 0.621873
1 0.317311 0.317311
0.204152 0.108294 0.108294
0.636909 1 1
0.204152 0.108294 0.108294
0.204152 0.108294 0.108294
0.204152 0.108294 0.108294
0.238513 0.131668 0.131668
0.238513 0.131668 0.131668
0.238513 0.131668 0.131668
0.211763 0.398025 0.398025
0.44507 0.757621 0.757621
0.238513 0.131668 0.131668
0.15124 0.317311 0.317311
0.369635 0.875896 0.875896
0.347186 0.87278 0.87278
0.282322 0.61209 0.61209
0.238513 0.131668 0.131668
0.238513 0.131668 0.131668
0.238513 0.131668 0.131668
0.648344 0.365712 0.365712
0.191454 0.639412 0.639412
0.222293 0.527089 0.527089
0.616753 0.217044 0.217044
0.233506 0.2278 0.2278
0.228485 0.296718 0.296718
0.233506 0.2278 0.2278
0.616753 0.2278 0.2278
1 0.2278 0.2278
0.510549 0.296718 0.296718
1 0.2278 0.2278
0.733796 1 1
0.733796 1 1
0.391872 0.2278 0.2278
0.168199 0.238185 0.238185
0.567668 0.248213 0.248213
0.0850163 0.445766 0.445766
0.323614 0.548506 0.548506
0.0160368 0.148915 0.148915
0.173774 0.763025 0.763025
0.245425 0.165518 0.165518
0.384598 0.59298 0.59298
0.388896 0.601508 0.601508
0.568237 0.555346 0.555346
0.107171 0.0348085 0.0348085
0.388896 0.601508 0.601508
0.290512 0.492717 0.492717
0.0470965 0.196706 0.196706
0.388896 0.601508 0.601508
0.253947 0.10247 0.10247
0.249352 0.275234 0.275234
0.84246 1 1
0.778801 0.59298 0.59298
0.238513 0.131668 0.131668
0.300616 0.537094 0.537094
0.952419 0.763025 0.763025
0.193427 0.116664 0.116664
0.193427 0.116664 0.116664
0.193427 0.116664 0.116664
0.193427 0.116664 0.116664
0.193427 0.116664 0.116664
0.193427 0.116664 0.116664
0.575827 0.317311 0.317311
0.716531 0.414216 0.414216
0.318224 0.43488 0.43488
0.193427 0.116664 0.116664
0.756709 0.393769 0.393769
0.300616 0.537094 0.537094
0.193427 0.116664 0.116664
0.593708 0.763025 0.763025
0.478024 0.239317 0.239317
0.193427 0.116664 0.116664
0.304707 0.365712 0.365712
