mTDT2G_cv2_useDistances ScoreTDT mTDT
0.2478 0.435086 0.526445
0.323088 0.292964 0.344643
0.31315 0.26067 0.295581
0.465566 0.278059 0.309075
0.462127 0.277057 0.279046
0.466081 0.313992 0.263237
0.529522 0.31696 0.253159
0.565673 0.324436 0.254826
0.600651 0.320425 0.220726
0.605074 0.359579 0.245411
0.607259 0.380481 0.260374
0.593365 0.389126 0.288281
0.598576 0.407585 0.335488
0.558414 0.373403 0.342332
0.463236 0.387009 0.350924
0.383222 0.40897 0.358146
0.428 0.387095 0.359105
0.495261 0.356936 0.330922
0.577318 0.332904 0.303384
0.600861 0.314755 0.25317
0.597573 0.283176 0.198678
0.65282 0.266059 0.178301
0.640068 0.223659 0.160333
0.70599 0.176687 0.136913
0.676012 0.168136 0.11618
0.616846 0.157203 0.112443
0.529253 0.153743 0.116342
0.372337 0.120259 0.0980864
0.326627 0.0963485 0.096808
0.0467242 0.104412 0.11769
