mTDT2G_cv2_useDistances ScoreTDT mTDT
0.975159 0.637314 0.626225
0.506384 0.548423 0.515507
0.364139 0.434052 0.420334
0.294564 0.368434 0.338623
0.270966 0.351964 0.289542
0.30883 0.390681 0.314064
0.270217 0.321197 0.245584
0.318169 0.255159 0.189126
0.374511 0.225056 0.155602
0.439205 0.199354 0.14414
0.480304 0.157454 0.131307
0.398993 0.0783636 0.0642008
0.327799 0.0590221 0.0402267
0.274468 0.0632261 0.0372565
0.2284 0.0646518 0.0517827
0.17295 0.0684755 0.0620364
0.191278 0.119859 0.146182
0.319681 0.13128 0.183362
0.39902 0.178275 0.256806
0.529533 0.26242 0.352073
0.571625 0.325328 0.40923
0.702501 0.425709 0.481839
0.735157 0.471188 0.484444
0.723452 0.530983 0.522214
0.591604 0.474935 0.43707
0.552244 0.451241 0.400519
0.591842 0.461377 0.385913
0.480271 0.400971 0.340588
0.35587 0.293526 0.242521
0.00126476 0.0500339 0.00130141
