mTDT2G_cv2_useDistances ScoreTDT mTDT
0.68394 0.317311 0.317311
0.939183 0.723674 0.723674
0.261513 0.1444 0.1444
0.891617 0.878794 0.878794
0.695144 0.537094 0.537094
0.367879 0.239317 0.239317
0.161503 0.193646 0.193646
0.64118 0.354539 0.354539
0.361644 0.393769 0.393769
0.0588165 0.0195503 0.0195503
0.22313 0.0832645 0.0832645
0.765928 0.4795 0.4795
0.695144 0.504985 0.504985
0.0431593 0.563703 0.563703
0.20874 0.723674 0.723674
0.196912 0.723674 0.723674
0.135335 1 1
0.564718 0.393769 0.393769
0.694401 0.41108 0.41108
0.891617 0.878794 0.878794
0.662913 0.384088 0.384088
0.0633973 0.857462 0.857462
0.286505 0.617075 0.617075
0.151735 0.61209 0.61209
0.167677 0.715001 0.715001
0.472367 0.808365 0.808365
0.132522 0.857462 0.857462
0.132522 0.857462 0.857462
0.320831 0.149541 0.149541
1 1 1
1 0.393769 0.393769
0.29132 0.12819 0.12819
0.393241 0.236724 0.236724
1 0.317311 0.317311
0.0910556 0.0455003 0.0455003
0.558035 0.285049 0.285049
1 1 1
0.513417 0.275234 0.275234
0.40289 0.179712 0.179712
0.75897 0.43488 0.43488
0.655702 0.296718 0.296718
0.12208 0.0687036 0.0687036
1 0.296718 0.296718
0.716531 1 1
0.405954 0.238185 0.238185
0.606531 0.512691 0.512691
0.339596 0.654721 0.654721
0.339596 0.654721 0.654721
0.445713 1 1
0.583645 0.669815 0.669815
0.418039 0.75183 0.75183
1 0.251349 0.251349
0.68394 0.345779 0.345779
1 0.317311 0.317311
1 0.43488 0.43488
1 0.537094 0.537094
0.745189 0.492717 0.492717
0.296922 0.12663 0.12663
0.362086 0.157299 0.157299
0.329193 0.144127 0.144127
0.122456 0.0718606 0.0718606
0.122456 0.0718606 0.0718606
0.22313 0.0895551 0.0895551
0.15124 0.0593464 0.0593464
0.567668 0.157299 0.157299
0.230693 0.0955807 0.0955807
0.164115 0.12819 0.12819
0.0896569 0.0863478 0.0863478
0.0896569 0.0863478 0.0863478
0.486636 0.249817 0.249817
1 1 1
1 0.861804 0.861804
0.622042 0.342782 0.342782
0.367879 0.527089 0.527089
0.320831 0.149541 0.149541
0.423186 0.194366 0.194366
0.15124 0.0955807 0.0955807
0.435143 0.205903 0.205903
1 1 1
0.114559 0.256839 0.256839
1 1 1
0.432375 0.531615 0.531615
0.865503 0.601508 0.601508
0.875173 0.865772 0.865772
0.567668 0.10247 0.10247
0.865503 0.601508 0.601508
0.750841 0.456057 0.456057
0.865503 0.601508 0.601508
0.489542 0.256839 0.256839
0.418039 0.205903 0.205903
0.418039 0.205903 0.205903
0.674161 0.376344 0.376344
0.543845 0.827259 0.827259
0.858266 0.504985 0.504985
0.272532 0.108809 0.108809
0.324369 0.77283 0.77283
0.458063 0.449692 0.449692
0.744046 0.445766 0.445766
0.0814836 0.223017 0.223017
0.591555 0.317311 0.317311
0.573753 0.637352 0.637352
0.135335 0.0455003 0.0455003
0.369635 0.875896 0.875896
0.135335 0.0455003 0.0455003
0.8894 0.654721 0.654721
0.70974 0.414216 0.414216
0.579173 0.297147 0.297147
0.772146 0.757621 0.757621
0.744046 0.878794 0.878794
0.744046 0.878794 0.878794
0.68394 0.303484 0.303484
0.945797 1 1
0.844363 0.861804 0.861804
0.548351 0.590014 0.590014
0.548351 0.590014 0.590014
0.606531 0.738883 0.738883
0.94817 0.745603 0.745603
0.606531 0.841481 0.841481
1 0.273322 0.273322
0.68394 0.273322 0.273322
0.0301974 0.00815097 0.00815097
0.290512 0.492717 0.492717
0.228883 0.307228 0.307228
0.706132 0.869417 0.869417
0.66527 0.857462 0.857462
0.299654 0.303484 0.303484
0.15124 0.637352 0.637352
0.742272 0.4795 0.4795
0.613233 0.335924 0.335924
0.555825 0.288844 0.288844
0.555825 0.288844 0.288844
1 0.881497 0.881497
0.40657 0.438578 0.438578
