mTDT2G_cv2_useDistances ScoreTDT mTDT
0.731213 0.406282 0.406282
0.735961 0.855725 0.855725
0.515836 0.271899 0.271899
0.322902 0.370243 0.370243
0.592545 0.186638 0.186638
0.381828 0.352978 0.352978
0.13811 0.379706 0.379706
0.97491 0.8434 0.8434
0.132487 0.93957 0.93957
0.0639025 0.812811 0.812811
0.818956 0.820394 0.820394
0.52366 0.279371 0.279371
0.438522 0.921509 0.921509
0.815639 0.688829 0.688829
0.342183 0.632 0.632
0.561215 0.408695 0.408695
0.436377 0.197044 0.197044
0.589684 0.463682 0.463682
0.916465 0.734795 0.734795
0.753989 0.533829 0.533829
0.139828 0.0743529 0.0743529
0.904384 0.822578 0.822578
0.67781 0.382733 0.382733
0.400195 0.212881 0.212881
0.728059 0.621873 0.621873
0.712698 0.682088 0.682088
0.74646 0.807125 0.807125
0.783487 0.537453 0.537453
0.785003 0.492207 0.492207
0.000489057 0.000115635 0.000115635
