mTDT2G_cv2_useDistances ScoreTDT mTDT
0.97678 0.891524 0.912957
0.905995 0.869003 0.902453
0.875378 0.505827 0.585182
0.879124 0.255661 0.316418
0.863739 0.53508 0.479257
0.521134 0.448098 0.320977
0.454299 0.247417 0.12351
0.622063 0.166122 0.136857
0.708416 0.378291 0.415436
0.463036 0.377495 0.391324
0.00160113 0.0102279 0.0212076
0.461495 0.392722 0.337809
0.714287 0.655145 0.54679
0.545576 0.538259 0.420598
0.375733 0.523316 0.330147
0.37559 0.512902 0.325404
0.73952 0.589871 0.511945
0.8947 0.661349 0.636228
