mTDT2G_cv2_useDistances ScoreTDT mTDT
0.587606 0.336604 0.336604
0.144134 0.0492637 0.0492637
0.901015 0.65078 0.65078
0.0737976 0.019052 0.019052
0.00779374 0.00400468 0.00400468
0.894839 0.647937 0.647937
0.253268 0.130343 0.130343
0.305797 0.168557 0.168557
0.022172 0.00791179 0.00791179
0.739118 0.55748 0.55748
0.168043 0.0654364 0.0654364
0.305797 0.168557 0.168557
0.517025 0.37439 0.37439
0.267221 0.148261 0.148261
0.791046 0.702918 0.702918
0.270311 0.138139 0.138139
0.0400667 0.0128769 0.0128769
0.756823 0.562797 0.562797
0.690829 0.530374 0.530374
0.881416 0.597746 0.597746
0.738619 0.529925 0.529925
0.770376 0.641478 0.641478
0.734251 0.509191 0.509191
0.705242 0.467287 0.467287
0.223812 0.0850891 0.0850891
0.150222 0.0545201 0.0545201
0.875155 0.919742 0.919742
0.472739 0.406282 0.406282
0.0475014 0.0142584 0.0142584
0.30611 0.143353 0.143353
0.628806 0.802345 0.802345
