mTDT2G_cv2_useDistances ScoreTDT mTDT
0.739682 0.335924 0.335924
0.0130954 0.647315 0.647315
0.193427 0.548506 0.548506
0.691152 0.317311 0.317311
0.15988 0.0718606 0.0718606
0.513417 0.371093 0.371093
0.182684 0.0880815 0.0880815
0.00964012 0.763025 0.763025
0.135335 0.694887 0.694887
0.44507 0.205903 0.205903
0.39247 0.563703 0.563703
0.40289 1 1
0.573753 0.637352 0.637352
0.952419 0.705457 0.705457
0.311403 0.131668 0.131668
0.15259 0.881497 0.881497
0.361644 0.393769 0.393769
0.361644 0.393769 0.393769
0.68394 0.317311 0.317311
0.191454 0.639412 0.639412
0.191454 0.639412 0.639412
0.191454 0.639412 0.639412
0.15124 0.317311 0.317311
0.434598 0.205903 0.205903
0.226133 0.13057 0.13057
0.039729 0.365712 0.365712
0.0128955 0.527089 0.527089
0.0210446 0.757621 0.757621
0.00727138 0.274299 0.274299
0.0813032 0.274299 0.274299
0.0407622 1 1
0.128763 0.647315 0.647315
0.624676 0.251349 0.251349
0.0110212 0.617075 0.617075
0.226739 0.149541 0.149541
0.0346092 0.669815 0.669815
0.716531 0.465209 0.465209
0.548351 0.369171 0.369171
0.0718386 0.841481 0.841481
0.00635303 0.35316 0.35316
0.032027 0.861804 0.861804
0.253744 1 1
0.0160575 0.865772 0.865772
0.586202 0.84739 0.84739
0.722527 1 1
0.590778 0.61209 0.61209
0.274812 0.449692 0.449692
0.00110621 0.84739 0.84739
0.00110621 0.84739 0.84739
0.548812 0.738883 0.738883
0.00471436 0.456057 0.456057
0.00619127 0.834827 0.834827
0.983608 0.84739 0.84739
0.720617 0.33039 0.33039
0.00619127 0.834827 0.834827
0.207748 0.723674 0.723674
0.307436 0.705457 0.705457
0.0396655 0.852684 0.852684
0.696392 0.865772 0.865772
0.858266 0.527089 0.527089
0.75897 0.42334 0.42334
0.130587 0.438578 0.438578
0.148215 0.531615 0.531615
0.159062 0.297147 0.297147
0.606531 1 1
0.631799 0.285049 0.285049
0.285196 0.307228 0.307228
0.394833 0.527089 0.527089
0.285196 0.307228 0.307228
0.543845 0.275234 0.275234
1 1 1
