mTDT2G_cv2_useDistances ScoreTDT mTDT
0.116651 0.447601 0.544181
0.126283 0.447601 0.544181
0.171083 0.457469 0.532607
0.185712 0.547738 0.604091
0.236757 0.602873 0.631209
0.282986 0.658008 0.658327
0.298022 0.705743 0.694125
0.320831 0.710479 0.690479
0.331577 0.728893 0.699332
0.342323 0.747307 0.708186
0.397802 0.726906 0.681069
0.453281 0.739866 0.684777
0.498014 0.701051 0.648806
0.542747 0.635011 0.598413
0.612884 0.620466 0.592665
0.69162 0.536465 0.504395
0.681866 0.500774 0.471143
0.678216 0.507125 0.460505
0.520963 0.500952 0.397862
0.41109 0.490889 0.362027
0.457531 0.506858 0.378949
0.403109 0.510451 0.393854
0.514418 0.454432 0.413514
0.542753 0.394707 0.418953
0.557444 0.448281 0.463541
0.652591 0.510668 0.519286
0.679588 0.634929 0.620543
0.772912 0.639365 0.613438
0.69525 0.619381 0.59963
0.639362 0.591902 0.590334
0.580232 0.554104 0.591541
0.416411 0.650001 0.698698
0.343548 0.739499 0.798203
0.302093 0.809702 0.85223
0.252312 0.818995 0.832913
0.267887 0.815772 0.81729
0.431583 0.59252 0.602356
0.552504 0.369375 0.414117
0.629698 0.252291 0.297886
0.714962 0.184909 0.295727
0.59906 0.382839 0.491636
0.612333 0.495174 0.590861
0.625957 0.613114 0.718386
0.663435 0.71061 0.750096
0.746152 0.647522 0.686264
0.670352 0.668516 0.701437
0.603213 0.607428 0.645051
0.566434 0.522166 0.577609
0.519039 0.501559 0.573678
0.608864 0.42936 0.533215
0.757221 0.37722 0.489576
0.803751 0.319997 0.438736
0.906597 0.233861 0.343603
0.880844 0.238985 0.327144
0.785097 0.379854 0.450889
0.697026 0.50572 0.564677
0.59691 0.630019 0.692118
0.495516 0.652787 0.717644
0.512206 0.53046 0.612252
0.551577 0.504507 0.59353
0.646418 0.475662 0.590693
0.639653 0.489541 0.586052
0.634114 0.60524 0.654579
0.656762 0.63666 0.676074
0.675565 0.618423 0.638072
0.75522 0.628888 0.655167
0.712202 0.582882 0.612666
0.650183 0.539785 0.540486
0.418072 0.412121 0.386581
0.257174 0.288909 0.253351
0.134952 0.147713 0.127309
0.0127295 0.00675979 0.00142403
0.00904762 0.00352926 0.00099602
0.188294 0.0661919 0.0965562
0.423038 0.122779 0.175347
0.569241 0.176922 0.219083
0.725528 0.223568 0.265208
0.781914 0.191309 0.189795
0.579198 0.178552 0.133581
0.493757 0.206338 0.146976
0.375688 0.21176 0.134011
0.150531 0.205039 0.133172
0.205918 0.206836 0.147157
0.17623 0.153062 0.108794
0.163105 0.143884 0.109522
0.317756 0.197605 0.170307
0.352121 0.234392 0.197544
0.442827 0.288407 0.242416
0.436422 0.279534 0.224089
0.268825 0.217709 0.150668
0.152897 0.152025 0.0938281
0.0353819 0.0736619 0.0321559
0.0289811 0.0501435 0.0235759
0.0354909 0.0494731 0.026675
0.0407923 0.0488027 0.0297742
0.0476808 0.0734539 0.0418646
0.0464725 0.0908068 0.0488223
0.0462078 0.11073 0.055995
0.0509257 0.129194 0.0706726
0.0556436 0.150779 0.0987957
0.0676273 0.182605 0.136468
0.0821354 0.204835 0.177799
0.0821034 0.207786 0.216052
0.206824 0.222672 0.269357
0.217566 0.170324 0.234966
0.391292 0.254454 0.330349
0.4494 0.285895 0.342991
0.443411 0.260986 0.290904
0.419296 0.306825 0.321296
0.366497 0.186674 0.183817
0.389849 0.156581 0.144157
0.315241 0.153704 0.128982
0.590778 0.0900485 0.0661355
