mTDT2G_cv2_useDistances ScoreTDT mTDT
0.304939 0.221738 0.221738
0.285483 0.29131 0.29131
0.304966 0.234573 0.234573
0.0134287 0.00528308 0.00528308
0.0116161 0.00413674 0.00413674
0.0106848 0.00359564 0.00359564
0.000872625 0.00250405 0.00250405
0.35252 0.275746 0.275746
0.961493 0.292426 0.292426
0.000415095 0.000688885 0.000688885
0.000791445 0.00196332 0.00196332
0.244646 0.319031 0.319031
1 0.590014 0.590014
0.0521775 0.015227 0.015227
3.00095e-05 9.31493e-06 9.31493e-06
0.0497318 0.0131908 0.0131908
0.045121 0.0119553 0.0119553
0.0169886 0.00383196 0.00383196
0.0133868 0.048131 0.048131
0.0313338 0.0593464 0.0593464
0.0368259 0.085831 0.085831
0.000764664 0.000177856 0.000177856
3.75812e-05 2.35401e-05 2.35401e-05
0.0400454 0.0770999 0.0770999
0.00166744 0.00035286 0.00035286
1.30328e-05 6.75639e-06 6.75639e-06
4.98994e-05 2.07573e-05 2.07573e-05
6.44543e-05 1.40239e-05 1.40239e-05
0.0679809 0.0977877 0.0977877
0.0553881 0.109745 0.109745
0.0789222 0.152953 0.152953
0.020959 0.0319957 0.0319957
0.000721397 0.000460971 0.000460971
0.000566289 0.000281279 0.000281279
5.65591e-05 8.42313e-06 8.42313e-06
0.000112408 1.89673e-05 1.89673e-05
1.0851e-05 1.60466e-06 1.60466e-06
7.359e-05 1.23681e-05 1.23681e-05
6.55811e-05 1.07082e-05 1.07082e-05
2.98636e-05 4.89883e-06 4.89883e-06
0.00439311 0.00107826 0.00107826
9.56006e-05 1.68329e-05 1.68329e-05
0.500233 0.928008 0.928008
0.581833 0.9283 0.9283
0.00010646 2.65958e-05 2.65958e-05
1.07514e-07 1.31949e-08 1.31949e-08
0.0645537 0.0298731 0.0298731
0.000901834 0.000119419 0.000119419
0.160146 0.0503983 0.0503983
0.0222735 0.00507819 0.00507819
0.0297922 0.0116417 0.0116417
0.48792 0.309941 0.309941
0.0510422 0.019528 0.019528
0.0500755 0.0133083 0.0133083
0.388846 0.167982 0.167982
0.171196 0.378737 0.378737
0.0461976 0.0119285 0.0119285
0.0277097 0.00770582 0.00770582
0.0300979 0.0284169 0.0284169
0.047044 0.012131 0.012131
0.107524 0.192941 0.192941
0.430802 0.195105 0.195105
0.359905 0.422776 0.422776
0.566455 0.915345 0.915345
0.912151 0.864488 0.864488
0.0986356 0.0298245 0.0298245
0.717999 0.438578 0.438578
0.423194 0.201643 0.201643
0.122823 0.0460386 0.0460386
0.298987 0.134526 0.134526
0.17445 0.0806966 0.0806966
0.152382 0.0674676 0.0674676
0.261808 0.113648 0.113648
0.3546 0.150575 0.150575
0.834898 0.90553 0.90553
0.140206 0.0443478 0.0443478
0.179391 0.0644991 0.0644991
0.802535 0.483739 0.483739
0.102645 0.0324192 0.0324192
0.129077 0.0502429 0.0502429
0.108903 0.0353421 0.0353421
0.842108 0.646427 0.646427
0.281957 0.215831 0.215831
0.871363 0.973967 0.973967
