mTDT2G_cv2_useDistances ScoreTDT mTDT
0.00766971 0.467994 0.0714339
0.197701 0.467428 0.0712681
0.263365 0.427406 0.0683725
0.306595 0.374079 0.0626702
0.446217 0.362596 0.0849985
0.359651 0.35276 0.0779316
0.261124 0.300836 0.0633857
0.153016 0.249487 0.0522241
0.0162742 0.179417 0.0162369
0.0122226 0.107759 0.0131272
0.0195889 0.109029 0.0172588
0.0245814 0.203232 0.0261073
0.0198502 0.191584 0.0225339
0.0414902 0.17574 0.0158518
0.0363329 0.168224 0.011746
0.0304959 0.0887923 0.00309509
0.0387296 0.197231 0.00941174
0.0645297 0.283427 0.0117575
0.268666 0.467742 0.0999761
0.40831 0.645936 0.220718
0.623297 0.657902 0.319922
0.774037 0.69877 0.406488
0.572077 0.500294 0.318575
0.432433 0.306219 0.197453
0.209159 0.174374 0.0914704
0.00477092 0.0640407 0.00204356
0.000369332 0.0552998 0.000891777
0.000375166 0.058256 0.000899881
0.0261018 0.198803 0.0499548
0.0322182 0.237274 0.0651059
0.0320911 0.235223 0.06488
0.0319762 0.234206 0.0648691
0.00627533 0.0822187 0.0156586
5.2858e-05 0.007696 0.000106523
0.00270146 0.0648693 0.0154836
0.00523265 0.0755109 0.0156672
0.00709457 0.079979 0.0157041
0.00819566 0.0895593 0.0160705
0.016112 0.100689 0.00154809
0.0141286 0.129634 0.00251924
0.0167832 0.157206 0.00319408
0.0158321 0.151743 0.00292934
0.0162442 0.09515 0.00361232
0.0578085 0.0980581 0.00590248
0.206268 0.178326 0.0179241
0.217938 0.21535 0.0236686
0.221737 0.281888 0.0298391
0.216183 0.351453 0.0456937
0.183823 0.459326 0.187535
0.267204 0.495436 0.204969
0.397043 0.525339 0.236514
0.373204 0.486833 0.230231
0.267508 0.374583 0.0846436
0.183075 0.359691 0.0846535
0.0451721 0.331123 0.0747788
0.041743 0.420126 0.117475
0.0516322 0.394504 0.143082
0.127394 0.423764 0.149712
0.178849 0.358546 0.121306
0.236867 0.255636 0.0775039
0.249953 0.336219 0.0957379
0.166014 0.326893 0.0825039
0.110119 0.407847 0.096766
0.0445192 0.400962 0.0899645
0.00936208 0.27405 0.0399885
0.0143649 0.27029 0.0388199
0.0270185 0.322025 0.0603267
0.14744 0.464303 0.134416
0.261827 0.595631 0.191763
0.305034 0.723743 0.260822
0.291149 0.602911 0.228672
0.169016 0.408904 0.150342
0.0519542 0.260541 0.0907024
0.00369349 0.0617985 0.00619877
0.00274447 0.0431481 0.00209922
0.00964697 0.0549698 0.00411252
0.0153245 0.0584792 0.0069055
0.0352381 0.0577202 0.00688455
0.0355761 0.100064 0.00730376
0.0310815 0.121431 0.00613771
0.0374742 0.129203 0.00586858
0.102613 0.288294 0.0378548
0.309474 0.457464 0.149979
0.367301 0.602736 0.238801
0.371661 0.658731 0.240618
0.330763 0.650008 0.233601
0.142483 0.58399 0.1722
0.153753 0.604993 0.174491
0.261937 0.6627 0.20435
0.245551 0.627277 0.196448
0.229268 0.478286 0.145643
0.160258 0.303401 0.0539064
0.0355626 0.16056 0.0192419
0.00743064 0.0455245 0.00257307
0.0247457 0.0550222 0.00233378
0.0402065 0.138961 0.0721958
0.121233 0.349488 0.185379
0.178561 0.547001 0.302462
0.177777 0.543946 0.305788
0.164983 0.437854 0.235566
0.111912 0.300431 0.16304
0.0488586 0.0414013 0.0094908
0.0206651 0.0258551 0.00310162
