mTDT2G_cv2_useDistances ScoreTDT mTDT
0.000907826 0.000241721 0.000357588
0.0485778 0.103444 0.139978
0.22496 0.234129 0.210776
0.268907 0.246015 0.18099
0.233811 0.242755 0.161074
0.219005 0.245837 0.151385
0.18886 0.216924 0.13471
0.166247 0.190966 0.118832
0.148426 0.171935 0.106821
0.135965 0.155663 0.0983359
0.137138 0.156019 0.10054
0.133971 0.13561 0.0730803
0.078402 0.0873039 0.0405032
0.03843 0.0591441 0.0313654
0.0298626 0.036195 0.0234301
0.0171187 0.0102691 0.0148137
0.0192411 0.00601338 0.0115663
0.0188078 0.00512802 0.0109602
0.0187143 0.00321325 0.010492
0.0163339 0.0022917 0.00829669
0.0150712 0.00191228 0.00605871
0.00861304 0.00165655 0.00556273
0.00641135 0.000441512 0.00294196
0.0064296 0.00045102 0.00292827
0.0083925 0.00117844 0.00284882
0.0229254 0.00102516 0.00117649
0.0260065 0.000966856 0.000965825
0.0264347 0.000929476 0.000804072
0.0266094 0.000888102 0.000200665
0.026943 0.000895689 0.00019944
0.0270841 0.000910095 0.000198291
0.0272471 0.000912436 0.00019462
0.0272457 0.000896193 0.000157459
0.0271244 0.000939165 0.000152229
0.0243864 0.000190607 2.6563e-05
0.00810014 0.000183987 3.33876e-05
0.00209781 0.000152897 2.54844e-05
0.00130714 0.000150186 2.46382e-05
0.000639548 0.000137 2.29142e-05
0.000304894 0.000129355 2.25438e-05
0.000163346 0.000114949 2.15747e-05
2.44295e-07 0.000112284 2.14542e-05
1.87748e-07 0.000100482 1.94264e-05
1.35698e-07 4.06326e-05 1.28865e-05
1.25093e-07 4.03028e-05 1.24248e-05
3.73138e-08 2.35681e-06 1.65266e-07
3.76091e-08 7.35833e-06 4.50738e-07
2.52388e-07 1.41853e-05 6.47548e-07
0.000120578 7.43348e-05 8.56991e-06
0.000133409 8.37641e-05 1.18497e-05
0.0411232 0.000494013 0.00059483
0.0961398 0.00239518 0.00891365
0.0967454 0.00394944 0.0147742
0.134033 0.0178997 0.0272145
0.151421 0.0220609 0.0342807
0.151435 0.0238331 0.0359523
0.151461 0.0243027 0.0362131
0.151461 0.0243005 0.0362132
0.151341 0.0242479 0.0362053
0.151328 0.0242386 0.036202
0.110338 0.0238284 0.035619
0.0553217 0.0219272 0.0273001
0.0547162 0.0203726 0.0214395
0.017429 0.00642192 0.0089992
4.03116e-05 0.00226002 0.00193298
2.63757e-05 0.000487268 0.000261337
1.74539e-05 7.00876e-05 1.70912e-05
0.000751972 0.000501154 0.000263582
0.00297438 0.00261744 0.00454218
0.00375159 0.00264144 0.00476144
0.00408527 0.00270892 0.00503822
0.00439201 0.00276277 0.00523126
0.00439451 0.00276291 0.00523185
0.00439468 0.00276314 0.00523286
0.00439469 0.00276346 0.0052339
0.00439482 0.00276365 0.00523536
0.00437774 0.00270625 0.00521852
0.00364294 0.00227056 0.00497179
0.00142076 0.000147855 0.000693193
0.000643575 0.000128061 0.000473979
0.000309901 6.09908e-05 0.000197208
3.16343e-06 8.56686e-06 4.16719e-06
6.63851e-07 2.96722e-05 3.58277e-06
4.99766e-07 5.0898e-05 2.57941e-06
7.41127e-07 8.93431e-05 1.54183e-06
6.08174e-07 0.000107783 9.38575e-08
5.48025e-07 0.000108556 9.00164e-08
5.31978e-07 0.000110033 8.6075e-08
2.8167e-07 0.000114216 7.55579e-08
2.63264e-07 0.00011109 3.46052e-08
2.53899e-07 0.000111843 2.65011e-08
2.53899e-07 0.000117661 2.66651e-08
2.51879e-07 9.6585e-05 1.96916e-08
2.50636e-07 7.51303e-05 1.32886e-08
0 3.63663e-05 5.48497e-09
0 1.75768e-05 2.18676e-09
1.54249e-08 1.6824e-05 1.49576e-09
1.8415e-07 1.52952e-05 1.49576e-09
1.20314e-06 1.00094e-05 1.12019e-09
1.21283e-06 8.82385e-06 1.12019e-09
1.21865e-06 7.46952e-06 1.12019e-09
1.21865e-06 2.08825e-07 0
1.21865e-06 4.16379e-08 0
1.23094e-06 4.05779e-08 0
1.12599e-05 4.1742e-08 0
1.13628e-05 4.27675e-08 0
1.1367e-05 4.56922e-09 0
1.12189e-05 7.11836e-09 0
1.07361e-05 6.84039e-09 0
1.16913e-05 1.08645e-08 0
1.16996e-05 1.08645e-08 0
1.17867e-05 1.08645e-08 0
1.30766e-05 1.32195e-08 0
1.3092e-05 1.3598e-08 0
3.06304e-06 1.24338e-08 0
2.96102e-06 2.03648e-08 0
2.94456e-06 9.19519e-08 3.82263e-10
2.92411e-06 9.5355e-08 3.82263e-10
4.92064e-06 1.22144e-07 1.17945e-09
4.53379e-06 1.53239e-07 1.73447e-08
5.0264e-06 2.78779e-07 2.61284e-08
8.70537e-06 2.89502e-07 2.70417e-08
7.521e-06 2.8743e-07 2.70417e-08
7.49344e-06 2.36428e-06 5.00889e-08
7.50263e-06 3.50299e-06 7.75014e-08
7.50728e-06 4.79879e-06 9.33932e-08
7.50435e-06 4.897e-06 9.71203e-08
7.50874e-06 6.22979e-06 9.93567e-08
4.97612e-06 6.22083e-06 9.94176e-08
4.39815e-06 6.23701e-06 8.61504e-08
3.89135e-06 6.2717e-06 8.67003e-08
1.25302e-07 7.16623e-06 9.43674e-08
2.14037e-08 7.28147e-06 1.10049e-07
5.17155e-08 5.40479e-06 1.00356e-07
4.67942e-08 4.26654e-06 7.2943e-08
4.12597e-08 2.96156e-06 5.70512e-08
4.43793e-07 2.78989e-06 5.29419e-08
4.41e-07 1.45114e-06 5.07055e-08
4.40881e-07 1.48008e-06 4.98474e-08
4.40881e-07 1.4488e-06 4.69494e-08
4.46435e-07 2.27704e-05 2.33435e-07
4.46807e-07 0.000112344 2.38273e-06
4.45223e-07 0.000113413 2.3691e-06
4.14769e-07 0.000113285 2.35574e-06
4.105e-07 0.000113295 2.35574e-06
4.105e-07 0.000113389 2.35574e-06
7.67739e-09 0.000113424 2.35574e-06
5.92584e-09 0.000113428 2.35574e-06
5.92584e-09 0.000113382 2.35574e-06
5.92584e-09 0.000113362 2.35574e-06
3.72165e-10 9.18798e-05 2.15992e-06
0 1.40066e-06 2.05337e-09
0 2.32233e-07 0
0 4.22522e-07 0
0 3.0714e-06 0
0 3.08466e-06 0
0 4.51563e-06 0
0 4.51168e-06 0
0 4.51256e-06 0
0 4.51284e-06 0
0 4.51284e-06 0
0 4.51284e-06 0
0 4.49682e-06 0
0 4.2343e-06 0
0 1.57497e-06 0
0 1.47161e-06 0
0 5.28472e-09 0
0 5.05915e-09 0
0 4.18147e-09 0
0 3.9e-09 0
0 3.9e-09 0
0 3.9e-09 0
0 3.9e-09 0
0 3.9e-09 0
0 3.9e-09 0
0 0 0
0 0 0
1.9479e-07 5.42887e-06 5.13888e-08
1.97051e-07 1.21705e-05 1.21371e-07
2.05277e-07 1.42021e-05 1.54588e-07
2.05277e-07 1.42086e-05 1.54588e-07
2.05277e-07 1.43233e-05 1.54851e-07
8.1889e-06 0.00769102 0.00343943
8.1889e-06 0.00769102 0.00343943
8.1889e-06 0.00769102 0.00343943
8.1889e-06 0.00769102 0.00343943
8.1889e-06 0.00769102 0.00343943
7.99411e-06 0.00768559 0.00343938
7.99185e-06 0.00767885 0.00343931
7.98363e-06 0.00767682 0.00343928
7.98363e-06 0.00767681 0.00343928
7.98363e-06 0.0076767 0.00343928
0 2.03954e-09 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
