mTDT2G_cv2_useDistances ScoreTDT mTDT
3.68215e-05 0.0551105 0.0117991
4.75408e-05 0.0655394 0.0197684
0.000333991 0.0781214 0.0310429
0.00101572 0.075845 0.0309603
0.00369522 0.0914621 0.0357182
0.00325961 0.111062 0.0336417
0.00371152 0.100345 0.0289247
0.00796589 0.091378 0.025666
0.00822314 0.0875774 0.0248053
0.0146374 0.0876988 0.0260422
0.017378 0.0948518 0.0390656
0.0174169 0.115608 0.0662795
0.0170936 0.179661 0.119867
0.0180954 0.216521 0.153832
0.032062 0.303332 0.211547
0.0728355 0.414288 0.281147
0.0927567 0.521163 0.355154
0.101794 0.561209 0.368062
0.111152 0.595525 0.360099
0.122375 0.612528 0.343211
0.173081 0.581542 0.31011
0.27259 0.557968 0.305622
0.354179 0.540006 0.312004
0.385517 0.494735 0.299578
0.417307 0.396651 0.235193
0.425581 0.353264 0.221537
0.414789 0.306077 0.215262
0.407805 0.264464 0.204322
0.470648 0.279875 0.232429
0.480107 0.290963 0.255102
0.503105 0.259431 0.228321
0.477706 0.25194 0.224047
0.514549 0.289381 0.235197
0.498822 0.318136 0.255825
0.576276 0.331402 0.269217
0.581186 0.363232 0.350109
0.525772 0.311122 0.336656
0.463499 0.290831 0.341555
0.38824 0.268651 0.369984
0.425199 0.213134 0.33277
0.41263 0.173667 0.337118
0.521585 0.243541 0.38873
0.549131 0.308559 0.429477
0.659913 0.309071 0.364563
0.70863 0.337469 0.342927
0.735816 0.31718 0.286504
0.764899 0.305733 0.224356
0.775305 0.313515 0.22465
0.797755 0.333514 0.217017
0.798945 0.263354 0.162782
0.727969 0.215857 0.123108
0.609386 0.179915 0.104045
0.503507 0.136701 0.0838073
0.428877 0.12737 0.0803582
0.355951 0.123739 0.07717
0.257524 0.112337 0.0612347
0.158992 0.0826429 0.0431916
0.0583157 0.0496311 0.0219651
0.0402725 0.0211863 0.00733163
0.0591815 0.0362046 0.0204399
0.0911528 0.0682721 0.0345001
0.214378 0.0775483 0.0381754
0.332166 0.0898084 0.0543114
0.447281 0.158625 0.122753
0.494835 0.181816 0.137899
0.512729 0.213422 0.165281
0.60472 0.23098 0.178203
0.641113 0.259887 0.196101
0.667575 0.291274 0.225781
0.620931 0.324952 0.247546
0.599772 0.320734 0.246743
0.564525 0.269452 0.204407
0.623181 0.28156 0.235094
0.699408 0.293087 0.262748
0.703008 0.331241 0.318779
0.768552 0.323762 0.312473
0.828027 0.282776 0.287907
0.863422 0.327512 0.327292
0.85143 0.330927 0.354511
0.871722 0.338402 0.382761
0.793372 0.335381 0.391261
0.745071 0.298685 0.366673
0.725193 0.268344 0.333998
0.640035 0.24676 0.331372
0.578695 0.228449 0.321489
0.494554 0.160174 0.311119
0.475682 0.243103 0.34286
0.458202 0.265859 0.327555
0.446885 0.319447 0.346105
0.433947 0.406271 0.395769
0.387846 0.433811 0.413649
0.429169 0.483409 0.451642
0.468105 0.515186 0.469177
0.550568 0.524974 0.432319
0.567545 0.441674 0.372342
0.548548 0.439517 0.385128
0.569089 0.391793 0.339112
0.61261 0.38263 0.345324
0.682432 0.411548 0.37543
0.724977 0.403872 0.367491
0.690873 0.445606 0.415072
0.597211 0.427624 0.405038
0.525095 0.435874 0.399336
0.463847 0.432712 0.35903
0.459726 0.43063 0.341906
0.374142 0.376731 0.266176
0.270345 0.314259 0.184555
0.170428 0.304578 0.142059
0.181915 0.281003 0.093364
0.259586 0.291566 0.0910884
0.267575 0.288484 0.0891367
0.278286 0.257166 0.0833077
0.285975 0.230536 0.0824042
0.325259 0.209114 0.079689
0.33795 0.18782 0.0759315
0.406005 0.179492 0.0878168
0.429387 0.20002 0.119816
0.440746 0.234302 0.159987
0.497241 0.274573 0.189173
0.542143 0.342296 0.234072
0.620127 0.393034 0.266473
0.605016 0.403368 0.275731
0.693816 0.427447 0.302563
0.634414 0.407261 0.305097
0.563501 0.345511 0.272991
0.473949 0.299046 0.246048
0.494496 0.30462 0.276088
0.51205 0.246423 0.246219
0.438933 0.215594 0.217801
0.48006 0.239958 0.227052
0.424924 0.246565 0.223915
0.478209 0.262943 0.222978
0.497578 0.265064 0.203984
0.487226 0.273394 0.192375
0.420806 0.232291 0.132621
0.360019 0.230435 0.116592
0.32157 0.214404 0.114009
0.310098 0.183363 0.0970871
0.315133 0.183474 0.102177
0.348118 0.190024 0.115626
0.389736 0.250691 0.161101
0.465929 0.25855 0.171335
0.461621 0.236602 0.168065
0.462113 0.221112 0.169015
0.499188 0.215783 0.164744
0.475355 0.209443 0.157506
0.4413 0.172945 0.12637
0.338601 0.152984 0.108945
0.358585 0.129396 0.106743
0.368139 0.179255 0.140142
0.420312 0.239694 0.176085
0.501551 0.331787 0.234214
0.556214 0.375822 0.262972
0.579009 0.449227 0.296522
0.61426 0.546579 0.35979
0.652998 0.634648 0.419014
0.596097 0.682569 0.432516
0.570617 0.683867 0.440412
0.581507 0.702318 0.454282
0.514285 0.664464 0.438767
0.437867 0.68237 0.466266
0.412477 0.652078 0.470539
0.407106 0.553736 0.409885
0.462301 0.44376 0.337037
0.504979 0.343148 0.276564
0.495253 0.265686 0.220051
0.519668 0.183332 0.168914
0.612947 0.123632 0.124308
0.694403 0.0547702 0.0706044
0.766675 0.0104384 0.0570329
0.782266 0.0731175 0.0928864
0.792338 0.14876 0.136887
0.79048 0.229077 0.186271
0.828252 0.308961 0.235637
0.794128 0.341076 0.25134
0.711221 0.382509 0.271755
0.653069 0.475885 0.337767
0.605769 0.56824 0.393281
0.615763 0.545485 0.382646
0.560113 0.472606 0.338324
0.471627 0.404382 0.298244
0.394051 0.326192 0.247553
0.324935 0.310248 0.235219
0.29494 0.305592 0.22299
0.249096 0.223827 0.153954
0.188463 0.14216 0.07928
0.105766 0.133406 0.0713866
0.0544524 0.183697 0.108895
0.0502601 0.181556 0.10085
0.0334811 0.184314 0.101249
0.0246268 0.175693 0.0975532
0.0651013 0.157802 0.0981037
0.0670982 0.16599 0.0976239
0.0707465 0.158361 0.0949952
0.078103 0.15224 0.0917018
0.105144 0.112665 0.0575373
0.116986 0.125387 0.0636469
0.134132 0.153587 0.069083
0.141936 0.154886 0.0740329
0.156324 0.137126 0.0618995
0.202594 0.116495 0.0572972
0.202819 0.106835 0.0519194
0.193684 0.0808827 0.0334668
0.158966 0.0665996 0.0250449
0.157086 0.043832 0.0154679
0.185068 0.0164293 0.0112821
0.235079 0.0190296 0.0133677
0.225355 0.0523487 0.0451805
0.30072 0.132596 0.103207
0.381478 0.240544 0.202497
0.403516 0.337573 0.281551
0.415034 0.441962 0.378335
0.430475 0.538792 0.468489
0.501076 0.557838 0.490509
0.556167 0.55434 0.488508
0.510584 0.52328 0.45831
0.413593 0.448272 0.402268
0.345254 0.343821 0.304722
0.365643 0.252055 0.229583
0.352228 0.152416 0.133831
0.326807 0.0572268 0.0431511
0.210981 0.0464502 0.024225
0.0975198 0.0405507 0.018118
0.0951797 0.0819594 0.0464762
0.0844784 0.101769 0.0572201
0.161869 0.144019 0.0794454
0.185111 0.168148 0.0987696
0.235286 0.16358 0.0975481
0.343397 0.162029 0.0973037
0.350827 0.150189 0.0922794
0.436205 0.149738 0.0927425
0.456149 0.105121 0.0623318
0.453889 0.0934867 0.0555861
0.464563 0.138084 0.102386
0.515983 0.218435 0.163374
0.525872 0.303907 0.233113
0.44155 0.392643 0.296473
0.516919 0.498296 0.379283
0.555462 0.56604 0.407709
0.555874 0.586443 0.422538
0.653883 0.603185 0.432831
0.626792 0.548543 0.380129
0.517183 0.482548 0.312048
0.465861 0.408068 0.248121
0.502582 0.333335 0.199187
0.421072 0.236068 0.127023
0.333339 0.17432 0.10691
0.314615 0.155867 0.0941153
0.202917 0.127124 0.0778612
0.125631 0.0918625 0.0604845
0.118701 0.0520589 0.0473219
0.108987 0.0456215 0.0449991
0.0527374 0.037227 0.0331698
0.057694 0.0465992 0.0284121
0.0969569 0.0617489 0.0256866
0.107819 0.0719741 0.0252918
0.107817 0.081359 0.0278867
0.10781 0.0994613 0.0325722
0.105901 0.124423 0.0376434
0.106116 0.147032 0.0572941
0.189338 0.200699 0.102525
0.264997 0.269685 0.167035
0.192713 0.300992 0.190141
0.207482 0.326538 0.208846
0.208729 0.357244 0.232692
0.213791 0.424236 0.29294
0.250588 0.443858 0.336626
0.256505 0.437284 0.316649
0.186877 0.393373 0.272855
0.112917 0.320279 0.2076
0.117582 0.277925 0.181781
0.084861 0.267267 0.165011
0.0854563 0.237255 0.139546
0.081702 0.156896 0.0742081
0.0449025 0.10948 0.0227593
0.0387211 0.0893965 0.0201147
0.0208716 0.0742139 0.0161224
0.0129291 0.0588763 0.0106921
0.00510365 0.0476286 0.00690905
0.0260685 0.0402397 0.0132246
0.0532424 0.057282 0.035956
0.0522271 0.0603303 0.0438605
0.0585804 0.0844711 0.0613046
0.0606529 0.11503 0.0909621
0.0723667 0.131384 0.102165
0.105844 0.155101 0.140271
0.201154 0.162927 0.147997
0.251355 0.177297 0.186036
0.32363 0.185487 0.199984
0.348366 0.197707 0.203218
0.373341 0.182957 0.187684
0.375995 0.158965 0.161625
0.380301 0.143811 0.151381
0.367648 0.125859 0.116652
0.378986 0.177596 0.164687
0.305995 0.158822 0.125596
0.206376 0.135718 0.108936
0.182881 0.120301 0.105398
0.151871 0.110267 0.103411
0.148876 0.10381 0.0999736
0.135475 0.102447 0.0991984
0.117063 0.0992319 0.0980353
0.023749 0.0462853 0.0482911
0.05329 0.0374295 0.0445868
0.0689867 0.027922 0.0270859
0.08333 0.0402973 0.0244081
0.139045 0.057067 0.0289879
0.178435 0.0926982 0.0379738
0.230118 0.116527 0.0553951
0.341229 0.152561 0.103965
0.443264 0.190085 0.150588
0.486786 0.217759 0.179536
0.549384 0.300258 0.233375
0.549419 0.306707 0.235823
0.563867 0.330816 0.263984
0.602911 0.337353 0.295003
0.636601 0.366393 0.325701
0.568672 0.380685 0.305328
0.450536 0.388272 0.266237
0.383536 0.443429 0.262124
0.127313 0.190882 0.0616345
