mTDT2G_cv2_useDistances ScoreTDT mTDT
0.0431125 0.05762 0.05762
0.291325 0.207279 0.207279
0.299173 0.158357 0.158357
0.76184 0.831589 0.831589
0.0224429 0.0735049 0.0735049
0.149812 0.280713 0.280713
0.0487093 0.0792738 0.0792738
0.446132 0.230985 0.230985
0.49214 0.70297 0.70297
0.775444 0.512132 0.512132
0.0114784 0.00316276 0.00316276
0.0843914 0.0256948 0.0256948
0.709631 0.530822 0.530822
0.0525705 0.0154146 0.0154146
0.0643001 0.0236709 0.0236709
0.088324 0.0232568 0.0232568
0.165442 0.0611892 0.0611892
0.80642 0.730942 0.730942
0.434066 0.317311 0.317311
0.174064 0.0529308 0.0529308
0.655422 0.664641 0.664641
0.681433 0.800457 0.800457
