mTDT2G_cv2_useDistances ScoreTDT mTDT
0.738475 0.162722 0.193899
0.842217 0.245437 0.284764
0.876798 0.29412 0.335074
0.719212 0.461858 0.490061
0.596206 0.653312 0.670818
0.421329 0.737337 0.748194
0.35932 0.644992 0.644736
0.492127 0.431227 0.427927
0.559999 0.21631 0.210387
0.499343 0.18575 0.218072
0.330597 0.313678 0.413548
0.144741 0.515978 0.623069
0.021398 0.638635 0.763801
0.0211331 0.64657 0.713991
0.0228767 0.600434 0.630036
0.042145 0.483292 0.551844
0.0476494 0.482185 0.558725
0.119585 0.492506 0.566663
0.354861 0.516875 0.554359
0.436038 0.538952 0.534776
0.630764 0.530892 0.483555
0.971017 0.446742 0.418726
