mTDT2G_cv2_useDistances ScoreTDT mTDT
0.926072 0.686168 0.686168
0.952881 0.921509 0.921509
0.83521 1 1
0.928702 0.615303 0.615303
0.841579 0.966619 0.966619
0.494239 0.368089 0.368089
0.601698 0.460349 0.460349
0.799808 0.530624 0.530624
0.643077 0.375695 0.375695
0.813291 0.520317 0.520317
0.000941996 0.00109084 0.00109084
0.923164 0.539822 0.539822
0.456 0.22791 0.22791
0.35602 0.255149 0.255149
0.463152 0.253338 0.253338
0.366737 0.143795 0.143795
0.414424 0.508469 0.508469
0.471983 0.243026 0.243026
