mTDT2G_cv2_useDistances ScoreTDT mTDT
0.416567 0.295123 0.324995
0.376043 0.176369 0.200501
0.433465 0.464326 0.479296
0.425217 0.933404 0.937504
0.388769 0.966076 0.924658
0.36869 0.867365 0.856347
0.503515 0.532011 0.569245
0.515758 0.266601 0.244979
0.298296 0.375467 0.27124
0.4898 0.650756 0.505616
0.493027 0.459053 0.397357
0.290722 0.306685 0.231979
0.255087 0.348716 0.224715
0.286727 0.294206 0.270078
0.282036 0.354103 0.310556
0.326031 0.259439 0.163862
0.347659 0.145613 0.158483
0.543179 0.201869 0.207782
0.860313 0.272543 0.195875
0.501422 0.1152 0.0911315
0.132867 0.0326109 0.0496189
0.310659 0.095819 0.0919901
0.448654 0.409911 0.29083
0.639657 0.833042 0.715054
0.429757 0.51873 0.497726
0.0122039 0.0276376 0.0163275
0.00499079 0.00671775 0.00430873
0.000882087 0.00886072 0.00399509
0.00782555 0.0172187 0.00560951
0.00857763 0.0161375 0.00734439
0.100656 0.0766967 0.0391395
0.136664 0.0924973 0.0471558
0.391169 0.256028 0.18153
0.456644 0.248629 0.181603
0.268535 0.150904 0.103193
0.395948 0.499364 0.488148
0.509427 0.797509 0.785644
0.563551 0.894733 0.807761
0.767695 0.953853 0.910155
0.846467 0.640581 0.662774
0.799662 0.454622 0.421524
0.614946 0.326483 0.277202
0.50835 0.323129 0.340003
0.795496 0.584221 0.56164
0.839739 0.5213 0.442634
0.818673 0.473473 0.38126
0.668114 0.598445 0.509427
0.675506 0.441592 0.446742
0.864703 0.20898 0.163542
0.89406 0.386943 0.216697
0.73722 0.294392 0.20065
0.713032 0.11538 0.118693
0.573997 0.473455 0.504372
0.596654 0.7915 0.800283
0.959488 0.729288 0.770373
0.924948 0.815597 0.818422
0.910545 0.752594 0.749077
0.681212 0.659176 0.644927
0.710816 0.629518 0.443334
0.807192 0.512491 0.207813
0.758723 0.614715 0.397958
0.87605 0.786944 0.727808
0.684768 0.527233 0.547344
0.553124 0.379494 0.340968
0.561495 0.452605 0.43102
0.692155 0.198256 0.273315
0.869392 0.159304 0.205192
0.703038 0.488052 0.517056
0.291014 0.599295 0.632451
0.0588524 0.283137 0.311047
0.191327 0.143378 0.203313
0.626895 0.228779 0.262864
0.799836 0.497365 0.418207
0.340679 0.373168 0.323759
0.300915 0.0626085 0.280829
0.77437 0.0807524 0.33333
0.918229 0.431612 0.483885
0.69644 0.518622 0.550356
0.349352 0.155658 0.197724
0.396009 0.156698 0.120474
0.395919 0.180426 0.0990461
0.198465 0.164413 0.116172
0.576397 0.317517 0.250925
0.478733 0.238671 0.176431
0.400643 0.289296 0.211523
0.73803 0.486837 0.416446
0.605074 0.295518 0.315959
0.424806 0.474264 0.503759
0.247148 0.825667 0.834959
0.167823 0.68934 0.708361
0.158883 0.350005 0.397801
0.135121 0.475874 0.500431
0.0739548 0.443639 0.391839
0.0556913 0.0718411 0.0599549
0.102696 0.0304013 0.0560701
0.45311 0.179304 0.176863
0.842445 0.623723 0.626869
0.92178 0.910101 0.887536
0.484115 0.513377 0.490686
0.467731 0.217917 0.267435
0.921533 0.47393 0.519178
0.850143 0.410587 0.416171
0.853956 0.472949 0.514138
0.773697 0.383583 0.423855
0.590215 0.0418114 0.0665411
0.394094 0.0409029 0.0741867
0.329204 0.126107 0.153561
0.49034 0.230936 0.27813
0.547824 0.450054 0.48252
0.28654 0.5119 0.511291
0.0134321 0.167907 0.171379
0.304557 0.112626 0.0875802
0.584772 0.481667 0.376577
0.711497 0.847937 0.772698
0.573698 0.881774 0.882718
0.386013 0.688185 0.713339
0.395854 0.479616 0.556234
0.406962 0.396135 0.465972
0.662566 0.240236 0.268641
0.798283 0.128656 0.161606
0.838122 0.535207 0.514556
0.693149 0.671437 0.653561
0.472517 0.573794 0.621067
0.297618 0.366909 0.543926
0.465755 0.396886 0.574345
0.742881 0.509614 0.589232
0.47539 0.504403 0.588436
0.459512 0.486562 0.495455
0.399664 0.129215 0.105723
0.549996 0.0158161 0.00926359
0.619125 0.321806 0.279637
0.172518 0.686084 0.592549
0.525652 0.468455 0.432593
0.583915 0.244485 0.245724
0.376917 0.266803 0.290333
0.628571 0.451867 0.406493
0.630317 0.598435 0.402393
0.360066 0.303053 0.193481
0.197923 0.0303694 0.0348274
0.388541 0.152146 0.157071
0.565384 0.309136 0.316414
0.444599 0.200819 0.210837
0.214907 0.157978 0.10682
0.174904 0.283768 0.125785
0.372891 0.464983 0.311817
0.343961 0.299912 0.246485
0.560098 0.252714 0.309708
0.816824 0.516673 0.50034
0.759381 0.367561 0.292125
0.646805 0.20957 0.228194
0.432668 0.139343 0.178409
0.58179 0.149837 0.222071
0.510121 0.218947 0.279171
0.469402 0.125886 0.160725
0.659922 0.324023 0.338986
0.649687 0.580696 0.549081
0.427421 0.284755 0.267577
0.158939 0.000557335 0.00193002
0.262161 0.106613 0.0884425
0.492257 0.162924 0.180429
0.29526 0.0761166 0.0992993
0.110059 0.125447 0.0712167
0.189436 0.145866 0.111035
0.191844 0.1424 0.120025
0.218107 0.132257 0.112596
0.210436 0.0444723 0.0607916
0.141015 0.0808866 0.0403728
0.263982 0.282539 0.168757
0.411683 0.524674 0.39883
0.28554 0.32241 0.262798
0.154241 0.0645402 0.095693
0.194792 0.261576 0.264591
0.131545 0.220019 0.192074
0.154594 0.0831917 0.0734194
0.156501 0.0743128 0.0647302
0.152162 0.00722526 0.0135349
0.172938 0.0756352 0.0450584
0.198668 0.0706377 0.0457123
0.614861 0.152909 0.233705
0.673894 0.400803 0.394942
0.36283 0.250732 0.174994
0.343947 0.301881 0.352517
0.316142 0.341089 0.392047
0.14259 0.0628721 0.0583992
0.427667 0.160903 0.203542
0.571947 0.202183 0.31819
0.400592 0.22947 0.194432
0.309466 0.227017 0.0994515
0.502757 0.509822 0.443806
0.854578 0.717803 0.565976
0.593852 0.313945 0.239003
0.287718 0.0984305 0.150512
0.183507 0.512635 0.508947
0.41548 0.899931 0.82729
0.849553 0.592384 0.618678
0.910938 0.568721 0.599522
0.803886 0.818411 0.70721
0.508888 0.514788 0.428473
0.346853 0.340273 0.25911
0.5083 0.707277 0.646738
0.508295 0.876395 0.816538
0.638525 0.686357 0.533499
0.585716 0.783205 0.68957
0.631127 0.493175 0.532851
0.685383 0.464283 0.463918
0.565719 0.893111 0.80372
0.58537 0.882285 0.837571
0.711978 0.826321 0.906902
0.937071 0.399434 0.536981
0.536674 0.507212 0.566263
0.353359 0.638448 0.682501
0.492595 0.242296 0.328989
0.294099 0.345535 0.356357
0.535516 0.659661 0.635132
0.542498 0.65393 0.654377
0.159966 0.610081 0.543444
0.160386 0.42892 0.349922
0.132285 0.238292 0.198522
0.477398 0.581265 0.564953
0.674464 0.427026 0.451572
0.479237 0.23256 0.295238
0.410157 0.449247 0.529391
0.29457 0.338358 0.419555
0.29836 0.202329 0.30402
0.313616 0.56667 0.617513
0.280926 0.966969 0.96157
0.284884 0.959381 0.916965
0.314107 0.934902 0.852025
0.289821 0.679816 0.70226
0.194874 0.251998 0.362441
0.187684 0.110866 0.190217
0.363155 0.111723 0.136126
0.484657 0.165367 0.1644
0.474933 0.286674 0.296603
0.73724 0.551723 0.399363
0.680033 0.782609 0.529478
