mTDT2G_cv2_useDistances ScoreTDT mTDT
4.54421e-05 4.28118e-06 8.31207e-06
0.0101064 0.00136757 0.000325992
0.0138678 0.00631396 0.00176812
0.0104068 0.00510799 0.00155393
0.00970713 0.00483197 0.00156733
0.00820753 0.00414434 0.00252085
0.00840244 0.00429544 0.00712726
0.00520143 0.00386029 0.00850374
0.00170508 0.00118237 0.00847653
0.00205936 0.000970953 0.00901703
0.00886696 0.00536473 0.0131703
0.0152108 0.033865 0.0323891
0.0441258 0.0850482 0.0629759
0.0593434 0.133658 0.0980163
0.0841899 0.171615 0.147947
0.117517 0.187492 0.183573
0.116612 0.198316 0.199975
0.275865 0.263577 0.267191
0.401958 0.291454 0.302686
0.387294 0.242827 0.266163
0.363749 0.204852 0.215527
0.341653 0.188961 0.179398
0.345015 0.173128 0.158698
0.180179 0.0793672 0.0712566
0.040017 0.0380457 0.0250549
0.0630645 0.0719568 0.0374909
0.074034 0.086342 0.0449375
0.0751572 0.107893 0.0558875
0.0793772 0.143846 0.074268
0.116432 0.215414 0.110776
0.14257 0.203485 0.0746269
