mTDT2G_cv2_useDistances ScoreTDT mTDT
4.02038e-06 0.0999414 0.0376656
1.85832e-05 0.0800362 0.0280478
0.000545721 0.0984858 0.0350929
0.000532072 0.0832426 0.0307515
0.00123459 0.095267 0.0255687
0.00171162 0.0876351 0.0214151
0.00158941 0.0788714 0.0184219
0.00176103 0.0879946 0.0172837
0.0017175 0.106054 0.0196208
0.00160657 0.101712 0.0231936
0.00166941 0.108921 0.0444612
0.00208576 0.147966 0.0852484
0.00261095 0.194865 0.127556
0.0598274 0.27233 0.185764
0.0974428 0.348563 0.256576
0.11976 0.440374 0.322453
0.138831 0.531787 0.384232
0.150213 0.586649 0.409605
0.163283 0.609077 0.416695
0.186222 0.64675 0.422315
0.258751 0.681041 0.414899
0.340829 0.665036 0.383179
0.361558 0.629614 0.347428
0.316268 0.567916 0.301741
0.298414 0.486513 0.240489
0.292214 0.400424 0.179374
0.275831 0.328798 0.128649
0.2705 0.285792 0.118553
0.325109 0.261632 0.119175
0.391744 0.246345 0.127255
0.362353 0.229388 0.135903
0.323727 0.227568 0.145541
0.380261 0.240667 0.160938
0.384137 0.242029 0.168068
0.436455 0.259008 0.184282
0.424633 0.312735 0.260508
0.47093 0.330201 0.307136
0.560506 0.369411 0.350164
0.565991 0.40979 0.403703
0.561486 0.418652 0.422624
0.61049 0.422762 0.433625
0.656955 0.455775 0.43564
0.656157 0.447604 0.421962
0.730564 0.445991 0.40797
0.74505 0.445975 0.389695
0.831143 0.419325 0.329561
0.871506 0.417774 0.297414
0.829519 0.389764 0.252738
0.813827 0.345142 0.196241
0.735094 0.311393 0.158862
0.648655 0.278592 0.122349
0.55909 0.224115 0.100699
0.482162 0.205198 0.0885325
0.391987 0.18883 0.081536
0.305062 0.163655 0.0736277
0.214332 0.129451 0.052998
0.125861 0.10359 0.0297965
0.0924374 0.0865365 0.020912
0.0529538 0.0858196 0.0167215
0.0716939 0.0986284 0.0238508
0.162047 0.140493 0.0536113
0.260874 0.164124 0.0644086
0.340991 0.176428 0.0815521
0.439069 0.242424 0.130577
0.490489 0.284967 0.149541
0.53649 0.311224 0.166162
0.592698 0.325377 0.186127
0.61748 0.372266 0.234502
0.632045 0.381841 0.253369
0.672486 0.379361 0.255936
0.648683 0.349273 0.240389
0.624171 0.354132 0.256413
0.611249 0.390524 0.300613
0.609276 0.365112 0.284968
0.642825 0.350494 0.293683
0.663517 0.35796 0.301407
0.644556 0.340753 0.293541
0.620707 0.313261 0.290875
0.657272 0.307724 0.308549
0.63664 0.300428 0.317418
0.59839 0.314647 0.332444
0.580422 0.295225 0.325807
0.591373 0.25641 0.285219
0.534331 0.237985 0.285143
0.523189 0.257126 0.292346
0.546261 0.258144 0.293842
0.572823 0.322593 0.338414
0.640289 0.340177 0.342774
0.661462 0.381926 0.34872
0.651302 0.438545 0.370547
0.641834 0.474257 0.41491
0.664003 0.517572 0.453684
0.638858 0.538364 0.460898
0.678163 0.589397 0.476257
0.644304 0.576431 0.472038
0.606784 0.599388 0.505758
0.621136 0.601613 0.509891
0.621059 0.629466 0.530033
0.618477 0.611437 0.536798
0.621288 0.564734 0.511931
0.601065 0.527631 0.456639
0.525732 0.493097 0.403493
0.524331 0.470503 0.379487
0.4857 0.42057 0.339123
0.487557 0.409473 0.313884
0.461287 0.373563 0.259614
0.389603 0.330811 0.204826
0.30837 0.267835 0.132267
0.258328 0.250271 0.0855545
0.248217 0.252009 0.0738691
0.262015 0.238952 0.0655948
0.263649 0.229178 0.0654481
0.235057 0.225876 0.0667442
0.26278 0.220051 0.0686877
0.308868 0.248505 0.101526
0.338641 0.2973 0.156271
0.360319 0.331563 0.186583
0.415062 0.363904 0.208335
0.397739 0.37892 0.226883
0.450472 0.391552 0.254206
0.464801 0.399745 0.262415
0.483213 0.396805 0.266193
0.547009 0.421689 0.310335
0.504182 0.427456 0.342603
0.511585 0.404923 0.327994
0.465788 0.335383 0.269586
0.449044 0.280378 0.238623
0.429192 0.236394 0.221394
0.453512 0.203922 0.204092
0.464917 0.203473 0.192333
0.495964 0.208868 0.186795
0.528106 0.231915 0.191021
0.459506 0.206436 0.147694
0.448263 0.203828 0.117278
0.379384 0.18857 0.0967324
0.38904 0.201087 0.0967554
0.44793 0.213399 0.101636
0.484739 0.225806 0.112859
0.469586 0.253008 0.131494
0.399797 0.240348 0.124309
0.404788 0.232632 0.126207
0.39503 0.227482 0.134598
0.387368 0.219625 0.133265
0.420226 0.220524 0.132456
0.42046 0.226039 0.140549
0.420511 0.21913 0.142239
0.373362 0.201954 0.137227
0.364729 0.235787 0.171417
0.424891 0.250786 0.185363
0.486174 0.297013 0.214533
0.479971 0.315844 0.227447
0.509333 0.342505 0.224767
0.583604 0.399225 0.244132
0.576224 0.450344 0.275778
0.602897 0.509189 0.314272
0.636403 0.586221 0.370794
0.688461 0.658559 0.410451
0.695669 0.668093 0.413402
0.682779 0.693154 0.443256
0.636955 0.674747 0.430865
0.662219 0.637482 0.408492
0.677707 0.585251 0.393734
0.667771 0.523318 0.37745
0.722012 0.449171 0.341729
0.757374 0.37157 0.298124
0.787044 0.286876 0.248171
0.769068 0.207548 0.206004
0.77292 0.142003 0.156383
0.725281 0.0708174 0.0910318
0.762591 0.048004 0.0843274
0.754102 0.109846 0.119768
0.743451 0.17802 0.161223
0.709746 0.234117 0.190469
0.661563 0.269721 0.207202
0.591 0.301756 0.225128
0.539458 0.364236 0.251094
0.532342 0.423487 0.280142
0.514467 0.4469 0.293817
0.486802 0.461733 0.303099
0.425921 0.442158 0.281369
0.352931 0.38014 0.241525
0.274427 0.318147 0.197065
0.233041 0.283873 0.165674
0.188091 0.278263 0.152197
0.170233 0.267432 0.139414
0.139378 0.243319 0.129275
0.0885467 0.201007 0.102489
0.0247136 0.193013 0.0873097
0.0273417 0.175226 0.0747646
0.0860741 0.20344 0.0843282
0.0924716 0.234433 0.0908106
0.091612 0.237657 0.0935338
0.0965564 0.246625 0.114096
0.112496 0.237306 0.112518
0.112588 0.241598 0.105181
0.113785 0.215885 0.0816591
0.1174 0.210832 0.0764175
0.119132 0.206895 0.0723857
0.117726 0.204449 0.0708617
0.0708399 0.173295 0.0606202
0.0886669 0.137843 0.0528987
0.0874766 0.125222 0.0476609
0.082845 0.0923507 0.0205098
0.0874495 0.0711995 0.0150146
0.0978778 0.0491105 0.0172261
0.113804 0.0589017 0.02806
0.206851 0.0940913 0.0640236
0.28599 0.135416 0.110117
0.38039 0.207601 0.168647
0.384857 0.285038 0.24472
0.417081 0.344248 0.309379
0.493396 0.376953 0.343328
0.588745 0.406711 0.364796
0.595714 0.423173 0.372391
0.645212 0.43027 0.373877
0.63229 0.411305 0.364954
0.549493 0.367403 0.33145
0.496824 0.328793 0.293936
0.404029 0.260236 0.237157
0.374021 0.185806 0.161203
0.311452 0.130555 0.0969867
0.235111 0.103696 0.0646093
0.139447 0.0753543 0.0435176
0.137772 0.0827781 0.0474621
0.150851 0.118796 0.0623123
0.172379 0.115466 0.0584046
0.201413 0.111824 0.0538912
0.173308 0.0961574 0.0443092
0.229211 0.0964838 0.0445042
0.284356 0.0991546 0.0456239
0.347409 0.101233 0.0490474
0.427117 0.104151 0.0521525
0.483874 0.127752 0.0674253
0.529426 0.163192 0.0853142
0.528841 0.18118 0.113789
0.544475 0.250091 0.168748
0.556694 0.294752 0.185248
0.588856 0.328005 0.205551
0.557613 0.371379 0.222203
0.559934 0.405367 0.233007
0.57195 0.435262 0.240609
0.569859 0.460467 0.242723
0.536492 0.485996 0.245075
0.473997 0.443847 0.214749
0.410591 0.419674 0.193127
0.369211 0.35928 0.143595
0.31387 0.317743 0.129514
0.281618 0.292279 0.110198
0.252591 0.251275 0.0937492
0.195104 0.223567 0.0874002
0.120631 0.207282 0.0836659
0.0431778 0.208253 0.0853943
0.021294 0.182117 0.0738849
0.0195176 0.188821 0.0754894
0.0126299 0.174829 0.0543821
0.0121602 0.199213 0.0585052
0.0122267 0.22791 0.0676634
0.0122093 0.254384 0.0785579
0.0137648 0.306539 0.103509
0.0253036 0.340977 0.130113
0.0891874 0.380327 0.171669
0.121438 0.410545 0.205485
0.166911 0.438271 0.228068
0.171028 0.458633 0.246034
0.173594 0.453173 0.261864
0.179557 0.446713 0.260201
0.233215 0.449714 0.264399
0.268458 0.451677 0.265652
0.268249 0.41194 0.243463
0.265832 0.399207 0.219623
0.204446 0.364468 0.181335
0.17889 0.306734 0.139695
0.13191 0.255351 0.110785
0.120626 0.211866 0.088576
0.115513 0.19695 0.0651961
0.109534 0.168866 0.057433
0.0557836 0.135113 0.0430281
0.0205358 0.100694 0.0312119
0.0192064 0.0814493 0.0260911
0.0102403 0.0659879 0.0256366
0.00833823 0.0844788 0.0384946
0.0021185 0.132378 0.0757952
0.00336034 0.152918 0.101159
0.00366141 0.179996 0.136069
0.00507147 0.193414 0.14822
0.00675394 0.233641 0.186061
0.0761126 0.270056 0.220563
0.150476 0.297782 0.240582
0.240517 0.315136 0.250342
0.243848 0.302779 0.243704
0.252385 0.277428 0.226344
0.305827 0.237724 0.200922
0.351892 0.227145 0.18247
0.366342 0.21268 0.153782
0.383962 0.234913 0.159187
0.382279 0.202137 0.12529
0.313509 0.175664 0.0966927
0.250868 0.156882 0.0855726
0.161318 0.140681 0.0775279
0.158694 0.137732 0.0771365
0.149068 0.13379 0.0794408
0.0961412 0.130413 0.0764375
0.0564681 0.131753 0.0756163
0.0531002 0.121656 0.0705359
0.132004 0.0876807 0.0546685
0.162849 0.113424 0.060283
0.184603 0.121983 0.0581321
0.23192 0.144466 0.0569626
0.272719 0.162963 0.0713531
0.362963 0.188651 0.108654
0.435316 0.226369 0.153346
0.458738 0.265477 0.184751
0.501219 0.281519 0.198198
0.54963 0.311511 0.221178
0.488241 0.343119 0.249348
0.518205 0.343257 0.273921
0.577158 0.372208 0.31832
0.573838 0.381769 0.375138
0.627178 0.439293 0.445615
0.485184 0.513707 0.473738
0.245807 0.513659 0.409924
