mTDT2G_cv2_useDistances ScoreTDT mTDT
0.563559 0.516917 0.506612
0.46924 0.473074 0.465046
0.506989 0.483054 0.486273
0.50237 0.540731 0.531777
0.517243 0.58493 0.570371
0.535018 0.593867 0.579793
0.502818 0.581019 0.573377
0.518783 0.605021 0.600111
0.534376 0.609515 0.612879
0.557365 0.613071 0.618521
0.587424 0.644797 0.638341
0.626899 0.675418 0.639062
0.633002 0.711716 0.654914
0.63764 0.713821 0.668724
0.629737 0.718729 0.671552
0.610423 0.739056 0.696839
0.619193 0.778814 0.723943
0.591163 0.78358 0.721174
0.554766 0.791594 0.720258
0.553496 0.779007 0.718508
0.492711 0.740522 0.69835
0.467909 0.708562 0.691178
0.474367 0.656671 0.656879
0.493761 0.625051 0.611568
0.535497 0.579398 0.562894
0.502826 0.566943 0.529065
0.539753 0.533474 0.488897
0.595311 0.508087 0.453365
0.611296 0.466407 0.420713
0.621113 0.459356 0.39225
0.632577 0.479132 0.40728
0.604133 0.489836 0.414096
0.545049 0.481164 0.401262
0.485967 0.472993 0.388422
0.424278 0.472811 0.384365
0.453239 0.46378 0.385413
0.381927 0.460666 0.372029
0.335259 0.476408 0.376984
0.310074 0.503741 0.373601
0.294816 0.511225 0.355748
0.328186 0.502446 0.313119
0.38551 0.516499 0.296235
0.421917 0.573611 0.338275
0.448181 0.608971 0.379431
0.458535 0.642783 0.42521
0.500358 0.673545 0.462277
0.5492 0.712176 0.525971
0.591806 0.726703 0.566644
0.592456 0.725512 0.576845
0.537663 0.736977 0.605064
0.503381 0.735751 0.611181
0.442785 0.712856 0.601228
0.425311 0.673152 0.553472
0.426148 0.623386 0.498142
0.391568 0.573612 0.438107
0.355668 0.495062 0.351985
0.324311 0.409146 0.264753
0.306959 0.33671 0.196224
0.342131 0.291013 0.164212
0.367676 0.238521 0.129868
0.362089 0.200749 0.112381
0.387731 0.174237 0.10786
0.380912 0.145341 0.100026
0.356915 0.139554 0.0987293
0.384726 0.142653 0.116845
0.363336 0.147035 0.123578
0.372706 0.202153 0.171783
0.339919 0.245932 0.203826
0.333126 0.296009 0.242793
0.329447 0.341394 0.279157
0.336123 0.387714 0.323063
0.333099 0.434034 0.366968
0.358615 0.481632 0.430077
0.359871 0.506739 0.463894
0.348114 0.519899 0.478243
0.347913 0.525702 0.518074
0.341326 0.481884 0.499057
0.336791 0.45499 0.475045
