mTDT2G_cv2_useDistances ScoreTDT mTDT
0.744928 0.597263 0.677927
0.681022 0.665189 0.707041
0.532959 0.719506 0.738727
0.538926 0.671306 0.668856
0.549873 0.625175 0.612302
0.467121 0.619007 0.598012
0.349026 0.573752 0.543193
0.248497 0.572568 0.538308
0.212053 0.543693 0.524261
0.124568 0.540216 0.525727
0.180084 0.562022 0.561807
0.306919 0.551817 0.557179
0.450481 0.605755 0.577818
0.610495 0.562251 0.54321
0.717445 0.540035 0.50559
0.826931 0.605695 0.579149
0.744948 0.641877 0.616038
0.756302 0.653052 0.651576
0.752494 0.64404 0.691643
0.641697 0.65463 0.709746
0.692921 0.638339 0.700723
0.719088 0.550746 0.61447
0.795598 0.48169 0.542467
0.707842 0.430506 0.469528
0.633589 0.406696 0.41438
0.726865 0.441952 0.433356
0.710196 0.454902 0.430645
0.714041 0.47612 0.435615
0.58918 0.548754 0.503475
0.54544 0.649791 0.604612
0.475406 0.675927 0.633766
0.331055 0.686494 0.630997
0.260558 0.700665 0.66706
0.19836 0.748951 0.721239
0.276273 0.73049 0.724336
0.315995 0.718547 0.722256
0.481137 0.781885 0.790428
0.645545 0.783467 0.814446
0.736383 0.831464 0.859102
0.816678 0.841009 0.895484
0.852058 0.840618 0.896479
0.935898 0.819863 0.888957
0.888208 0.79185 0.869648
0.828615 0.779257 0.864696
0.78759 0.721255 0.810036
0.701141 0.608008 0.670269
0.663435 0.543596 0.562116
0.606106 0.456285 0.442851
0.558526 0.403096 0.393175
0.542866 0.391459 0.37378
0.468481 0.431012 0.407104
0.558683 0.56888 0.551562
0.619892 0.653562 0.658873
0.698994 0.761144 0.777296
0.641907 0.691999 0.694388
0.568151 0.595269 0.586369
0.524559 0.498094 0.470453
0.380777 0.37916 0.32414
0.241896 0.289846 0.206937
0.201736 0.215976 0.0996701
0.290374 0.232542 0.109284
0.369273 0.250674 0.12357
0.451854 0.303018 0.176933
0.475591 0.308502 0.200878
0.496997 0.361521 0.282762
0.47032 0.419485 0.34601
0.496658 0.471014 0.449049
0.531179 0.499994 0.525396
0.554877 0.443946 0.489658
0.589516 0.428402 0.478935
0.56014 0.350176 0.396307
0.538094 0.24201 0.318557
0.470121 0.167969 0.205649
0.402148 0.114912 0.114759
0.304791 0.119655 0.0943488
0.236269 0.149053 0.083143
0.257038 0.159049 0.0793088
0.199347 0.17192 0.0808329
0.160849 0.194868 0.0952355
0.126045 0.214933 0.112989
0.228623 0.201347 0.112759
0.266935 0.140276 0.0939809
0.288019 0.13274 0.105848
0.355106 0.128963 0.119609
0.466892 0.134459 0.146939
0.474518 0.138337 0.157191
0.450079 0.158773 0.186922
0.557385 0.194363 0.239449
0.659817 0.210969 0.267925
0.736737 0.23049 0.29297
0.760492 0.237251 0.29756
0.754138 0.360571 0.420267
0.719176 0.478902 0.539367
0.611406 0.59921 0.648017
0.556011 0.629645 0.660722
0.473228 0.667552 0.686347
0.381283 0.714048 0.728891
0.366265 0.662863 0.66604
0.352822 0.618199 0.615201
0.347919 0.611658 0.605731
0.270903 0.69681 0.682331
0.226775 0.768281 0.737924
0.213224 0.828957 0.7752
0.233135 0.840976 0.827378
0.208755 0.850274 0.859029
0.177978 0.798399 0.830328
0.223017 0.680466 0.731352
0.33053 0.593419 0.652799
0.426274 0.497574 0.558115
0.438203 0.486775 0.516252
0.500712 0.480566 0.489753
0.613144 0.491147 0.473199
0.677648 0.578638 0.563616
0.705356 0.600325 0.593062
0.648789 0.628766 0.639356
0.7234 0.584652 0.580065
0.747121 0.498311 0.501747
0.708844 0.420484 0.431762
0.615273 0.346833 0.34269
0.498245 0.284331 0.285319
0.46465 0.223255 0.228391
0.432738 0.199875 0.229178
0.339664 0.315491 0.338275
0.36011 0.42442 0.444026
0.356904 0.516527 0.544933
0.345532 0.636527 0.657404
0.347438 0.678363 0.740545
0.337463 0.711754 0.81192
0.37702 0.682694 0.804044
0.309202 0.653143 0.796145
0.319523 0.622479 0.776161
0.44246 0.567976 0.750092
0.459783 0.61808 0.764151
0.473848 0.669613 0.7789
0.494056 0.677938 0.776817
0.513435 0.686702 0.776953
0.525468 0.696553 0.786288
0.404609 0.718359 0.793518
0.338506 0.7456 0.806667
0.291067 0.761329 0.801159
0.228254 0.767153 0.793494
0.175963 0.762128 0.780204
0.172875 0.758849 0.767683
0.153991 0.743479 0.749729
0.15674 0.706684 0.707252
0.143859 0.691383 0.693682
0.198416 0.682999 0.677178
0.263611 0.685027 0.66408
0.271637 0.647214 0.618824
0.329764 0.635578 0.589442
0.412397 0.600157 0.570287
0.511356 0.558549 0.525121
0.522034 0.55585 0.527136
0.536862 0.584831 0.557435
0.570068 0.639466 0.611014
0.620116 0.698073 0.67949
0.63174 0.766971 0.720125
0.642873 0.802276 0.758278
0.684638 0.820607 0.770205
0.651957 0.811546 0.760266
0.602645 0.780969 0.715938
0.582082 0.704854 0.644014
0.535427 0.588211 0.547105
0.410626 0.485601 0.485033
0.375757 0.376015 0.453186
0.37383 0.301117 0.404892
0.389543 0.246884 0.407093
0.337822 0.269414 0.441328
0.317043 0.344951 0.531323
0.427484 0.360759 0.57551
0.494135 0.351761 0.54612
0.606614 0.396049 0.593782
0.68819 0.405863 0.55202
0.788668 0.370842 0.491151
0.825108 0.300913 0.40744
0.732473 0.297583 0.345172
0.69193 0.333459 0.338509
0.651763 0.287342 0.272299
0.563407 0.35851 0.354534
0.491828 0.433422 0.426912
0.490962 0.519756 0.527103
0.540288 0.628238 0.636655
0.56009 0.698252 0.698014
0.531574 0.72674 0.717153
0.575653 0.702952 0.699035
0.643743 0.72255 0.711307
0.662877 0.757737 0.713804
0.590749 0.675652 0.613075
0.51805 0.603409 0.536556
0.465545 0.59347 0.514429
0.395553 0.525246 0.426779
0.271809 0.415035 0.335111
0.290446 0.318542 0.250088
0.40292 0.29712 0.249243
0.467692 0.364958 0.332433
0.446914 0.401457 0.400341
0.451988 0.487563 0.506346
0.567449 0.554722 0.566169
0.590111 0.559113 0.584039
0.61225 0.598505 0.616911
0.603589 0.600313 0.610524
0.636521 0.606004 0.590002
0.693597 0.594726 0.565979
0.618413 0.63275 0.590831
0.533168 0.730274 0.684415
0.530554 0.755563 0.707191
0.545852 0.713574 0.678258
0.617207 0.669832 0.663686
0.649015 0.636523 0.661998
0.69291 0.567493 0.633858
0.656618 0.453729 0.489613
0.517843 0.420264 0.441725
0.469229 0.414897 0.410567
0.436897 0.363175 0.364265
0.426948 0.336659 0.309943
0.470206 0.302828 0.256644
0.592013 0.331575 0.301766
0.743635 0.34948 0.336166
0.80159 0.378077 0.374367
0.843066 0.467314 0.43905
0.864269 0.529314 0.500036
0.843291 0.62378 0.585534
0.842093 0.6757 0.641228
0.795198 0.718469 0.682649
0.793494 0.72298 0.689817
0.786245 0.694543 0.663987
0.782762 0.666107 0.638157
0.770684 0.616495 0.595152
0.729255 0.55722 0.541339
0.637925 0.462036 0.456678
0.635142 0.391267 0.393392
0.526859 0.35046 0.359989
0.479393 0.333895 0.340621
0.431662 0.309382 0.304738
0.491677 0.347608 0.348608
0.633115 0.400522 0.399688
0.629486 0.503642 0.49483
0.65385 0.49676 0.491605
0.618568 0.47659 0.48898
0.620364 0.490696 0.531944
0.601755 0.521156 0.530218
0.508635 0.579577 0.574281
0.450999 0.5709 0.5687
0.559776 0.677997 0.666571
0.550553 0.740604 0.702693
0.51227 0.796274 0.72904
0.42436 0.788607 0.754839
0.45322 0.714619 0.71511
0.424156 0.684898 0.689333
0.352404 0.652967 0.657836
0.417831 0.654571 0.673453
0.461065 0.642555 0.671545
0.496767 0.637157 0.659445
0.500492 0.624262 0.614309
0.564583 0.617522 0.591269
0.584969 0.565573 0.540316
0.508345 0.50459 0.467119
0.463503 0.450484 0.41204
0.428264 0.396378 0.356961
0.390979 0.439932 0.395459
0.365404 0.409737 0.366262
0.351202 0.409377 0.352924
0.420764 0.429676 0.367227
0.474964 0.461575 0.379261
0.509955 0.477168 0.394277
0.544269 0.455765 0.383681
0.545287 0.448873 0.378402
0.553579 0.436079 0.368932
0.553979 0.442805 0.366459
0.520631 0.39341 0.356661
0.540761 0.363612 0.337079
0.557112 0.325198 0.304385
0.563116 0.294064 0.322694
0.572786 0.282959 0.332868
0.510693 0.350164 0.431701
0.561008 0.360779 0.444566
0.523936 0.415231 0.484511
0.457217 0.449567 0.504189
0.450214 0.500144 0.50426
0.435047 0.581192 0.583595
0.529998 0.545677 0.53838
0.487805 0.552432 0.554857
0.49402 0.484252 0.536236
0.487663 0.522736 0.59904
0.487081 0.550168 0.64174
0.530021 0.53804 0.622153
0.5368 0.533023 0.626063
0.604134 0.542802 0.615603
0.688858 0.577279 0.607568
0.783766 0.543354 0.539145
0.839438 0.515579 0.486491
0.746403 0.499021 0.44943
0.639133 0.47489 0.415909
0.611359 0.476071 0.418569
0.560132 0.484824 0.439814
0.54612 0.503345 0.48633
0.534149 0.521867 0.532846
0.61997 0.53932 0.572893
0.736478 0.580436 0.613669
0.772775 0.63341 0.648387
0.797682 0.666777 0.669691
0.829007 0.699206 0.684294
0.854321 0.71667 0.695244
0.874134 0.692837 0.675912
0.826118 0.678936 0.673498
0.846393 0.713659 0.716876
0.849296 0.751278 0.755425
0.780769 0.734234 0.771658
0.699278 0.73423 0.792187
0.681502 0.774504 0.846913
0.73298 0.788757 0.880452
0.676651 0.685831 0.822157
0.685955 0.623847 0.782533
0.681081 0.634637 0.736677
0.70021 0.636284 0.694135
0.6742 0.624389 0.653554
0.609949 0.572637 0.584386
0.610707 0.615083 0.591398
0.607991 0.605878 0.573021
0.612606 0.513 0.525137
0.545011 0.42104 0.459991
0.440784 0.319594 0.366954
0.36182 0.30854 0.350779
0.262273 0.256519 0.311239
0.142045 0.277309 0.312539
0.219388 0.318891 0.334403
0.329756 0.419839 0.436131
0.471882 0.541701 0.549393
0.606469 0.60229 0.60044
0.746726 0.660868 0.61459
0.852602 0.669155 0.628752
0.838132 0.744709 0.68662
0.808682 0.765864 0.687838
0.820916 0.75255 0.677361
0.816906 0.764717 0.692469
0.797004 0.738673 0.689683
0.798355 0.732905 0.678934
0.744322 0.644912 0.598226
0.757133 0.558103 0.507611
0.685047 0.490566 0.416058
0.634362 0.401037 0.319118
0.595331 0.367054 0.270197
0.557884 0.303795 0.212469
0.569775 0.295748 0.213155
0.624165 0.309562 0.245517
0.688483 0.352793 0.321234
0.753146 0.375915 0.376861
0.784232 0.450643 0.465995
0.822662 0.533945 0.548349
0.839981 0.603118 0.630467
0.773701 0.608891 0.645036
0.677857 0.557582 0.588879
0.567459 0.542708 0.556265
0.537433 0.449079 0.482728
0.546306 0.364957 0.406899
0.531043 0.278821 0.32501
0.518058 0.256739 0.333332
0.590821 0.367912 0.436447
0.655319 0.374024 0.454618
