mTDT2G_cv2_useDistances ScoreTDT mTDT
0.000397493 0.0643349 0.0141244
0.0067656 0.0622661 0.0263379
0.00465898 0.0655989 0.0277802
0.00360055 0.0569825 0.02373
0.00445299 0.0633043 0.0254093
0.00783751 0.0666153 0.0237677
0.00846345 0.0847743 0.0278832
0.00705731 0.0823473 0.0233621
0.00784618 0.0739379 0.0195906
0.0412701 0.0713815 0.0198133
0.0566108 0.0680088 0.0201825
0.0608471 0.11421 0.0507569
0.0732554 0.149514 0.0780743
0.0965679 0.261929 0.171986
0.106137 0.377609 0.279784
0.0745749 0.45573 0.326886
0.10269 0.577819 0.407015
0.108192 0.578978 0.391254
0.105914 0.547304 0.373038
0.100406 0.469878 0.284974
0.180683 0.401851 0.204443
0.21549 0.355781 0.201591
0.316859 0.300843 0.196811
0.437566 0.293734 0.263176
0.54198 0.296469 0.347518
0.636492 0.358215 0.436027
0.549786 0.326935 0.424675
0.515405 0.294381 0.380305
0.387111 0.235656 0.325559
0.404307 0.214158 0.28921
0.434183 0.220006 0.25298
0.466615 0.160556 0.217258
0.53601 0.268854 0.305665
0.699463 0.366908 0.376696
0.691786 0.384727 0.37306
0.563747 0.446293 0.429462
0.465147 0.448622 0.417597
0.368822 0.414695 0.406539
0.353363 0.290448 0.348462
0.252571 0.192375 0.312303
0.319792 0.156373 0.305946
0.43421 0.169461 0.269195
0.528803 0.260556 0.316808
0.553266 0.410905 0.422468
0.625987 0.542306 0.469308
0.680435 0.583056 0.455344
0.73941 0.591399 0.444705
0.750865 0.489819 0.380325
0.685577 0.364987 0.284696
0.768752 0.246451 0.163447
0.802991 0.157937 0.0999359
0.713422 0.133861 0.0845962
0.736675 0.154022 0.0880457
0.587557 0.148612 0.0853879
0.522921 0.13904 0.081603
0.371402 0.0964928 0.0477682
0.21133 0.0509196 0.0170992
0.197348 0.0376385 0.0111137
0.0914655 0.00768633 0.00207748
0.115048 0.0235037 0.0285526
0.162355 0.0379581 0.0454282
0.222314 0.0424318 0.0474912
0.268269 0.0478234 0.0530535
0.349839 0.133944 0.128832
0.369991 0.156131 0.150412
0.390222 0.168556 0.154923
0.421948 0.168197 0.151352
0.418456 0.21584 0.202044
0.430808 0.278123 0.238506
0.414536 0.254567 0.19831
0.464133 0.305032 0.226322
0.546252 0.32852 0.236423
0.622444 0.343275 0.265028
0.709066 0.319884 0.27403
0.783713 0.351304 0.365867
0.858225 0.305793 0.361908
0.899563 0.272507 0.354364
0.915962 0.332261 0.401891
0.867958 0.383141 0.457288
0.789526 0.462152 0.490091
0.778318 0.377698 0.430158
0.754387 0.386986 0.468186
0.667864 0.365261 0.466042
0.56598 0.261233 0.417804
0.466034 0.20225 0.353109
0.441508 0.098872 0.273051
0.445345 0.129374 0.241949
0.461291 0.138597 0.24301
0.402396 0.237155 0.309812
0.40808 0.311112 0.339417
0.465028 0.363924 0.37486
0.530076 0.472567 0.459964
0.556177 0.532494 0.510208
0.546315 0.513698 0.461581
0.650257 0.415741 0.370792
0.700881 0.376259 0.344582
0.683151 0.323339 0.29468
0.69789 0.259493 0.245479
0.676058 0.243953 0.235639
0.688672 0.290845 0.276889
0.710065 0.381821 0.369281
0.766521 0.414583 0.397819
0.804312 0.499207 0.476549
0.750908 0.512173 0.459886
0.687189 0.505013 0.430514
0.537027 0.485686 0.378376
0.410785 0.424206 0.288207
0.314256 0.425168 0.248554
0.314285 0.376532 0.211738
0.367085 0.355226 0.214684
0.315917 0.301411 0.181963
0.336224 0.257698 0.17162
0.389162 0.223259 0.160465
0.417109 0.167474 0.142206
0.380153 0.112008 0.0838095
0.381859 0.131781 0.0961589
0.461145 0.123664 0.0942125
0.578875 0.144146 0.10915
0.603539 0.183761 0.156842
0.561323 0.310691 0.284192
0.65225 0.418555 0.348245
0.673891 0.383783 0.313991
0.695987 0.460158 0.35249
0.599884 0.5132 0.395591
0.560396 0.469707 0.353449
0.568223 0.3275 0.219527
0.469566 0.290938 0.259887
0.404699 0.350967 0.361191
0.409403 0.402891 0.428833
0.498237 0.454565 0.469035
0.539187 0.561567 0.538324
0.622113 0.620768 0.566396
0.584444 0.580627 0.477511
0.554782 0.518276 0.375056
0.462804 0.379176 0.251946
0.337286 0.258932 0.152938
0.256581 0.163919 0.0826719
0.139587 0.148195 0.0863577
0.148754 0.127024 0.0790274
0.252525 0.193811 0.145822
0.297488 0.256051 0.20939
0.454623 0.310285 0.261371
0.480106 0.317388 0.265771
0.474926 0.27129 0.22735
0.547013 0.266824 0.223129
0.400144 0.178848 0.144251
0.329365 0.10581 0.0783029
0.182116 0.052281 0.0346729
0.185487 0.0583493 0.0461303
0.250911 0.0871641 0.058868
0.280828 0.1339 0.0772052
0.420369 0.218659 0.125838
0.530018 0.321445 0.188722
0.572809 0.454793 0.273362
0.644143 0.548458 0.3317
0.653033 0.671711 0.429263
0.639577 0.753964 0.49691
0.572402 0.773007 0.506608
0.539241 0.770424 0.518434
0.516987 0.686203 0.464298
0.451767 0.625162 0.41102
0.383968 0.548868 0.37826
0.364519 0.518877 0.391471
0.408681 0.446211 0.361891
0.327479 0.34582 0.287909
0.392285 0.28494 0.248501
0.457325 0.217563 0.216824
0.533541 0.13955 0.138753
0.598787 0.0343794 0.0372691
0.570726 0.0196779 0.0597443
0.608861 0.167806 0.2191
0.533643 0.301366 0.356096
0.539819 0.393422 0.412763
0.554822 0.486571 0.470404
0.502218 0.544033 0.496112
0.547985 0.655258 0.517121
0.589683 0.63335 0.450012
0.595294 0.618562 0.432383
0.588591 0.62452 0.467903
0.622559 0.599876 0.488015
0.617607 0.558129 0.475539
0.536889 0.431555 0.405592
0.465473 0.319049 0.320251
0.463986 0.211766 0.205957
0.348215 0.122077 0.116534
0.205653 0.0633278 0.0417705
0.113114 0.0676002 0.0351935
0.0595584 0.101388 0.0563994
0.180371 0.159358 0.100239
0.311869 0.236469 0.15236
0.311594 0.256827 0.155415
0.311483 0.252278 0.153366
0.30496 0.247512 0.148426
0.349567 0.242788 0.139155
0.223982 0.177853 0.0890733
0.198628 0.0987898 0.0433947
0.286243 0.144171 0.113818
0.410789 0.197831 0.161802
0.445255 0.247796 0.199697
0.552343 0.266115 0.208465
0.697555 0.274256 0.216899
0.575039 0.264737 0.204328
0.488142 0.190664 0.127293
0.369005 0.131789 0.0779
0.373171 0.0659846 0.0352799
0.21644 0.0154519 0.0108892
0.0715206 0.00108125 0.00122706
0.0807385 0.0138591 0.0104356
0.169382 0.0480407 0.0260363
0.274384 0.182946 0.134859
0.337245 0.305288 0.237772
0.486385 0.454794 0.378392
0.634459 0.550317 0.454583
0.657887 0.664534 0.568506
0.689243 0.695147 0.641985
0.63214 0.56586 0.540146
0.66261 0.444324 0.437159
0.590305 0.297529 0.297525
0.453564 0.206249 0.224518
0.409323 0.0796721 0.101427
0.288884 0.0168576 0.0128582
0.235856 0.0378587 0.0192225
0.103877 0.0391411 0.019856
0.0356283 0.0895671 0.0579663
0.0552384 0.156367 0.0834667
0.0988741 0.274458 0.136269
0.117499 0.300242 0.145098
0.230214 0.299659 0.162126
0.301941 0.321749 0.1992
0.424179 0.268578 0.160093
0.551845 0.197144 0.131282
0.51109 0.0786288 0.0783678
0.574503 0.0533551 0.0719561
0.501879 0.168623 0.14784
0.576566 0.271462 0.192226
0.555013 0.38574 0.28238
0.419356 0.536784 0.401423
0.558404 0.674345 0.506333
0.611585 0.800219 0.586348
0.672839 0.793187 0.574311
0.688892 0.710399 0.512403
0.646182 0.612741 0.43108
0.639953 0.48681 0.322564
0.528465 0.383418 0.232109
0.400545 0.288694 0.163545
0.308824 0.158286 0.0748352
0.152098 0.116157 0.0587614
0.151571 0.10991 0.0586797
0.14262 0.095361 0.0662049
0.116324 0.0618812 0.055243
0.108492 0.0286942 0.0411345
0.098096 0.024982 0.0355141
0.101595 0.0236886 0.0317228
0.031458 0.0165561 0.0239307
0.0727747 0.019859 0.00770981
0.191566 0.0318714 0.00894611
0.208903 0.0359165 0.0114803
0.242763 0.0445297 0.0153981
0.233538 0.0705988 0.0207995
0.232731 0.113383 0.0397993
0.227143 0.128409 0.063333
0.228673 0.200739 0.138287
0.215004 0.262309 0.172392
0.186683 0.287497 0.19232
0.344011 0.320145 0.232873
0.344158 0.33327 0.255074
0.308556 0.380016 0.293832
0.21875 0.406973 0.300127
0.278196 0.386663 0.309478
0.272879 0.355985 0.285848
0.198198 0.300306 0.239833
0.201979 0.244542 0.197909
0.189356 0.174132 0.134259
0.155068 0.07099 0.0486355
0.0936861 0.0545742 0.00547786
0.0938842 0.0557105 0.00638306
0.0112312 0.051921 0.00590667
0.0069606 0.0496694 0.00767874
0.00460756 0.0444392 0.00712262
0.00407078 0.040079 0.00890163
0.0527768 0.0499337 0.0509954
0.103013 0.0665084 0.0769989
0.17895 0.0855287 0.101996
0.178928 0.0886504 0.107861
0.244257 0.114669 0.11695
0.332451 0.152823 0.13463
0.435522 0.139046 0.110082
0.510257 0.148297 0.148691
0.534835 0.133824 0.134372
0.561938 0.144957 0.14194
0.638726 0.122539 0.136799
0.552598 0.0867274 0.124162
0.447218 0.0621738 0.103686
0.386675 0.0345564 0.0389344
0.337009 0.0968328 0.0750796
0.410929 0.173244 0.135188
0.363049 0.311619 0.286285
0.365134 0.34224 0.310534
0.318196 0.342935 0.312362
0.253932 0.341826 0.312352
0.203109 0.275089 0.265501
0.112086 0.183013 0.190004
0.025008 0.0409267 0.0349786
0.116614 0.0040986 0.00512836
0.126748 0.00783477 0.0101763
0.169123 0.0487691 0.0286223
0.204266 0.0691609 0.0488393
0.261467 0.0886548 0.0609798
0.387456 0.123797 0.089819
0.448821 0.17093 0.146988
0.597157 0.207693 0.201949
0.637549 0.221672 0.238347
0.75904 0.324476 0.299594
0.739419 0.350554 0.308892
0.749561 0.36227 0.335427
0.597322 0.318962 0.281303
0.525159 0.332273 0.263015
0.531402 0.330701 0.244908
0.395164 0.194239 0.163518
0.449975 0.154164 0.180222
0.0388557 0.0269216 0.0278539
