mTDT2G_cv2_useDistances ScoreTDT mTDT
0.809684 0.562582 0.674052
0.765962 0.492961 0.548696
0.584338 0.34967 0.392106
0.372451 0.201315 0.243751
0.298468 0.12663 0.12663
0.449755 0.173157 0.200563
0.595563 0.38828 0.40121
0.671064 0.564641 0.604317
0.754754 0.439678 0.569028
0.774887 0.408352 0.651584
0.819395 0.533696 0.735045
0.8268 0.547354 0.599237
0.514165 0.35206 0.370335
0.47187 0.163589 0.203742
0.722527 0.160129 0.241022
0.46334 0.134211 0.174658
0.204152 0.108294 0.108294
0.472485 0.172567 0.140985
0.489665 0.184254 0.152672
0.238513 0.131668 0.131668
0.472322 0.198101 0.250572
0.584803 0.500798 0.574098
0.478458 0.471996 0.535395
0.546636 0.221708 0.31263
0.546636 0.329954 0.417427
0.431539 0.454417 0.7121
0.38356 0.51012 0.844473
0.545942 0.42174 0.591297
0.466457 0.220161 0.273927
0.238513 0.131668 0.131668
0.238513 0.219845 0.213701
0.254003 0.328421 0.338597
0.230473 0.422702 0.482152
0.226194 0.500003 0.541641
0.630467 0.42491 0.424154
0.599863 0.408702 0.43526
0.402863 0.471004 0.522651
0.611377 0.349402 0.375226
0.616753 0.2278 0.2278
0.567347 0.311318 0.315217
0.750774 0.394835 0.402633
0.754698 0.36607 0.362651
0.629792 0.668652 0.661334
0.715065 0.820225 0.772494
0.434114 0.444624 0.395586
0.262891 0.305348 0.30067
0.227859 0.330081 0.322525
0.0934247 0.506177 0.498303
0.0505266 0.53078 0.495768
0.0160368 0.386794 0.300054
0.441457 0.400926 0.358151
0.873813 0.368733 0.410677
0.74557 0.455862 0.511775
0.773024 0.472066 0.55494
0.944368 0.250846 0.347405
0.899782 0.103522 0.179559
0.617689 0.314352 0.365128
0.515038 0.323152 0.362918
0.64118 0.134814 0.190968
0.64118 0.152538 0.21538
0.471431 0.173398 0.15196
0.591509 0.372191 0.301242
0.794617 0.708502 0.688826
0.520385 0.516395 0.54881
0.575801 0.145336 0.212407
0.573019 0.475608 0.485555
0.258301 0.548304 0.488831
0.191361 0.193408 0.15706
0.193427 0.116664 0.116664
0.193427 0.116664 0.116664
0.193427 0.116664 0.116664
0.193427 0.116664 0.116664
0.193427 0.218713 0.150085
0.384627 0.443094 0.336728
0.489124 0.480163 0.485831
0.623111 0.297772 0.370986
0.87011 0.21768 0.282253
0.896419 0.234716 0.304245
0.896419 0.234716 0.304245
0.815108 0.210658 0.286715
0.721768 0.257998 0.337391
0.721768 0.257998 0.337391
0.856146 0.23182 0.290157
0.978495 0.277039 0.311128
