mTDT2G_cv2_useDistances ScoreTDT mTDT
0.752759 0.523199 0.592813
0.847427 0.395974 0.451039
0.889627 0.373422 0.414811
0.910727 0.387998 0.413906
0.809685 0.411568 0.426412
0.768343 0.465519 0.436439
0.735646 0.501808 0.458978
0.656759 0.553813 0.46892
0.620195 0.600642 0.483416
0.583672 0.605176 0.501406
0.625463 0.590689 0.513606
0.689489 0.499237 0.499138
0.638992 0.404457 0.424692
0.673036 0.369192 0.435848
0.652633 0.309167 0.437476
0.618549 0.259247 0.410258
0.599693 0.179409 0.340571
0.253588 0.172255 0.281373
