mTDT2G_cv2_useDistances ScoreTDT mTDT
0.135335 0.0455003 0.0455003
0.438804 0.151787 0.192921
0.543455 0.275591 0.326218
0.642751 0.273881 0.32198
0.852424 0.339732 0.395071
0.695997 0.45249 0.492897
0.57663 0.440162 0.472251
0.406641 0.489882 0.502293
0.349263 0.518058 0.537982
0.404522 0.520104 0.528593
0.532731 0.490118 0.526919
0.623382 0.50273 0.564142
0.524337 0.574922 0.650757
0.620497 0.439004 0.527384
0.49023 0.423515 0.458205
0.445878 0.391994 0.418165
0.49465 0.232804 0.213708
0.26706 0.291989 0.226815
