mTDT2G_cv2_useDistances ScoreTDT mTDT
0.00011132 0.0010082 0.00294326
0.000149961 0.00120666 0.00192213
0.000253613 0.0029084 0.00227367
0.00526561 0.00288617 0.0019798
0.00536206 0.00295498 0.00139747
0.00552441 0.00331543 0.00135337
0.00544098 0.00178038 0.000784905
0.0014892 0.00160543 0.000647882
0.00257058 0.00229406 0.000543985
0.0082652 0.00191109 0.000412261
0.0320789 0.0308784 0.00368009
0.030957 0.0322476 0.00369266
0.0297556 0.0333532 0.00368976
0.0238523 0.0335368 0.00364867
7.77147e-06 0.00457484 0.000205392
0.034744 0.0167974 0.0076882
0.0388991 0.0164702 0.00901646
0.0503752 0.0166372 0.00933598
0.0503752 0.0167251 0.0093377
0.0157701 0.00512317 0.00172427
0.0118929 0.00626144 0.000377628
0.000770794 0.00888949 6.88855e-05
0.000770783 0.00910036 6.92662e-05
0.000653712 0.00658081 4.9806e-05
0.000371891 0.00365467 2.15028e-05
2.25616e-05 0.00034801 2.38986e-06
5.23006e-05 0.000189729 4.85338e-08
8.81932e-05 0.000717464 1.89178e-06
0.0892518 0.0794698 0.0453741
0.0892659 0.0808032 0.0453945
0.0892421 0.0810767 0.0453962
0.0892897 0.0828324 0.0454044
0.000129767 0.0044598 3.37465e-05
0.000114319 0.00325714 1.41094e-05
0.00011594 0.00285566 1.25429e-05
1.72013e-05 0.0005754 2.49639e-06
1.34342e-05 0.00020626 9.45555e-07
1.49943e-05 0.000457272 6.86412e-06
1.12847e-05 0.000477334 1.19968e-05
7.03248e-05 0.000537063 1.55625e-05
0.000226451 0.00120218 3.55406e-05
0.000300522 0.000997919 3.15279e-05
0.00029626 0.000920366 2.62394e-05
0.000236793 0.000904139 2.32517e-05
8.10007e-05 0.000229529 3.34058e-06
1.3204e-06 6.68483e-05 1.52157e-06
0.000154916 0.00509645 0.00145668
0.000232063 0.00717876 0.00186329
0.000606759 0.0102455 0.00240057
0.0016782 0.0305769 0.0111972
0.0017917 0.0257957 0.0100166
0.00318457 0.0301841 0.0117099
0.00387062 0.0288761 0.0114988
0.0258817 0.0105003 0.00556607
0.0432801 0.0105116 0.00559363
0.0815807 0.0103073 0.00638099
0.0879843 0.0147842 0.0159077
0.067477 0.0222237 0.0215444
0.0737461 0.0250891 0.0229446
0.118477 0.022548 0.0219308
0.116435 0.0391746 0.0194473
0.287739 0.205241 0.151606
0.363652 0.286937 0.186029
0.32935 0.345743 0.199979
0.335022 0.322913 0.192853
0.173887 0.147454 0.0522256
0.084303 0.062698 0.0167392
0.0530473 0.000120095 0.00098987
0.0651021 0.000267697 0.00137208
0.0775693 0.0003941 0.00325971
0.112458 0.000733167 0.0112091
0.141698 0.00185311 0.0186166
0.165944 0.0226977 0.030666
0.170409 0.0687675 0.05449
0.148556 0.0784528 0.0634049
0.126678 0.106516 0.0696586
0.0992499 0.106458 0.0756513
0.103219 0.155876 0.14481
0.115997 0.1998 0.185989
0.13463 0.171 0.173027
0.192877 0.150561 0.15566
0.212308 0.0732366 0.0810101
0.246305 0.00182083 0.00415095
0.312857 0.00210699 0.00520366
