mTDT2G_cv2_useDistances ScoreTDT mTDT
0.409484 0.263597 0.294575
0.630001 0.431855 0.493276
0.828267 0.48207 0.595664
0.725536 0.365953 0.492512
0.476247 0.500821 0.596441
0.500051 0.439594 0.456847
0.393564 0.23109 0.205968
0.0627716 0.205201 0.199549
0.0310811 0.193646 0.193646
0.0284339 0.383027 0.347889
0.0569747 0.716824 0.643261
0.0881627 0.775368 0.703733
0.068114 0.675474 0.649794
0.0816381 0.413852 0.419327
0.224368 0.164286 0.169417
0.523471 0.514546 0.477982
0.731413 0.866771 0.779269
0.74696 0.792731 0.725273
0.813505 0.71869 0.671277
0.689541 0.777577 0.775277
0.462824 0.841473 0.881945
0.581429 0.923241 0.942306
0.749862 0.80202 0.862248
0.775302 0.423534 0.548624
0.788282 0.241485 0.348795
0.516534 0.377747 0.439857
0.514508 0.523584 0.543246
0.746985 0.618452 0.597229
0.633047 0.739899 0.703206
0.457891 0.729391 0.688363
0.257849 0.584245 0.527365
0.15988 0.484215 0.421571
0.420717 0.647563 0.599205
0.603024 0.783316 0.800507
0.363101 0.848297 0.904482
0.266781 0.71555 0.800191
0.576222 0.484863 0.547546
0.811928 0.69122 0.657628
0.722223 0.69122 0.657628
0.730885 0.695505 0.664484
0.82059 0.695505 0.664484
0.899543 0.403476 0.46769
0.981052 0.662963 0.726545
0.915292 0.97947 0.978843
0.879227 0.838681 0.851563
0.903813 0.682106 0.694983
0.774959 0.809874 0.806369
0.655802 0.963819 0.958825
0.433082 0.946409 0.953404
0.317162 0.64985 0.672722
0.361392 0.513092 0.508692
0.648396 0.830185 0.809865
0.982766 0.907409 0.905878
0.965531 0.818546 0.818546
0.948297 0.818546 0.818546
0.948297 0.818546 0.818546
0.948297 0.818546 0.818546
0.931063 0.818546 0.818546
0.508462 0.452871 0.436752
0.0858609 0.0871964 0.0549585
0.0708566 0.0760457 0.0484227
0.0760543 0.0571199 0.0344697
0.29934 0.343348 0.332202
0.400446 0.395137 0.375067
0.308163 0.180982 0.128793
0.385715 0.203548 0.159674
0.666367 0.4761 0.431988
0.751456 0.522348 0.478874
0.423204 0.583009 0.584342
0.374221 0.506167 0.496506
0.31415 0.104919 0.0739033
0.118924 0.0724696 0.0573527
0.117797 0.0554561 0.0492453
0.234069 0.0452356 0.0461832
0.235196 0.0455577 0.0465053
0.102512 0.0395918 0.0395918
0.102512 0.0395918 0.0395918
0.102512 0.0395918 0.0395918
0.0942237 0.113317 0.0526904
0.0942237 0.199666 0.0730484
0.155777 0.11454 0.0476716
0.395209 0.248347 0.308924
0.342897 0.255638 0.30853
0.0806355 0.0417632 0.0166386
0.302833 0.503574 0.479618
0.40879 0.658842 0.692548
0.467421 0.434948 0.535537
0.695481 0.418676 0.471172
0.724887 0.330144 0.316157
0.724887 0.330144 0.316157
0.615845 0.404754 0.351471
0.397743 0.678037 0.631369
0.288684 0.785798 0.78542
0.357295 0.803029 0.804182
0.393996 0.758851 0.811403
0.39488 0.790332 0.843084
0.440381 0.898644 0.895602
0.70931 0.839547 0.852927
0.845098 0.753538 0.762281
0.475865 0.554402 0.582483
0.370241 0.515711 0.54004
0.579514 0.759315 0.750002
0.402826 0.808934 0.837934
0.188256 0.749319 0.785795
0.21134 0.810658 0.839024
0.178972 0.664511 0.732136
0.193806 0.533353 0.63376
0.240502 0.512774 0.618593
0.464597 0.438722 0.498698
0.696903 0.610135 0.616795
0.764235 0.62916 0.598299
0.850614 0.431034 0.37217
0.560144 0.364051 0.348894
0.411191 0.262405 0.292062
0.723162 0.588675 0.608431
0.757752 0.899667 0.900313
0.537698 0.898347 0.901
0.421626 0.939232 0.944537
0.446996 0.91516 0.925804
0.274106 0.731224 0.745086
0.151023 0.510119 0.501726
0.512834 0.263432 0.262319
0.684749 0.494636 0.509848
0.772029 0.878187 0.900883
0.561001 0.760816 0.79283
0.139281 0.557562 0.56894
0.301477 0.564163 0.525589
0.472367 0.689748 0.6126
0.350982 0.714288 0.695966
0.229597 0.738828 0.779333
0.413637 0.721849 0.758801
0.620127 0.759276 0.789893
0.788009 0.815946 0.849841
0.960226 0.841991 0.861969
0.818315 0.828306 0.860502
0.695945 0.693501 0.754748
0.806484 0.58044 0.650189
0.579153 0.722399 0.764976
0.586733 0.691271 0.747857
0.717335 0.435171 0.456534
0.378679 0.408604 0.420467
0.556692 0.424534 0.477018
0.563689 0.611375 0.633846
0.222541 0.772514 0.791078
0.553128 0.649744 0.653114
0.519116 0.713366 0.721596
0.188823 0.849263 0.865724
0.553423 0.713366 0.721596
0.611091 0.684679 0.684894
0.355407 0.645818 0.678165
0.412961 0.467172 0.512619
0.305708 0.60034 0.629476
0.368711 0.575394 0.634098
0.537252 0.409365 0.506131
0.427484 0.654959 0.708844
0.574085 0.677722 0.645888
0.563416 0.483091 0.42502
0.650487 0.718243 0.68828
0.581841 0.649564 0.658622
0.180003 0.315494 0.299383
0.36154 0.585473 0.566094
0.324564 0.858624 0.87123
0.107567 0.536067 0.587697
0.101058 0.166283 0.195578
0.315044 0.256617 0.265244
0.298209 0.270443 0.326178
0.0826383 0.0694144 0.0961457
0.544797 0.192332 0.188171
0.676177 0.569931 0.584901
0.456496 0.484688 0.500115
0.451775 0.195241 0.210178
0.26505 0.425642 0.387286
0.457154 0.550004 0.455996
0.785984 0.360311 0.354244
0.755201 0.267081 0.322076
0.406634 0.335319 0.343675
0.266511 0.237514 0.21843
0.371165 0.165959 0.117954
0.490405 0.364456 0.311842
0.682401 0.380805 0.380156
0.491084 0.44866 0.503855
0.371178 0.624345 0.675783
0.538353 0.639515 0.604637
0.806616 0.596724 0.606176
0.976209 0.585624 0.644953
0.682054 0.538213 0.511103
0.408113 0.387942 0.312209
0.702268 0.33585 0.297506
0.75048 0.439289 0.424024
0.710234 0.719805 0.694585
0.882995 0.855412 0.828175
0.532105 0.469612 0.4439
0.288262 0.10013 0.0913496
0.306876 0.0387153 0.0467089
0.239043 0.322201 0.330546
0.219607 0.517715 0.517715
0.275998 0.524428 0.508473
0.471221 0.51916 0.44581
0.541245 0.371474 0.265306
0.393092 0.281052 0.277312
0.198157 0.365943 0.391472
0.421158 0.606575 0.565949
0.489261 0.535686 0.486914
0.40789 0.355474 0.31602
0.452445 0.664157 0.652899
0.617322 0.977993 0.970839
0.923241 0.831781 0.824082
0.855684 0.782794 0.776708
0.676423 0.881511 0.886686
0.53705 0.539614 0.551697
0.393389 0.189514 0.201788
0.483446 0.329473 0.335941
0.776507 0.542577 0.589543
0.87134 0.586454 0.687303
0.506288 0.363697 0.389713
0.109515 0.163356 0.148235
0.126511 0.141063 0.143707
0.552341 0.213406 0.158803
0.787751 0.306933 0.257447
0.638227 0.303484 0.303484
0.638227 0.303484 0.303484
0.736748 0.364838 0.360982
0.675415 0.452408 0.423272
0.514488 0.44285 0.400571
0.473019 0.541932 0.444171
0.597653 0.556851 0.462278
0.762686 0.436916 0.409293
0.724327 0.695792 0.678487
0.831875 0.898074 0.894581
0.785745 0.898074 0.894581
0.628311 0.908236 0.904743
0.681293 0.578673 0.58589
0.643159 0.214171 0.203615
0.611941 0.225334 0.204661
0.54879 0.361691 0.385336
0.699987 0.404963 0.464484
0.773079 0.686143 0.70783
0.642989 0.766448 0.753461
0.749089 0.638943 0.610613
0.798766 0.781033 0.734113
0.821715 0.69223 0.680607
0.892069 0.552522 0.517747
0.611792 0.460964 0.427928
0.442887 0.420642 0.475864
0.56043 0.490786 0.525018
0.695152 0.717977 0.71355
0.872666 0.909176 0.911061
0.743226 0.913032 0.901639
0.541898 0.710614 0.729355
0.554999 0.553676 0.579534
0.618462 0.637352 0.637352
0.488843 0.671186 0.667193
0.503924 0.70502 0.697035
0.633544 0.671186 0.667193
0.618462 0.637352 0.637352
0.618462 0.637352 0.637352
0.618462 0.637352 0.637352
0.605904 0.479008 0.455568
0.543063 0.427735 0.374665
0.551962 0.407013 0.397664
0.520103 0.246575 0.244617
0.485045 0.220045 0.189232
0.541027 0.22616 0.209012
0.579008 0.543434 0.516521
0.604476 0.860708 0.82403
0.566496 0.543434 0.516521
0.541027 0.194355 0.18562
0.584558 0.51059 0.493326
0.742354 0.614778 0.6211
0.733881 0.460853 0.485879
0.442729 0.387883 0.369527
0.463516 0.325367 0.300886
0.586186 0.355859 0.332607
0.629713 0.303286 0.298116
0.49775 0.396429 0.469683
0.255729 0.472258 0.591649
0.2361 0.59074 0.681331
0.515506 0.657876 0.725863
0.747628 0.794656 0.824926
0.678341 0.649014 0.690479
0.407054 0.406733 0.483966
0.378627 0.484002 0.558373
0.345915 0.570499 0.639326
0.0847716 0.684351 0.757374
0.202094 0.737941 0.804493
0.317279 0.730758 0.748251
0.369156 0.682162 0.707368
0.374119 0.724642 0.749288
0.414594 0.569843 0.613902
0.584659 0.324642 0.361516
0.413205 0.359299 0.344735
0.560085 0.363531 0.347211
0.730597 0.303453 0.256292
0.411702 0.322477 0.277258
0.38947 0.265047 0.258049
0.475839 0.275028 0.275028
0.728538 0.672077 0.672077
0.760322 0.739953 0.728137
0.554879 0.42715 0.424127
0.737329 0.573255 0.595673
0.903016 0.696995 0.710619
0.871598 0.794875 0.782525
0.634301 0.892586 0.864881
0.57321 0.695417 0.680435
0.607692 0.445258 0.460786
0.707349 0.528156 0.630194
0.910164 0.680604 0.767487
0.871598 0.621873 0.621873
0.877408 0.773008 0.778198
0.941609 0.898461 0.903652
0.940194 0.916718 0.920626
0.611245 0.791579 0.823684
0.618329 0.697658 0.748246
0.850183 0.710003 0.761265
0.621758 0.639072 0.667944
0.452897 0.551132 0.561236
0.368511 0.485448 0.507855
0.461742 0.736031 0.737659
0.666668 0.743579 0.778301
0.804755 0.51937 0.600152
0.86892 0.339695 0.384231
0.514705 0.166202 0.164875
0.242945 0.14294 0.132464
0.175255 0.0963492 0.0781939
0.362565 0.167922 0.190927
0.561011 0.405214 0.471346
0.524261 0.503901 0.514383
0.644691 0.4574 0.433473
0.529562 0.535986 0.5667
0.378043 0.596533 0.658428
0.352315 0.663446 0.715591
0.641502 0.699784 0.745863
0.966719 0.768566 0.78046
0.966719 0.742211 0.785554
0.888332 0.694656 0.700526
0.832666 0.764002 0.679876
0.866738 0.547631 0.512525
0.707883 0.326762 0.334524
0.6109 0.446217 0.407921
0.461275 0.689034 0.630937
0.348377 0.640206 0.620406
0.4994 0.308961 0.286648
0.290246 0.0992429 0.0769296
0.00807075 0.105669 0.0750594
0.106718 0.175722 0.12692
0.204033 0.149157 0.130965
0.204033 0.112861 0.105318
0.346787 0.185627 0.191077
0.507665 0.289984 0.291719
0.604825 0.475055 0.457016
0.572228 0.545275 0.560558
0.460594 0.507479 0.535179
0.437157 0.546038 0.530017
0.568124 0.628238 0.612475
0.397246 0.436543 0.456323
0.239267 0.135975 0.176082
0.675446 0.200285 0.182425
0.629165 0.437306 0.369469
0.30849 0.456804 0.378783
0.550743 0.292995 0.257731
0.538586 0.514364 0.557799
0.293007 0.793029 0.903709
0.307359 0.793447 0.96594
