mTDT2G_cv2_useDistances ScoreTDT mTDT
0.65525 0.40834 0.113587
0.331721 0.252405 0.0593769
0.228013 0.183039 0.040181
0.187281 0.1401 0.0302363
0.158387 0.114023 0.0244284
0.132035 0.0955229 0.0204521
0.113176 0.0833647 0.0175988
0.0990725 0.0822775 0.0165387
0.0882942 0.103536 0.0176801
0.0809275 0.110556 0.0172683
0.0165468 0.0845791 0.00682643
0.0212886 0.0846378 0.00893129
0.0328212 0.101465 0.0148363
0.0292363 0.111485 0.01644
0.0275396 0.124207 0.0183454
0.031434 0.141519 0.0208847
0.0366694 0.16337 0.0242857
0.043934 0.18111 0.0273193
0.0544005 0.157986 0.0274461
0.0676585 0.152737 0.0320741
0.0957661 0.15482 0.0435269
0.135922 0.212583 0.0608387
